Date,KEC
2002-11-25,2.4062297344207764
2002-11-26,2.520423412322998
2002-11-27,2.389915704727173
2002-11-28,2.430699586868286
2002-11-29,2.430699586868286
2002-12-02,2.6672439575195312
2002-12-03,2.5530505180358887
2002-12-04,2.512266159057617
2002-12-05,2.455169439315796
2002-12-06,2.5775201320648193
2002-12-09,2.5285794734954834
2002-12-10,2.4470126628875732
2002-12-11,2.4633264541625977
2002-12-12,2.41438627243042
2002-12-13,2.4225423336029053
2002-12-16,2.349132537841797
2002-12-17,2.349132537841797
2002-12-18,2.2920353412628174
2002-12-19,2.349132537841797
2002-12-20,2.6590867042541504
2002-12-23,2.5938339233398438
2002-12-24,2.61014723777771
2002-12-25,2.61014723777771
2002-12-26,2.601990222930908
2002-12-27,2.495952606201172
2002-12-30,2.512266159057617
2002-12-31,2.6183037757873535
2003-01-01,2.6346166133880615
2003-01-02,2.5448927879333496
2003-01-03,2.520423412322998
2003-01-06,2.495952606201172
2003-01-07,2.5041098594665527
2003-01-08,2.5285794734954834
2003-01-09,2.5041098594665527
2003-01-10,2.430699586868286
2003-01-13,2.3736021518707275
2003-01-14,2.3736021518707275
2003-01-15,2.41438627243042
2003-01-16,2.4796392917633057
2003-01-17,2.4633264541625977
2003-01-20,2.3736021518707275
2003-01-21,2.3817591667175293
2003-01-22,2.349132537841797
2003-01-23,2.3165054321289062
2003-01-24,2.234938621520996
2003-01-27,2.1125872135162354
2003-01-28,2.145214796066284
2003-01-29,2.1289010047912598
2003-01-30,2.120744466781616
2003-01-31,2.1289010047912598
2003-02-03,2.1533713340759277
2003-02-04,2.1289010047912598
2003-02-05,2.194154739379883
2003-02-06,2.2512519359588623
2003-02-07,2.324662208557129
2003-02-10,2.2512519359588623
2003-02-11,2.145214796066284
2003-02-12,2.0962741374969482
2003-02-13,2.0962741374969482
2003-02-14,1.9657669067382812
2003-02-17,2.079960584640503
2003-02-18,2.161527395248413
2003-02-19,2.169684886932373
2003-02-20,2.2023117542266846
2003-02-21,2.137057304382324
2003-02-24,2.1533713340759277
2003-02-25,2.0962741374969482
2003-02-26,2.055490493774414
2003-02-27,2.169684886932373
2003-02-28,2.1289010047912598
2003-03-03,2.055490493774414
2003-03-04,1.9739230871200562
2003-03-05,1.9168262481689453
2003-03-06,1.8597297668457031
2003-03-07,1.7700059413909912
2003-03-10,1.6721251010894775
2003-03-11,1.7210657596588135
2003-03-12,1.6884385347366333
2003-03-13,1.6721251010894775
2003-03-14,1.6721251010894775
2003-03-17,1.6231849193572998
2003-03-18,1.6231849193572998
2003-03-19,1.5742449760437012
2003-03-20,1.663968563079834
2003-03-21,1.663968563079834
2003-03-24,1.6068716049194336
2003-03-25,1.5579314231872559
2003-03-26,1.566088318824768
2003-03-27,1.5497747659683228
2003-03-28,1.4682072401046753
2003-03-31,1.4274241924285889
2003-04-01,1.476364254951477
2003-04-02,1.5824016332626343
2003-04-03,1.6068716049194336
2003-04-04,1.7455356121063232
2003-04-07,1.9739230871200562
2003-04-08,1.8678866624832153
2003-04-09,1.9005135297775269
2003-04-10,1.8026325702667236
2003-04-11,1.7944756746292114
2003-04-15,1.8678866624832153
2003-04-16,1.9086699485778809
2003-04-17,1.8271024227142334
2003-04-18,1.8271024227142334
2003-04-21,1.8352593183517456
2003-04-22,1.8271024227142334
2003-04-23,1.8597297668457031
2003-04-24,1.8352593183517456
2003-04-25,1.8271024227142334
2003-04-28,1.786319375038147
2003-04-29,1.7455356121063232
2003-04-30,1.7129087448120117
2003-05-01,1.7129087448120117
2003-05-02,1.8026325702667236
2003-05-05,2.0473334789276123
2003-05-06,2.039177417755127
2003-05-07,1.941296935081482
2003-05-08,1.9249835014343262
2003-05-09,2.145214796066284
2003-05-12,2.3165054321289062
2003-05-13,2.300191879272461
2003-05-14,2.2920353412628174
2003-05-15,2.324662208557129
2003-05-16,2.430699586868286
2003-05-19,2.4633264541625977
2003-05-20,2.340975284576416
2003-05-21,2.699871301651001
2003-05-22,2.765124797821045
2003-05-23,2.601990222930908
2003-05-26,2.7080271244049072
2003-05-27,2.691714286804199
2003-05-28,2.6590867042541504
2003-05-29,2.5448927879333496
2003-05-30,2.61014723777771
2003-06-02,2.5938339233398438
2003-06-03,2.6590867042541504
2003-06-04,3.197430372238159
2003-06-05,3.3931901454925537
2003-06-06,3.4258174896240234
2003-06-09,3.523698568344116
2003-06-10,3.433974504470825
2003-06-11,3.507385015487671
2003-06-12,3.588951349258423
2003-06-13,3.4747586250305176
2003-06-16,3.344250202178955
2003-06-17,3.776557207107544
2003-06-18,3.5563251972198486
2003-06-19,3.523698568344116
2003-06-20,3.4502875804901123
2003-06-23,3.336094379425049
2003-06-24,3.3768770694732666
2003-06-25,4.02941370010376
2003-06-26,3.8254969120025635
2003-06-27,3.9315338134765625
2003-06-30,3.792869806289673
2003-07-01,3.874436616897583
2003-07-02,3.784712553024292
2003-07-03,3.8010270595550537
2003-07-04,3.8254969120025635
2003-07-07,4.290429592132568
2003-07-08,4.078354835510254
2003-07-09,3.8499670028686523
2003-07-10,3.776557207107544
2003-07-11,3.8173398971557617
2003-07-14,3.8336524963378906
2003-07-15,3.6949896812438965
2003-07-16,3.72761607170105
2003-07-17,3.670518636703491
2003-07-18,3.564481496810913
2003-07-21,3.5481679439544678
2003-07-22,3.4502875804901123
2003-07-23,3.482914686203003
2003-07-24,3.5481679439544678
2003-07-25,3.7031466960906982
2003-07-28,3.858124256134033
2003-07-29,4.070196628570557
2003-07-30,3.9967870712280273
2003-07-31,3.8173398971557617
2003-08-01,4.021257400512695
2003-08-04,3.8662803173065186
2003-08-05,3.858124256134033
2003-08-06,3.768399953842163
2003-08-07,3.776557207107544
2003-08-08,3.8499670028686523
2003-08-11,3.89074969291687
2003-08-12,3.9152204990386963
2003-08-13,3.939689874649048
2003-08-14,4.086511135101318
2003-08-15,4.086511135101318
2003-08-18,4.445406436920166
2003-08-19,4.249645233154297
2003-08-20,4.208861827850342
2003-08-21,4.208861827850342
2003-08-22,4.110980987548828
2003-08-25,3.7602429389953613
2003-08-26,3.9967870712280273
2003-08-27,3.9560041427612305
2003-08-28,3.858124256134033
2003-08-29,3.874436616897583
2003-09-01,3.9233767986297607
2003-09-02,3.8662803173065186
2003-09-03,3.7357733249664307
2003-09-04,3.654204845428467
2003-09-05,3.670518636703491
2003-09-08,3.637892007827759
2003-09-09,3.4747586250305176
2003-09-10,3.3931901454925537
2003-09-11,3.4747586250305176
2003-09-12,3.311624050140381
2003-09-15,3.1158628463745117
2003-09-16,3.2463698387145996
2003-09-17,3.221900463104248
2003-09-18,2.977198839187622
2003-09-19,2.9853556156158447
2003-09-22,2.977198839187622
2003-09-23,2.9690418243408203
2003-09-24,3.4258174896240234
2003-09-25,3.6460485458374023
2003-09-26,4.086511135101318
2003-09-29,3.89074969291687
2003-09-30,3.768399953842163
2003-10-01,3.7031466960906982
2003-10-02,3.7031466960906982
2003-10-03,3.7520861625671387
2003-10-06,3.988630771636963
2003-10-07,3.8336524963378906
2003-10-08,3.964160919189453
2003-10-09,4.2170186042785645
2003-10-10,4.331212043762207
2003-10-13,4.200705051422119
2003-10-14,3.9723165035247803
2003-10-15,3.9233767986297607
2003-10-16,3.9804739952087402
2003-10-17,3.8499670028686523
2003-10-20,3.874436616897583
2003-10-21,3.776557207107544
2003-10-22,3.670518636703491
2003-10-23,3.7520861625671387
2003-10-24,3.7520861625671387
2003-10-27,4.184391498565674
2003-10-28,4.1925482749938965
2003-10-29,4.298586368560791
2003-10-30,4.853240966796875
2003-10-31,4.812459468841553
2003-11-03,5.3100175857543945
2003-11-04,5.089785575866699
2003-11-05,5.522091388702393
2003-11-06,6.631404399871826
2003-11-07,7.6428375244140625
2003-11-10,8.637955665588379
2003-11-11,8.923439025878906
2003-11-12,8.385096549987793
2003-11-13,7.561270236968994
2003-11-14,7.561270236968994
2003-11-17,8.327999114990234
2003-11-18,9.363901138305664
2003-11-19,9.747265815734863
2003-11-20,11.533588409423828
2003-11-21,11.639625549316406
2003-11-24,12.683683395385742
2003-11-25,12.30031681060791
2003-11-26,12.30031681060791
2003-11-27,11.892483711242676
2003-11-28,12.251379013061523
2003-12-01,12.202436447143555
2003-12-02,12.259533882141113
2003-12-03,12.112711906433105
2003-12-04,11.737505912780762
2003-12-05,11.337823867797852
2003-12-08,10.978931427001953
2003-12-09,11.925107955932617
2003-12-10,11.492804527282715
2003-12-11,11.239945411682129
2003-12-12,11.566215515136719
2003-12-15,11.411234855651855
2003-12-16,11.378610610961914
2003-12-17,11.150219917297363
2003-12-18,11.158377647399902
2003-12-19,10.978931427001953
2003-12-22,10.897361755371094
2003-12-23,10.611878395080566
2003-12-24,10.399805068969727
2003-12-25,10.399805068969727
2003-12-26,11.884324073791504
2003-12-29,12.373726844787598
2003-12-30,11.786442756652832
2003-12-31,11.664093971252441
2004-01-01,12.13718318939209
2004-01-02,14.029540061950684
2004-01-05,14.24161434173584
2004-01-06,13.540135383605957
2004-01-07,12.993637084960938
2004-01-08,13.556448936462402
2004-01-09,13.850091934204102
2004-01-12,14.339497566223145
2004-01-13,14.771800994873047
2004-01-14,14.298713684082031
2004-01-15,14.372123718261719
2004-01-16,14.478156089782715
2004-01-19,14.078479766845703
2004-01-20,13.964284896850586
2004-01-21,11.713034629821777
2004-01-22,12.936542510986328
2004-01-23,13.817466735839844
2004-01-26,13.817466735839844
2004-01-27,14.298713684082031
2004-01-28,13.523825645446777
2004-01-29,13.491193771362305
2004-01-30,12.757095336914062
2004-02-02,12.757095336914062
2004-02-03,11.933265686035156
2004-02-04,12.259533882141113
2004-02-05,11.957735061645508
2004-02-06,11.411234855651855
2004-02-09,11.835386276245117
2004-02-10,11.427549362182617
2004-02-11,11.419393539428711
2004-02-12,11.509117126464844
2004-02-13,12.447136878967285
2004-02-16,13.915346145629883
2004-02-17,14.094794273376465
2004-02-18,13.564606666564941
2004-02-19,13.295435905456543
2004-02-20,13.03442096710205
2004-02-23,12.59395980834961
2004-02-24,12.54501724243164
2004-02-25,12.667369842529297
2004-02-26,12.463451385498047
2004-02-27,12.430825233459473
2004-03-01,12.667369842529297
2004-03-02,12.667369842529297
2004-03-03,12.765249252319336
2004-03-04,12.284004211425781
2004-03-05,12.284004211425781
2004-03-08,12.390040397644043
2004-03-09,12.080087661743164
2004-03-10,11.876167297363281
2004-03-11,11.51727294921875
2004-03-12,11.566215515136719
2004-03-15,11.10128116607666
2004-03-16,10.832108497619629
2004-03-17,10.946304321289062
2004-03-18,11.574370384216309
2004-03-19,11.231789588928223
2004-03-22,10.310080528259277
2004-03-23,9.926712989807129
2004-03-24,10.889206886291504
2004-03-25,10.9299898147583
2004-03-26,11.13390827178955
2004-03-29,12.13718318939209
2004-03-30,12.34109878540039
2004-03-31,12.275847434997559
2004-04-01,12.487919807434082
2004-04-02,13.466726303100586
2004-04-05,13.49935531616211
2004-04-06,13.213868141174316
2004-04-07,13.491193771362305
2004-04-08,14.510786056518555
2004-04-09,14.510786056518555
2004-04-12,14.094794273376465
2004-04-13,13.907191276550293
2004-04-14,13.907191276550293
2004-04-15,13.931658744812012
2004-04-16,13.931658744812012
2004-04-19,14.045851707458496
2004-04-20,13.77668285369873
2004-04-21,14.102952003479004
2004-04-22,14.249767303466797
2004-04-23,13.980598449707031
2004-04-27,12.797876358032227
2004-04-28,12.765249252319336
2004-04-29,12.928382873535156
2004-04-30,12.577645301818848
2004-05-03,12.096399307250977
2004-05-04,12.659213066101074
2004-05-05,12.691840171813965
2004-05-06,12.863130569458008
2004-05-07,12.512392044067383
2004-05-10,12.161652565002441
2004-05-11,11.623310089111328
2004-05-12,11.696721076965332
2004-05-13,11.794602394104004
2004-05-14,10.391646385192871
2004-05-17,8.915283203125
2004-05-18,9.747265815734863
2004-05-19,10.815796852111816
2004-05-20,11.06049919128418
2004-05-21,10.685288429260254
2004-05-24,11.288885116577148
2004-05-25,10.9299898147583
2004-05-26,11.011556625366211
2004-05-27,10.872894287109375
2004-05-28,10.146946907043457
2004-05-31,9.437312126159668
2004-06-01,10.244826316833496
2004-06-02,10.783169746398926
2004-06-03,10.881050109863281
2004-06-04,10.954460144042969
2004-06-07,10.799485206604004
2004-06-08,10.644505500793457
2004-06-09,10.636346817016602
2004-06-10,10.611878395080566
2004-06-11,10.334550857543945
2004-06-14,9.820677757263184
2004-06-15,9.91040325164795
2004-06-16,9.796207427978516
2004-06-17,9.69832706451416
2004-06-18,9.755424499511719
2004-06-21,9.486251831054688
2004-06-22,9.111043930053711
2004-06-23,8.752147674560547
2004-06-24,8.76030445098877
2004-06-25,9.102886199951172
2004-06-28,9.82883358001709
2004-06-29,10.505840301513672
2004-06-30,10.65266227722168
2004-07-01,10.750541687011719
2004-07-02,10.67713451385498
2004-07-05,10.489530563354492
2004-07-06,10.832108497619629
2004-07-07,11.696721076965332
2004-07-08,10.530311584472656
2004-07-09,11.150219917297363
2004-07-12,11.370452880859375
2004-07-13,11.280729293823242
2004-07-14,11.43570613861084
2004-07-15,11.64777946472168
2004-07-16,12.390040397644043
2004-07-19,12.235062599182129
2004-07-20,11.859853744506836
2004-07-21,12.487919807434082
2004-07-22,12.699995994567871
2004-07-23,13.148616790771484
2004-07-26,12.716310501098633
2004-07-27,12.716310501098633
2004-07-28,12.928382873535156
2004-07-29,14.323179244995117
2004-07-30,13.980598449707031
2004-08-02,14.290555000305176
2004-08-03,15.040971755981445
2004-08-04,15.293829917907715
2004-08-05,15.130693435668945
2004-08-06,14.429220199584961
2004-08-09,14.951250076293945
2004-08-10,14.722860336303711
2004-08-11,14.257925987243652
2004-08-12,14.257925987243652
2004-08-13,14.731017112731934
2004-08-16,14.592350959777832
2004-08-17,14.494470596313477
2004-08-18,13.768526077270508
2004-08-19,13.841935157775879
2004-08-20,13.77668285369873
2004-08-23,13.458569526672363
2004-08-24,14.16004753112793
2004-08-25,14.029540061950684
2004-08-26,13.988755226135254
2004-08-27,14.127416610717773
2004-08-30,14.494470596313477
2004-08-31,14.934932708740234
2004-09-01,15.057283401489258
2004-09-02,14.99202823638916
2004-09-03,15.106228828430176
2004-09-06,15.669039726257324
2004-09-07,15.766918182373047
2004-09-08,15.4080228805542
2004-09-09,16.076875686645508
2004-09-10,16.076875686645508
2004-09-13,16.23185157775879
2004-09-14,16.82729148864746
2004-09-15,17.569547653198242
2004-09-16,19.00513458251953
2004-09-17,18.25471305847168
2004-09-20,18.409690856933594
2004-09-21,18.33628273010254
2004-09-22,18.24655532836914
2004-09-23,17.69190216064453
2004-09-24,18.050800323486328
2004-09-27,18.230241775512695
2004-09-28,17.659271240234375
2004-09-29,18.638080596923828
2004-09-30,18.80121421813965
2004-10-01,19.200891494750977
2004-10-04,19.437435150146484
2004-10-05,19.323238372802734
2004-10-06,19.50269317626953
2004-10-07,19.65766716003418
2004-10-08,19.65766716003418
2004-10-11,20.350988388061523
2004-10-12,20.171539306640625
2004-10-14,20.334674835205078
2004-10-15,20.334674835205078
2004-10-18,20.228635787963867
2004-10-19,20.310205459594727
2004-10-20,20.04103660583496
2004-10-21,19.649513244628906
2004-10-22,19.649513244628906
2004-10-25,18.850154876708984
2004-10-26,18.996976852416992
2004-10-27,19.143798828125
2004-10-28,19.160112380981445
2004-10-29,19.160112380981445
2004-11-01,18.580984115600586
2004-11-02,18.523887634277344
2004-11-03,19.119325637817383
2004-11-04,18.996976852416992
2004-11-05,18.66254997253418
2004-11-08,18.474943161010742
2004-11-09,18.75227928161621
2004-11-10,18.58913803100586
2004-11-11,19.078540802001953
2004-11-12,19.4129638671875
2004-11-15,19.4129638671875
2004-11-16,18.75227928161621
2004-11-17,19.731077194213867
2004-11-18,20.163387298583984
2004-11-19,20.163387298583984
2004-11-22,20.155227661132812
2004-11-23,20.163387298583984
2004-11-24,20.08182144165039
2004-11-25,19.53531837463379
2004-11-26,19.53531837463379
2004-11-29,19.56794548034668
2004-11-30,19.429283142089844
2004-12-01,18.784902572631836
2004-12-02,19.192733764648438
2004-12-03,19.24167823791504
2004-12-06,19.731077194213867
2004-12-07,19.39665412902832
2004-12-08,19.200891494750977
2004-12-09,19.755544662475586
2004-12-10,20.38361930847168
2004-12-13,20.38361930847168
2004-12-14,21.892608642578125
2004-12-15,22.039426803588867
2004-12-16,21.819198608398438
2004-12-17,21.125873565673828
2004-12-20,20.9953670501709
2004-12-21,20.660945892333984
2004-12-22,20.20417022705078
2004-12-23,20.76698112487793
2004-12-24,20.913801193237305
2004-12-27,21.737627029418945
2004-12-28,21.737627029418945
2004-12-29,21.395048141479492
2004-12-30,22.626710891723633
2004-12-31,22.112838745117188
2005-01-03,22.577770233154297
2005-01-04,22.36569595336914
2005-01-05,21.223756790161133
2005-01-06,20.4080867767334
2005-01-07,20.77513885498047
2005-01-10,20.603845596313477
2005-01-11,20.473339080810547
2005-01-12,19.731077194213867
2005-01-13,19.9594669342041
2005-01-14,19.894208908081055
2005-01-17,19.755544662475586
2005-01-18,19.76370620727539
2005-01-19,19.50269317626953
2005-01-20,19.24167823791504
2005-01-24,19.24167823791504
2005-01-25,19.58425521850586
2005-01-27,19.52716064453125
2005-01-28,19.76370620727539
2005-01-31,20.23679542541504
2005-02-01,22.2678165435791
2005-02-02,22.251506805419922
2005-02-03,22.19440269470215
2005-02-04,23.344501495361328
2005-02-07,23.71155548095703
2005-02-08,23.41791343688965
2005-02-09,24.306991577148438
2005-02-10,24.85349464416504
2005-02-11,24.674043655395508
2005-02-14,23.89915657043457
2005-02-15,23.866531372070312
2005-02-16,23.646303176879883
2005-02-17,23.687084197998047
2005-02-18,24.037824630737305
2005-02-21,24.47828483581543
2005-02-22,24.241743087768555
2005-02-23,24.1683292388916
2005-02-24,25.269479751586914
2005-02-25,25.285799026489258
2005-02-28,25.269479751586914
2005-03-01,26.011743545532227
2005-03-02,27.42285919189453
2005-03-03,27.35760498046875
2005-03-04,27.814382553100586
2005-03-07,27.479951858520508
2005-03-08,28.40166473388672
2005-03-09,28.116178512573242
2005-03-10,28.116178512573242
2005-03-11,28.858440399169922
2005-03-14,28.30377769470215
2005-03-15,28.222217559814453
2005-03-16,28.719776153564453
2005-03-17,28.719776153564453
2005-03-18,29.41309356689453
2005-03-21,29.510971069335938
2005-03-22,29.09497833251953
2005-03-23,28.205904006958008
2005-03-24,27.643089294433594
2005-03-28,29.282581329345703
2005-03-29,29.649635314941406
2005-03-30,29.16838836669922
2005-03-31,30.302173614501953
2005-04-01,31.957996368408203
2005-04-04,33.23044204711914
2005-04-05,32.49633026123047
2005-04-06,33.140716552734375
2005-04-07,32.81443786621094
2005-04-08,31.900894165039062
2005-04-11,31.900894165039062
2005-04-12,33.1733283996582
2005-04-13,35.44089889526367
2005-04-15,34.5681266784668
2005-04-18,34.5681266784668
2005-04-19,34.38869094848633
2005-04-20,34.43762969970703
2005-04-21,35.750858306884766
2005-04-22,36.5746955871582
2005-04-25,36.81938171386719
2005-04-26,36.89279556274414
2005-04-27,36.737823486328125
2005-04-28,36.90095138549805
2005-04-29,36.67256546020508
2005-05-02,35.54694366455078
2005-05-03,35.01675033569336
2005-05-04,35.457218170166016
2005-05-05,35.954776763916016
2005-05-06,36.30550765991211
2005-05-09,37.31694030761719
2005-05-10,37.02330017089844
2005-05-11,37.81450271606445
2005-05-12,38.10814666748047
2005-05-13,39.201141357421875
2005-05-16,38.067359924316406
2005-05-17,37.4229850769043
2005-05-18,37.4229850769043
2005-05-19,36.762290954589844
2005-05-20,36.39523696899414
2005-05-23,35.693756103515625
2005-05-24,34.959659576416016
2005-05-25,35.139095306396484
2005-05-26,34.73942184448242
2005-05-27,34.73942184448242
2005-05-30,33.189640045166016
2005-05-31,35.98740768432617
2005-06-01,36.15053939819336
2005-06-02,34.86993408203125
2005-06-03,34.86993408203125
2005-06-06,34.79651641845703
2005-06-07,35.351173400878906
2005-06-08,34.97596740722656
2005-06-09,34.63338088989258
2005-06-10,34.453941345214844
2005-06-14,35.196205139160156
2005-06-15,35.285926818847656
2005-06-16,34.2581787109375
2005-06-17,33.50775909423828
2005-06-20,32.7655029296875
2005-06-21,34.90256118774414
2005-06-22,33.5811653137207
2005-06-23,33.57301712036133
2005-06-24,34.00532531738281
2005-06-27,33.50775909423828
2005-06-28,33.140716552734375
2005-06-29,33.21411895751953
2005-06-30,33.28753662109375
2005-07-01,33.28753662109375
2005-07-04,34.19291687011719
2005-07-05,33.88296890258789
2005-07-06,33.32014846801758
2005-07-07,33.4017219543457
2005-07-08,35.38380432128906
2005-07-11,36.25657653808594
2005-07-12,36.25657653808594
2005-07-13,36.87648391723633
2005-07-14,36.4278678894043
2005-07-15,35.72637939453125
2005-07-18,35.02490997314453
2005-07-19,34.453941345214844
2005-07-20,35.17988967895508
2005-07-21,35.669288635253906
2005-07-22,36.223941802978516
2005-07-25,35.750858306884766
2005-07-26,35.6203498840332
2005-07-27,35.114620208740234
2005-07-28,35.114620208740234
2005-07-29,34.551822662353516
2005-08-01,34.36421203613281
2005-08-02,34.32343673706055
2005-08-03,35.15541458129883
2005-08-04,35.87321472167969
2005-08-05,36.66441345214844
2005-08-08,35.954776763916016
2005-08-09,36.41971206665039
2005-08-10,36.72150802612305
2005-08-11,36.52573013305664
2005-08-12,35.971092224121094
2005-08-16,37.58612060546875
2005-08-17,39.821048736572266
2005-08-18,41.574745178222656
2005-08-19,42.13755416870117
2005-08-22,41.9010124206543
2005-08-23,41.9010124206543
2005-08-24,37.708457946777344
2005-08-25,38.86671447753906
2005-08-26,40.489898681640625
2005-08-29,39.568199157714844
2005-08-30,40.962989807128906
2005-08-31,44.73955154418945
2005-09-01,42.92876052856445
2005-09-02,43.07557678222656
2005-09-05,42.61064910888672
2005-09-06,42.49645233154297
2005-09-08,42.36594772338867
2005-09-09,41.737876892089844
2005-09-12,43.230567932128906
2005-09-13,42.05599594116211
2005-09-14,40.88957977294922
2005-09-15,41.060874938964844
2005-09-16,40.6448860168457
2005-09-19,40.57963562011719
2005-09-20,39.91077423095703
2005-09-21,39.91077423095703
2005-09-22,36.66441345214844
2005-09-23,35.89767837524414
2005-09-26,37.055931091308594
2005-09-27,38.98906326293945
2005-09-28,40.26151657104492
2005-09-29,40.26151657104492
2005-09-30,40.30230712890625
2005-10-03,40.17179489135742
2005-10-04,40.065757751464844
2005-10-05,39.364280700683594
2005-10-06,38.66279602050781
2005-10-07,38.86671447753906
2005-10-10,38.026573181152344
2005-10-11,37.77372741699219
2005-10-13,37.39034652709961
2005-10-14,36.60731887817383
2005-10-17,36.803070068359375
2005-10-18,36.92542266845703
2005-10-19,36.77859878540039
2005-10-20,37.10487365722656
2005-10-21,37.993953704833984
2005-10-24,36.860164642333984
2005-10-25,37.28431701660156
2005-10-26,38.026573181152344
2005-10-27,39.71501159667969
2005-10-28,40.26966857910156
2005-10-31,42.51277160644531
2005-11-02,42.11309051513672
2005-11-04,42.11309051513672
2005-11-07,43.385536193847656
2005-11-08,43.36921691894531
2005-11-09,42.01520919799805
2005-11-10,42.39857864379883
2005-11-11,43.524200439453125
2005-11-14,43.33659362792969
2005-11-16,42.529075622558594
2005-11-17,42.53723907470703
2005-11-18,41.974430084228516
2005-11-21,41.33820343017578
2005-11-22,41.61552429199219
2005-11-23,42.21096420288086
2005-11-24,42.10493087768555
2005-11-25,42.162025451660156
2005-11-28,44.42959213256836
2005-11-29,43.50788116455078
2005-11-30,42.98585891723633
2005-12-01,42.667747497558594
2005-12-02,41.77865982055664
2005-12-05,42.447513580322266
2005-12-06,41.63184356689453
2005-12-07,44.24199676513672
2005-12-08,43.842308044433594
2005-12-09,42.39857864379883
2005-12-12,42.259910583496094
2005-12-13,41.66447067260742
2005-12-14,41.003787994384766
2005-12-15,41.02824783325195
2005-12-16,40.5470085144043
2005-12-19,40.66119384765625
2005-12-20,41.81128692626953
2005-12-21,41.77865982055664
2005-12-22,41.52581024169922
2005-12-23,41.794979095458984
2005-12-26,41.7705078125
2005-12-27,43.14083480834961
2005-12-28,43.964656829833984
2005-12-29,44.584571838378906
2005-12-30,44.372493743896484
2006-01-02,44.18489456176758
2006-01-03,44.087013244628906
2006-01-04,47.03158187866211
2006-01-05,47.34969711303711
2006-01-06,46.762413024902344
2006-01-09,48.72818374633789
2006-01-10,48.74448776245117
2006-01-12,50.44925308227539
2006-01-13,48.932098388671875
2006-01-16,48.53242111206055
2006-01-17,48.53242111206055
2006-01-18,49.372554779052734
2006-01-19,50.08219528198242
2006-01-20,50.08219528198242
2006-01-23,51.62381362915039
2006-01-24,54.14422607421875
2006-01-25,57.06433868408203
2006-01-27,57.243778228759766
2006-01-30,54.282901763916016
2006-01-31,53.23883056640625
2006-02-01,53.556941986083984
2006-02-02,58.94853591918945
2006-02-03,62.96980667114258
2006-02-06,58.91590881347656
2006-02-07,19.47822380065918
2006-02-08,17.961074829101562
2006-02-10,18.091581344604492
2006-02-13,18.809370040893555
2006-02-14,18.564668655395508
2006-02-15,17.781625747680664
2006-02-16,17.406415939331055
2006-02-17,16.525493621826172
2006-02-20,13.393314361572266
2006-02-21,13.393314361572266
2006-02-22,12.610274314880371
2006-02-23,12.496077537536621
2006-02-24,12.332942008972168
2006-02-27,12.398198127746582
2006-02-28,12.54501724243164
2006-03-01,12.284004211425781
2006-03-02,12.186121940612793
2006-03-03,14.56788444519043
2006-03-06,16.525493621826172
2006-03-07,16.933326721191406
2006-03-08,15.824016571044922
2006-03-09,17.406415939331055
2006-03-10,68.81815338134766
2006-03-13,70.17216491699219
2006-03-14,73.50009155273438
