Date,NCC
2002-11-07,1.7785818576812744
2002-11-08,1.7785818576812744
2002-11-11,1.7785818576812744
2002-11-12,1.7785818576812744
2002-11-13,1.7785818576812744
2002-11-14,1.7785818576812744
2002-11-15,1.7785818576812744
2002-11-18,1.7785818576812744
2002-11-19,1.7785818576812744
2002-11-20,1.7785818576812744
2002-11-21,1.7785818576812744
2002-11-22,1.7785818576812744
2002-11-25,1.7785818576812744
2002-11-26,1.7785818576812744
2002-11-27,1.7785818576812744
2002-11-28,1.7785818576812744
2002-11-29,1.7785818576812744
2002-12-02,1.7785818576812744
2002-12-03,1.7785818576812744
2002-12-04,1.7785818576812744
2002-12-05,1.7785818576812744
2002-12-06,1.7785818576812744
2002-12-09,1.7785818576812744
2002-12-10,1.7785818576812744
2002-12-11,1.7785818576812744
2002-12-12,1.7785818576812744
2002-12-13,1.7785818576812744
2002-12-16,1.7785818576812744
2002-12-17,1.7785818576812744
2002-12-18,1.7785818576812744
2002-12-19,1.7785818576812744
2002-12-20,1.7785818576812744
2002-12-23,1.7785818576812744
2002-12-24,1.7785818576812744
2002-12-25,1.7785818576812744
2002-12-26,1.7785818576812744
2002-12-27,1.7785818576812744
2002-12-30,1.7785818576812744
2002-12-31,1.7785818576812744
2003-01-01,1.7785818576812744
2003-01-02,1.7785818576812744
2003-01-03,1.7785818576812744
2003-01-06,1.7785818576812744
2003-01-07,1.7785818576812744
2003-01-08,1.7785818576812744
2003-01-09,1.7785818576812744
2003-01-10,1.7785818576812744
2003-01-13,1.7785818576812744
2003-01-14,1.7785818576812744
2003-01-15,1.7785818576812744
2003-01-16,1.7785818576812744
2003-01-17,1.7785818576812744
2003-01-20,1.7785818576812744
2003-01-21,1.7785818576812744
2003-01-22,1.7785818576812744
2003-01-23,1.7785818576812744
2003-01-24,1.7785818576812744
2003-01-27,1.7785818576812744
2003-01-28,1.7785818576812744
2003-01-29,1.7785818576812744
2003-01-30,1.7785818576812744
2003-01-31,1.7785818576812744
2003-02-03,1.7785818576812744
2003-02-04,1.7785818576812744
2003-02-05,1.7785818576812744
2003-02-06,1.7785818576812744
2003-02-07,1.7785818576812744
2003-02-10,1.7785818576812744
2003-02-11,1.7785818576812744
2003-02-12,1.7785818576812744
2003-02-13,1.7785818576812744
2003-02-14,1.7785818576812744
2003-02-17,1.7785818576812744
2003-02-18,1.7785818576812744
2003-02-19,1.7785818576812744
2003-02-20,1.7785818576812744
2003-02-21,1.7785818576812744
2003-02-24,1.7785818576812744
2003-02-25,1.7785818576812744
2003-02-26,1.7785818576812744
2003-02-27,1.7785818576812744
2003-02-28,1.7785818576812744
2003-03-03,1.7785818576812744
2003-03-04,1.7785818576812744
2003-03-05,1.7785818576812744
2003-03-06,1.7785818576812744
2003-03-07,1.7785818576812744
2003-03-10,1.7785818576812744
2003-03-11,1.7785818576812744
2003-03-12,1.7785818576812744
2003-03-13,1.7785818576812744
2003-03-14,1.7785818576812744
2003-03-17,1.7785818576812744
2003-03-18,1.7785818576812744
2003-03-19,1.7785818576812744
2003-03-20,1.7785818576812744
2003-03-21,1.7785818576812744
2003-03-24,1.7785818576812744
2003-03-25,1.7785818576812744
2003-03-26,1.7785818576812744
2003-03-27,1.7785818576812744
2003-03-28,1.7785818576812744
2003-03-31,1.7785818576812744
2003-04-01,1.7785818576812744
2003-04-02,1.7785818576812744
2003-04-03,1.7785818576812744
2003-04-04,1.7785818576812744
2003-04-07,1.7785818576812744
2003-04-08,1.7785818576812744
2003-04-09,1.7785818576812744
2003-04-10,1.7785818576812744
2003-04-11,1.7785818576812744
2003-04-14,1.7785818576812744
2003-04-15,1.7785818576812744
2003-04-16,1.7785818576812744
2003-04-17,1.7785818576812744
2003-04-18,1.7785818576812744
2003-04-21,1.7785818576812744
2003-04-22,1.7785818576812744
2003-04-23,1.7785818576812744
2003-04-24,1.7785818576812744
2003-04-25,1.7785818576812744
2003-04-28,1.7785818576812744
2003-04-29,1.7785818576812744
2003-04-30,1.7785818576812744
2003-05-01,1.7785818576812744
2003-05-02,1.7785818576812744
2003-05-05,1.7785818576812744
2003-05-06,1.7785818576812744
2003-05-07,1.7785818576812744
2003-05-08,1.7785818576812744
2003-05-09,1.7785818576812744
2003-05-12,1.7785818576812744
2003-05-13,1.7785818576812744
2003-05-14,1.7785818576812744
2003-05-15,1.7785818576812744
2003-05-16,1.7785818576812744
2003-05-19,1.7785818576812744
2003-05-20,1.7785818576812744
2003-05-21,1.7785818576812744
2003-05-22,1.7785818576812744
2003-05-23,1.7785818576812744
2003-05-26,1.7785818576812744
2003-05-27,1.7785818576812744
2003-05-28,1.7785818576812744
2003-05-29,1.7785818576812744
2003-05-30,1.7785818576812744
2003-06-02,1.7785818576812744
2003-06-03,1.7785818576812744
2003-06-04,1.7785818576812744
2003-06-05,1.7785818576812744
2003-06-06,1.7785818576812744
2003-06-09,1.7785818576812744
2003-06-10,1.7785818576812744
2003-06-11,1.7785818576812744
2003-06-12,1.7785818576812744
2003-06-13,1.7785818576812744
2003-06-16,1.7785818576812744
2003-06-17,1.7785818576812744
2003-06-18,1.7785818576812744
2003-06-19,1.7785818576812744
2003-06-20,1.7785818576812744
2003-06-23,1.7785818576812744
2003-06-24,1.7785818576812744
2003-06-25,1.7785818576812744
2003-06-26,1.7785818576812744
2003-06-27,1.7785818576812744
2003-06-30,1.7785818576812744
2003-07-01,1.7785818576812744
2003-07-02,1.7785818576812744
2003-07-03,1.7785818576812744
2003-07-04,1.7785818576812744
2003-07-07,1.7785818576812744
2003-07-08,1.7785818576812744
2003-07-09,1.7785818576812744
2003-07-10,1.7785818576812744
2003-07-11,1.7785818576812744
2003-07-14,1.7785818576812744
2003-07-15,1.7785818576812744
2003-07-16,1.7785818576812744
2003-07-17,1.7785818576812744
2003-07-18,1.7785818576812744
2003-07-21,1.7785818576812744
2003-07-22,1.7785818576812744
2003-07-23,1.7785818576812744
2003-07-24,1.7785818576812744
2003-07-25,1.7785818576812744
2003-07-28,1.7785818576812744
2003-07-29,1.7785818576812744
2003-07-30,1.7785818576812744
2003-07-31,1.7785818576812744
2003-08-01,1.7785818576812744
2003-08-04,1.7785818576812744
2003-08-05,1.7785818576812744
2003-08-06,1.7785818576812744
2003-08-07,1.7785818576812744
2003-08-08,1.7785818576812744
2003-08-11,1.7785818576812744
2003-08-12,1.7785818576812744
2003-08-13,1.7785818576812744
2003-08-14,1.7785818576812744
2003-08-15,1.7785818576812744
2003-08-18,1.7785818576812744
2003-08-19,1.7785818576812744
2003-08-20,1.7785818576812744
2003-08-21,1.7785818576812744
2003-08-22,1.7785818576812744
2003-08-25,1.7785818576812744
2003-08-26,1.7785818576812744
2003-08-27,1.7785818576812744
2003-08-28,1.7785818576812744
2003-08-29,1.7785818576812744
2003-09-01,1.7785818576812744
2003-09-02,1.7785818576812744
2003-09-03,1.7785818576812744
2003-09-04,1.7785818576812744
2003-09-05,1.7785818576812744
2003-09-08,1.7785818576812744
2003-09-09,1.7785818576812744
2003-09-10,1.7785818576812744
2003-09-11,1.7785818576812744
2003-09-12,1.7785818576812744
2003-09-15,1.7785818576812744
2003-09-16,1.7785818576812744
2003-09-17,1.7785818576812744
2003-09-18,1.7785818576812744
2003-09-19,1.7785818576812744
2003-09-22,1.7785818576812744
2003-09-23,1.7785818576812744
2003-09-24,1.7785818576812744
2003-09-25,1.7785818576812744
2003-09-26,1.7785818576812744
2003-09-29,1.7785818576812744
2003-09-30,1.7785818576812744
2003-10-01,1.7785818576812744
2003-10-02,1.7785818576812744
2003-10-03,1.7785818576812744
2003-10-06,1.7785818576812744
2003-10-07,1.7785818576812744
2003-10-08,1.7785818576812744
2003-10-09,1.7785818576812744
2003-10-10,1.7785818576812744
2003-10-13,1.7785818576812744
2003-10-14,4.343385219573975
2003-10-15,4.2906494140625
2003-10-16,4.194769859313965
2003-10-17,4.2714738845825195
2003-10-20,4.257091999053955
2003-10-21,4.266679286956787
2003-10-22,4.252298355102539
2003-10-23,4.132448196411133
2003-10-24,4.2091522216796875
2003-10-27,4.2379150390625
2003-10-28,4.242710590362549
2003-10-29,4.324208736419678
2003-10-30,4.453646183013916
2003-10-31,4.487205505371094
2003-11-03,4.3817362785339355
2003-11-04,4.563908576965332
2003-11-05,4.77484655380249
2003-11-06,5.067281723022461
2003-11-07,5.072075843811035
2003-11-10,5.3501296043396
2003-11-11,5.340542793273926
2003-11-12,5.259042263031006
2003-11-13,5.335747718811035
2003-11-14,5.259042263031006
2003-11-17,5.235072135925293
2003-11-18,5.182338237762451
2003-11-19,4.971401691436768
2003-11-20,4.784433841705322
2003-11-21,4.7940216064453125
2003-11-24,4.961813449859619
2003-11-25,4.995371341705322
2003-11-26,4.995371341705322
2003-11-27,4.947432041168213
2003-11-28,4.80840539932251
2003-12-01,4.957019329071045
2003-12-02,4.990577220916748
2003-12-03,5.225484371185303
2003-12-04,5.254250526428223
2003-12-05,5.081664085388184
2003-12-08,5.43162727355957
2003-12-09,5.594624042510986
2003-12-10,5.455597400665283
2003-12-11,5.872678279876709
2003-12-12,6.141143321990967
2003-12-15,6.006910800933838
2003-12-16,5.949382781982422
2003-12-17,6.5438408851623535
2003-12-18,6.610957145690918
2003-12-19,6.352078914642334
2003-12-22,6.40960693359375
2003-12-23,6.481517791748047
2003-12-24,6.94174337387085
2003-12-25,6.94174337387085
2003-12-26,6.936951637268066
2003-12-29,6.9561262130737305
2003-12-30,7.651261329650879
2003-12-31,8.37036418914795
2004-01-01,8.720327377319336
2004-01-02,8.63882827758789
2004-01-05,9.146994590759277
2004-01-06,8.332010269165039
2004-01-07,8.140252113342285
2004-01-08,8.677181243896484
2004-01-09,8.523771286010742
2004-01-12,8.231337547302246
2004-01-13,8.178604125976562
2004-01-14,8.21695613861084
2004-01-15,7.876578330993652
2004-01-16,7.6896138191223145
2004-01-19,7.632083415985107
2004-01-20,7.157474994659424
2004-01-21,6.586986064910889
2004-01-22,6.716425895690918
2004-01-23,7.387589931488037
2004-01-26,7.387589931488037
2004-01-27,7.310883045196533
2004-01-28,7.215003967285156
2004-01-29,7.440321445465088
2004-01-30,7.042419910430908
2004-02-02,7.042419910430908
2004-02-03,6.831482410430908
2004-02-04,7.219798564910889
2004-02-05,7.075977325439453
2004-02-06,6.960920333862305
2004-02-09,7.171858787536621
2004-02-10,7.493059158325195
2004-02-11,7.344443321228027
2004-02-12,7.200621128082275
2004-02-13,7.301296234130859
2004-02-16,7.670435905456543
2004-02-17,7.46429443359375
2004-02-18,7.454705715179443
2004-02-19,7.071184158325195
2004-02-20,7.147890090942383
2004-02-23,6.884215831756592
2004-02-24,6.865040302276611
2004-02-25,6.984889984130859
2004-02-26,6.812307357788086
2004-02-27,6.7499847412109375
2004-03-01,7.114328384399414
2004-03-02,7.114328384399414
2004-03-03,7.032831192016602
2004-03-04,6.865040302276611
2004-03-05,6.841073036193848
2004-03-08,6.89380407333374
2004-03-09,6.817099571228027
2004-03-10,6.778746128082275
2004-03-11,6.687661170959473
2004-03-12,6.644516468048096
2004-03-15,6.366461753845215
2004-03-16,6.093202590942383
2004-03-17,6.318521499633789
2004-03-18,6.1699066162109375
2004-03-19,6.232229232788086
2004-03-22,5.992527484893799
2004-03-23,5.7863850593566895
2004-03-24,5.978145599365234
2004-03-25,6.1699066162109375
2004-03-26,6.783543586730957
2004-03-29,7.047214984893799
2004-03-30,7.171858787536621
2004-03-31,7.23417854309082
2004-04-01,7.325266361236572
2004-04-02,7.119123935699463
2004-04-05,7.171858787536621
2004-04-06,7.210211753845215
2004-04-07,7.272530555725098
2004-04-08,7.430735111236572
2004-04-09,7.430735111236572
2004-04-12,7.483468532562256
2004-04-13,7.493059158325195
2004-04-14,7.493059158325195
2004-04-15,8.101899147033691
2004-04-16,8.231337547302246
2004-04-19,7.886167049407959
2004-04-20,7.742347240447998
2004-04-21,7.938899517059326
2004-04-22,8.231337547302246
2004-04-23,8.394333839416504
2004-04-27,7.555380344390869
2004-04-28,7.397177696228027
2004-04-29,7.708789348602295
2004-04-30,7.632083415985107
2004-05-03,7.301296234130859
2004-05-04,7.445116996765137
2004-05-05,7.6033196449279785
2004-05-06,8.192984580993652
2004-05-07,8.025193214416504
2004-05-10,7.83822774887085
2004-05-11,7.315679550170898
2004-05-12,7.075977325439453
2004-05-13,7.4019694328308105
2004-05-14,6.7068376541137695
2004-05-17,6.035674571990967
2004-05-18,6.352078914642334
2004-05-19,6.855452537536621
2004-05-20,6.932158946990967
2004-05-21,6.912981986999512
2004-05-24,7.296504020690918
2004-05-25,6.99927282333374
2004-05-26,7.2917070388793945
2004-05-27,7.085565567016602
2004-05-28,6.687661170959473
2004-05-31,6.313728332519531
2004-06-01,6.471930027008057
2004-06-02,6.49110746383667
2004-06-03,6.237024307250977
2004-06-04,6.2226409912109375
2004-06-07,6.40481424331665
2004-06-08,6.40481424331665
2004-06-09,6.486312389373779
2004-06-10,6.745189666748047
2004-06-11,6.6061625480651855
2004-06-14,6.294551372528076
2004-06-15,6.366461753845215
2004-06-16,6.419195652008057
2004-06-17,6.519871234893799
2004-06-18,6.49110746383667
2004-06-21,6.481517791748047
2004-06-22,6.241817474365234
2004-06-23,6.467134952545166
2004-06-24,6.361666679382324
2004-06-25,6.62054443359375
2004-06-28,6.793132305145264
2004-06-29,7.066390037536621
2004-06-30,7.085565567016602
2004-07-01,7.306090354919434
2004-07-02,7.334856033325195
2004-07-05,7.195827960968018
2004-07-06,7.05200719833374
2004-07-07,7.171858787536621
2004-07-08,6.802718162536621
2004-07-09,6.845863342285156
2004-07-12,7.114328384399414
2004-07-13,6.889010429382324
2004-07-14,7.378000736236572
2004-07-15,7.6464691162109375
2004-07-16,7.430735111236572
2004-07-19,7.7039947509765625
2004-07-20,7.584142684936523
2004-07-21,7.761524677276611
2004-07-22,7.814259052276611
2004-07-23,7.823843479156494
2004-07-26,7.8621978759765625
2004-07-27,7.78549337387085
2004-07-28,7.6896138191223145
2004-07-29,7.737552165985107
2004-07-30,7.737552165985107
2004-08-02,8.399127960205078
2004-08-03,8.586095809936523
2004-08-04,8.81141185760498
2004-08-05,9.329170227050781
2004-08-06,9.132612228393555
2004-08-09,9.506548881530762
2004-08-10,9.832541465759277
2004-08-11,9.453811645507812
2004-08-12,9.511340141296387
2004-08-13,9.588044166564941
2004-08-16,9.746248245239258
2004-08-17,9.928420066833496
2004-08-18,9.899658203125
2004-08-19,9.961978912353516
2004-08-20,9.669544219970703
2004-08-23,9.458605766296387
2004-08-24,9.995538711547852
2004-08-25,10.096214294433594
2004-08-26,10.096214294433594
2004-08-27,10.42699909210205
2004-08-30,10.637935638427734
2004-08-31,10.834491729736328
2004-09-01,10.575613975524902
2004-09-02,10.556438446044922
2004-09-03,10.724228858947754
2004-09-06,10.829697608947754
2004-09-07,10.618759155273438
2004-09-08,11.683032989501953
2004-09-09,11.488073348999023
2004-09-10,11.268741607666016
2004-09-13,11.112771034240723
2004-09-14,11.800008773803711
2004-09-15,11.868247032165527
2004-09-16,11.887743949890137
2004-09-17,12.05833625793457
2004-09-20,12.05833625793457
2004-09-21,11.960851669311523
2004-09-22,12.165560722351074
2004-09-23,12.23867130279541
2004-09-24,12.185057640075684
2004-09-27,12.662714004516602
2004-09-28,12.589599609375
2004-09-29,12.516493797302246
2004-09-30,12.350774765014648
2004-10-01,12.594478607177734
2004-10-04,12.613972663879395
2004-10-05,12.550609588623047
2004-10-06,13.174484252929688
2004-10-07,13.520539283752441
2004-10-08,13.442556381225586
2004-10-11,13.74962043762207
2004-10-12,13.783734321594238
2004-10-14,14.066429138183594
2004-10-15,13.676507949829102
2004-10-18,14.085926055908203
2004-10-19,15.494519233703613
2004-10-20,16.303607940673828
2004-10-21,15.782092094421387
2004-10-22,15.782092094421387
2004-10-25,14.919386863708496
2004-10-26,14.899888038635254
2004-10-27,14.963251113891602
2004-10-28,16.123271942138672
2004-10-29,16.32797622680664
2004-11-01,16.67890739440918
2004-11-02,17.70245361328125
2004-11-03,17.21504783630371
2004-11-04,16.946979522705078
2004-11-05,17.244298934936523
2004-11-08,17.283287048339844
2004-11-09,17.11757469177246
2004-11-10,17.083452224731445
2004-11-11,16.55218505859375
2004-11-12,16.55218505859375
2004-11-15,16.55218505859375
2004-11-16,16.542428970336914
2004-11-17,16.97134780883789
2004-11-18,16.75201988220215
2004-11-19,16.878740310668945
2004-11-22,17.43437957763672
2004-11-23,16.985971450805664
2004-11-24,16.942102432250977
2004-11-25,17.414884567260742
2004-11-26,17.414884567260742
2004-11-29,17.078577041625977
2004-11-30,16.664289474487305
2004-12-01,16.55218505859375
2004-12-02,16.483949661254883
2004-12-03,17.254043579101562
2004-12-06,18.979446411132812
2004-12-07,18.4140567779541
2004-12-08,17.93153190612793
2004-12-09,18.574899673461914
2004-12-10,19.125667572021484
2004-12-13,19.21339988708496
2004-12-14,19.242647171020508
2004-12-15,19.125667572021484
2004-12-16,19.344995498657227
2004-12-17,19.700803756713867
2004-12-20,20.24669075012207
2004-12-21,20.436779022216797
2004-12-22,19.79828453063965
2004-12-23,19.929882049560547
2004-12-24,20.20282745361328
2004-12-27,20.197952270507812
2004-12-28,20.397789001464844
2004-12-29,20.26131820678711
2004-12-30,20.626863479614258
2004-12-31,20.529388427734375
2005-01-03,20.60249900817871
2005-01-04,20.451398849487305
2005-01-05,19.510713577270508
2005-01-06,19.101299285888672
2005-01-07,19.232894897460938
2005-01-10,19.072053909301758
2005-01-11,18.76986312866211
2005-01-12,18.535905838012695
2005-01-13,19.31087875366211
2005-01-14,18.891714096069336
2005-01-17,18.994070053100586
2005-01-18,20.5098934173584
2005-01-19,20.46602439880371
2005-01-20,20.266191482543945
2005-01-24,19.94938087463379
2005-01-25,20.00299644470215
2005-01-27,20.183332443237305
2005-01-28,20.42702865600586
2005-01-31,21.616291046142578
2005-02-01,22.440006256103516
2005-02-02,23.073625564575195
2005-02-03,22.72757339477539
2005-02-04,22.688581466674805
2005-02-07,22.09394645690918
2005-02-08,22.366893768310547
2005-02-09,22.020837783813477
2005-02-10,22.561857223510742
2005-02-11,22.72757339477539
2005-02-14,22.527734756469727
2005-02-15,22.25478744506836
2005-02-16,22.474123001098633
2005-02-17,22.498491287231445
2005-02-18,22.53261375427246
2005-02-21,22.610593795776367
2005-02-22,22.688581466674805
2005-02-23,23.185728073120117
2005-02-24,23.97044563293457
2005-02-25,24.14103889465332
2005-02-28,24.50171661376953
2005-03-01,23.98994255065918
2005-03-02,25.344919204711914
2005-03-03,27.050832748413086
2005-03-04,26.46107292175293
2005-03-07,25.934680938720703
2005-03-08,26.158884048461914
2005-03-09,26.353845596313477
2005-03-10,26.22711944580078
2005-03-11,25.7933292388916
2005-03-14,26.2661075592041
2005-03-15,25.9931697845459
2005-03-16,26.285606384277344
2005-03-17,26.831497192382812
2005-03-18,26.514686584472656
2005-03-21,25.949296951293945
2005-03-22,24.993993759155273
2005-03-23,24.560203552246094
2005-03-24,24.418861389160156
2005-03-28,27.7575626373291
2005-03-29,26.880239486694336
2005-03-30,28.69338035583496
2005-03-31,30.681982040405273
2005-04-01,31.179126739501953
2005-04-04,34.54708480834961
2005-04-05,33.75748062133789
2005-04-06,32.90453338623047
2005-04-07,33.167724609375
2005-04-08,32.63645935058594
2005-04-11,32.646209716796875
2005-04-12,32.45611572265625
2005-04-13,32.197792053222656
2005-04-15,31.40332794189453
2005-04-18,31.296098709106445
2005-04-19,33.118988037109375
2005-04-20,35.131961822509766
2005-04-21,35.789955139160156
2005-04-22,35.95566940307617
2005-04-25,35.068599700927734
2005-04-26,35.04909133911133
2005-04-27,35.32692337036133
2005-04-28,36.116519927978516
2005-04-29,35.10758972167969
2005-05-02,34.81515121459961
2005-05-03,35.23918533325195
2005-05-04,35.322044372558594
2005-05-05,36.33584976196289
2005-05-06,38.504783630371094
2005-05-09,38.660762786865234
2005-05-10,37.885780334472656
2005-05-11,38.20260238647461
2005-05-12,38.72899627685547
2005-05-13,40.66885757446289
2005-05-16,40.22530746459961
2005-05-17,39.65018081665039
2005-05-18,39.26025390625
2005-05-19,38.63151168823242
2005-05-20,39.114044189453125
2005-05-23,38.446292877197266
2005-05-24,38.538902282714844
2005-05-25,39.114044189453125
2005-05-26,39.021427154541016
2005-05-27,38.34394454956055
2005-05-30,37.934532165527344
2005-05-31,37.822425842285156
2005-06-01,38.334197998046875
2005-06-02,38.670501708984375
2005-06-03,38.504783630371094
2005-06-06,38.46092224121094
2005-06-07,38.02226257324219
2005-06-08,38.50965881347656
2005-06-09,38.709495544433594
2005-06-10,38.163604736328125
2005-06-13,37.296024322509766
2005-06-14,38.36830520629883
2005-06-15,38.31956481933594
2005-06-16,37.53485870361328
2005-06-17,37.3642578125
2005-06-20,36.71115493774414
2005-06-21,38.709495544433594
2005-06-22,38.41705322265625
2005-06-23,38.24646759033203
2005-06-24,37.89065933227539
2005-06-27,37.55435562133789
2005-06-28,37.46661376953125
2005-06-29,37.70056915283203
2005-06-30,37.261905670166016
2005-07-01,37.247291564941406
2005-07-04,37.8419075012207
2005-07-05,38.090492248535156
2005-07-06,38.64126205444336
2005-07-07,37.378883361816406
2005-07-08,37.690826416015625
2005-07-11,38.98731231689453
2005-07-12,40.45926284790039
2005-07-13,39.57706832885742
2005-07-14,40.25455856323242
2005-07-15,40.38615036010742
2005-07-18,40.40077590942383
2005-07-19,39.41622543334961
2005-07-20,39.075035095214844
2005-07-21,39.35004806518555
2005-07-22,41.29962158203125
2005-07-25,41.85454559326172
2005-07-26,42.890716552734375
2005-07-27,42.4438362121582
2005-07-28,42.4438362121582
2005-07-29,43.07732009887695
2005-08-01,41.240692138671875
2005-08-02,45.39030075073242
2005-08-03,45.95012664794922
2005-08-04,46.770225524902344
2005-08-05,49.269813537597656
2005-08-08,46.91264343261719
2005-08-09,47.403717041015625
2005-08-10,49.38767623901367
2005-08-11,48.36623001098633
2005-08-12,52.19662857055664
2005-08-16,53.24755096435547
2005-08-17,53.1640510559082
2005-08-18,52.49619674682617
2005-08-19,55.19712829589844
2005-08-22,54.89265441894531
2005-08-23,52.40288543701172
2005-08-24,55.418113708496094
2005-08-25,58.094486236572266
2005-08-26,59.189579010009766
2005-08-29,58.78197479248047
2005-08-30,57.74089431762695
2005-08-31,58.502071380615234
2005-09-01,58.403865814208984
2005-09-02,57.69180679321289
2005-09-05,57.937339782714844
2005-09-06,57.07795715332031
2005-09-08,56.51321029663086
2005-09-09,55.46720886230469
2005-09-12,54.91720962524414
2005-09-13,56.66053009033203
2005-09-14,55.7373161315918
2005-09-15,55.7373161315918
2005-09-16,55.531063079833984
2005-09-19,55.418113708496094
2005-09-20,56.76856994628906
2005-09-21,54.63237762451172
2005-09-22,53.74844741821289
2005-09-23,55.75203323364258
2005-09-26,56.341331481933594
2005-09-27,57.38241958618164
2005-09-28,57.79982376098633
2005-09-29,60.89361572265625
2005-09-30,59.41056442260742
2005-10-03,57.81456756591797
2005-10-04,57.77528762817383
2005-10-05,57.652503967285156
2005-10-06,56.74402618408203
2005-10-07,56.5966911315918
2005-10-10,56.75874710083008
2005-10-11,54.82881164550781
2005-10-13,54.37701416015625
2005-10-14,51.160465240478516
2005-10-17,54.622554779052734
2005-10-18,54.31318283081055
2005-10-19,51.13591384887695
2005-10-20,48.95061492919922
2005-10-21,51.04751968383789
2005-10-24,52.06896209716797
2005-10-25,50.50733184814453
2005-10-26,50.433658599853516
2005-10-27,48.00283432006836
2005-10-28,46.32334518432617
2005-10-31,50.97386169433594
2005-11-02,50.85108947753906
2005-11-04,50.85108947753906
2005-11-07,52.28994369506836
2005-11-08,52.22610092163086
2005-11-09,55.1136360168457
2005-11-10,53.28192138671875
2005-11-11,55.58998489379883
2005-11-14,59.88692092895508
2005-11-16,60.03423309326172
2005-11-17,59.98512268066406
2005-11-18,61.74319839477539
2005-11-21,59.75432586669922
2005-11-22,59.22396469116211
2005-11-23,59.435123443603516
2005-11-24,58.85566711425781
2005-11-25,59.017696380615234
2005-11-28,59.54317092895508
2005-11-29,59.518611907958984
2005-11-30,59.63155746459961
2005-12-01,60.206111907958984
2005-12-02,59.459678649902344
2005-12-05,59.715030670166016
2005-12-06,59.877098083496094
2005-12-07,61.15389633178711
2005-12-08,58.806541442871094
2005-12-09,60.56460189819336
2005-12-12,60.761024475097656
2005-12-13,61.37488555908203
2005-12-14,60.14718246459961
2005-12-15,57.15162658691406
2005-12-16,60.26995086669922
2005-12-19,59.459678649902344
2005-12-20,59.607017517089844
2005-12-21,59.64136505126953
2005-12-22,59.690467834472656
2005-12-23,59.49405288696289
2005-12-26,58.487342834472656
2005-12-27,59.017696380615234
2005-12-28,58.624847412109375
2005-12-29,59.80343246459961
2005-12-30,63.04454040527344
2006-01-02,70.10130310058594
2006-01-03,70.58257293701172
2006-01-04,70.1897201538086
2006-01-05,67.48878479003906
2006-01-06,69.070068359375
2006-01-09,73.72547912597656
2006-01-10,72.01654052734375
2006-01-12,70.59242248535156
2006-01-13,71.98216247558594
2006-01-16,70.23882293701172
2006-01-17,74.48664855957031
2006-01-18,75.87149047851562
2006-01-19,76.25452423095703
2006-01-20,78.24340057373047
2006-01-23,77.58042907714844
2006-01-24,77.9831314086914
2006-01-25,78.48894500732422
2006-01-27,79.07823944091797
2006-01-30,76.81926727294922
2006-01-31,75.32148742675781
2006-02-01,78.31706237792969
2006-02-02,75.71435546875
2006-02-03,75.91077423095703
2006-02-06,77.04025268554688
2006-02-07,78.48894500732422
2006-02-08,76.92729949951172
2006-02-10,77.44293212890625
2006-02-13,75.72415924072266
2006-02-14,73.57817077636719
2006-02-15,73.23440551757812
2006-02-16,72.21295928955078
2006-02-17,73.25896453857422
2006-02-20,72.71878051757812
2006-02-21,76.77999114990234
2006-02-22,75.98445129394531
2006-02-23,76.06791687011719
2006-02-24,75.57685089111328
2006-02-27,77.67864990234375
