Date,GUJALKALI
1999-12-30,10.854214668273926
1999-12-31,10.854214668273926
2000-01-03,10.854214668273926
2000-01-04,11.221054077148438
2000-01-05,11.609477043151855
2000-01-06,11.221054077148438
2000-01-07,11.436845779418945
2000-01-10,10.832635879516602
2000-01-11,11.264212608337402
2000-01-12,11.868426322937012
2000-01-13,11.911581039428711
2000-01-14,11.328947067260742
2000-01-17,11.846844673156738
2000-01-18,11.134739875793457
2000-01-19,11.048422813415527
2000-01-20,10.789478302001953
2000-01-21,10.962108612060547
2000-01-24,10.142108917236328
2000-01-25,10.055792808532715
2000-01-26,10.055792808532715
2000-01-27,9.688950538635254
2000-01-28,9.386844635009766
2000-01-31,8.653162002563477
2000-02-01,8.07052993774414
2000-02-02,7.984212875366211
2000-02-03,7.315265655517578
2000-02-04,6.732633113861084
2000-02-07,7.293686389923096
2000-02-08,7.5526347160339355
2000-02-09,7.358421325683594
2000-02-10,7.228949546813965
2000-02-11,7.293686389923096
2000-02-14,7.228949546813965
2000-02-15,6.948423862457275
2000-02-16,7.013160228729248
2000-02-17,6.775789737701416
2000-02-18,6.042106628417969
2000-02-21,5.912633419036865
2000-02-22,6.1068434715271
2000-02-23,6.4736857414245605
2000-02-24,6.581580638885498
2000-02-25,6.365789413452148
2000-02-28,6.862105846405029
2000-02-29,6.4521074295043945
2000-03-01,6.516843795776367
2000-03-02,6.387370586395264
2000-03-03,5.998948097229004
2000-03-06,5.826318264007568
2000-03-07,6.1068434715271
2000-03-08,5.826318264007568
2000-03-09,5.394739151000977
2000-03-10,5.826318264007568
2000-03-13,5.437895774841309
2000-03-14,5.826318264007568
2000-03-15,5.610527038574219
2000-03-16,5.481054306030273
2000-03-17,5.481054306030273
2000-03-20,5.481054306030273
2000-03-21,5.826318264007568
2000-03-22,5.826318264007568
2000-03-23,6.042106628417969
2000-03-24,6.1068434715271
2000-03-27,6.15000057220459
2000-03-28,5.826318264007568
2000-03-29,6.042106628417969
2000-03-30,6.344213008880615
2000-03-31,7.336843967437744
2000-04-03,6.603159427642822
2000-04-04,6.08526611328125
2000-04-05,6.042106628417969
2000-04-06,6.322632789611816
2000-04-07,6.495264530181885
2000-04-10,6.257896900177002
2000-04-11,6.171580791473389
2000-04-12,6.171580791473389
2000-04-13,6.08526611328125
2000-04-14,6.08526611328125
2000-04-17,6.042106628417969
2000-04-18,5.869472980499268
2000-04-19,5.869472980499268
2000-04-20,6.128421783447266
2000-04-21,6.128421783447266
2000-04-24,5.847895622253418
2000-04-25,5.308421611785889
2000-04-26,5.437895774841309
2000-04-27,5.826318264007568
2000-04-28,5.653685569763184
2000-05-01,5.653685569763184
2000-05-02,5.481054306030273
2000-05-03,4.79052734375
2000-05-04,5.394739151000977
2000-05-05,5.97736930847168
2000-05-08,6.020526885986328
2000-05-09,5.696843147277832
2000-05-10,5.653685569763184
2000-05-11,5.718422889709473
2000-05-12,5.718422889709473
2000-05-15,5.696843147277832
2000-05-16,5.97736930847168
2000-05-17,5.718422889709473
2000-05-18,6.042106628417969
2000-05-19,6.042106628417969
2000-05-22,6.15000057220459
2000-05-23,6.042106628417969
2000-05-24,6.2363176345825195
2000-05-25,6.08526611328125
2000-05-26,6.08526611328125
2000-05-29,6.042106628417969
2000-05-30,6.08526611328125
2000-05-31,6.15000057220459
2000-06-01,6.257896900177002
2000-06-02,6.128421783447266
2000-06-05,6.171580791473389
2000-06-06,6.40894889831543
2000-06-07,6.40894889831543
2000-06-08,6.344213008880615
2000-06-09,6.430527687072754
2000-06-12,6.4736857414245605
2000-06-13,6.4736857414245605
2000-06-14,6.905265808105469
2000-06-15,6.862105846405029
2000-06-16,6.646317958831787
2000-06-19,6.689476013183594
2000-06-20,6.797370433807373
2000-06-21,7.0347394943237305
2000-06-22,6.689476013183594
2000-06-23,6.257896900177002
2000-06-26,6.4736857414245605
2000-06-27,6.2363176345825195
2000-06-28,5.97736930847168
2000-06-29,5.998948097229004
2000-06-30,6.1068434715271
2000-07-03,6.042106628417969
2000-07-04,5.891053676605225
2000-07-05,5.783158779144287
2000-07-06,5.718422889709473
2000-07-07,5.826318264007568
2000-07-10,5.696843147277832
2000-07-11,5.567368984222412
2000-07-12,5.610527038574219
2000-07-13,5.826318264007568
2000-07-14,6.4521074295043945
2000-07-17,6.430527687072754
2000-07-18,6.2147393226623535
2000-07-19,6.257896900177002
2000-07-20,6.020526885986328
2000-07-21,6.4736857414245605
2000-07-24,6.257896900177002
2000-07-25,5.653685569763184
2000-07-26,6.1068434715271
2000-07-27,6.430527687072754
2000-07-28,6.387370586395264
2000-07-31,5.718422889709473
2000-08-01,5.481054306030273
2000-08-02,5.826318264007568
2000-08-03,5.308421611785889
2000-08-04,4.833684921264648
2000-08-07,4.963159561157227
2000-08-08,5.049473285675049
2000-08-09,5.006318092346191
2000-08-10,5.588949203491211
2000-08-11,5.545791149139404
2000-08-14,5.783158779144287
2000-08-15,5.783158779144287
2000-08-16,5.610527038574219
2000-08-17,5.394739151000977
2000-08-18,5.286844253540039
2000-08-21,5.718422889709473
2000-08-22,5.826318264007568
2000-08-23,5.696843147277832
2000-08-24,5.524211406707764
2000-08-25,5.610527038574219
2000-08-28,5.9557905197143555
2000-08-29,5.545791149139404
2000-08-30,5.459474563598633
2000-08-31,5.610527038574219
2000-09-01,5.610527038574219
2000-09-04,5.610527038574219
2000-09-05,5.567368984222412
2000-09-06,5.610527038574219
2000-09-07,5.588949203491211
2000-09-08,5.869472980499268
2000-09-11,5.718422889709473
2000-09-12,5.416317939758301
2000-09-13,5.135791301727295
2000-09-14,5.481054306030273
2000-09-15,5.373159408569336
2000-09-18,5.308421611785889
2000-09-19,5.157369613647461
2000-09-20,5.286844253540039
2000-09-21,5.610527038574219
2000-09-22,5.286844253540039
2000-09-25,5.330000877380371
2000-09-26,5.22210693359375
2000-09-27,5.22210693359375
2000-09-28,5.178948879241943
2000-09-29,5.502632141113281
2000-10-02,5.502632141113281
2000-10-03,5.114211082458496
2000-10-04,5.114211082458496
2000-10-05,4.747369766235352
2000-10-06,5.049473285675049
2000-10-09,5.027895927429199
2000-10-10,4.855264663696289
2000-10-11,4.963159561157227
2000-10-12,4.833684921264648
2000-10-13,5.286844253540039
2000-10-16,4.984738349914551
2000-10-17,4.941579818725586
2000-10-18,4.66105318069458
2000-10-19,4.768948078155518
2000-10-20,5.071054458618164
2000-10-23,4.812105655670166
2000-10-24,4.963159561157227
2000-10-25,4.963159561157227
2000-10-26,6.020526885986328
2000-10-27,5.178948879241943
2000-10-30,4.855264663696289
2000-10-31,4.876842975616455
2000-11-01,4.8984222412109375
2000-11-02,5.178948879241943
2000-11-03,4.876842975616455
2000-11-06,5.178948879241943
2000-11-07,5.394739151000977
2000-11-08,5.394739151000977
2000-11-09,5.502632141113281
2000-11-10,6.042106628417969
2000-11-13,6.1068434715271
2000-11-14,6.257896900177002
2000-11-15,6.15000057220459
2000-11-16,5.718422889709473
2000-11-17,6.128421783447266
2000-11-20,6.042106628417969
2000-11-21,6.15000057220459
2000-11-22,6.042106628417969
2000-11-23,6.171580791473389
2000-11-24,6.365789413452148
2000-11-27,6.732633113861084
2000-11-28,6.603159427642822
2000-11-29,6.538422584533691
2000-11-30,6.257896900177002
2000-12-01,6.581580638885498
2000-12-04,6.387370586395264
2000-12-05,6.40894889831543
2000-12-06,6.646317958831787
2000-12-07,6.646317958831787
2000-12-08,7.682107448577881
2000-12-11,7.336843967437744
2000-12-12,7.617369651794434
2000-12-13,8.200002670288086
2000-12-14,8.092105865478516
2000-12-15,7.595792293548584
2000-12-18,7.531054973602295
2000-12-19,7.315265655517578
2000-12-20,7.5526347160339355
2000-12-21,7.099475383758545
2000-12-22,6.905265808105469
2000-12-25,6.905265808105469
2000-12-26,6.754212379455566
2000-12-27,7.185791492462158
2000-12-28,6.9700026512146
2000-12-29,6.9700026512146
2001-01-01,6.926843643188477
2001-01-02,6.797370433807373
2001-01-03,7.444739818572998
2001-01-04,7.811580181121826
2001-01-05,7.574212074279785
2001-01-08,7.5526347160339355
2001-01-09,7.5526347160339355
2001-01-10,7.509476661682129
2001-01-11,7.336843967437744
2001-01-12,7.2721076011657715
2001-01-15,7.336843967437744
2001-01-16,7.336843967437744
2001-01-17,7.358421325683594
2001-01-18,7.336843967437744
2001-01-19,8.156843185424805
2001-01-22,8.135265350341797
2001-01-23,7.962634086608887
2001-01-24,7.854738712310791
2001-01-25,7.811580181121826
2001-01-26,7.811580181121826
2001-01-29,7.595792293548584
2001-01-30,7.617369651794434
2001-01-31,7.768423557281494
2001-02-01,7.423157691955566
2001-02-02,7.531054973602295
2001-02-05,7.336843967437744
2001-02-06,7.336843967437744
2001-02-07,7.854738712310791
2001-02-08,8.998422622680664
2001-02-09,9.624211311340332
2001-02-12,10.401054382324219
2001-02-13,10.16368579864502
2001-02-14,10.27158260345459
2001-02-15,9.732107162475586
2001-02-16,9.300528526306152
2001-02-19,8.717896461486816
2001-02-20,8.30789566040039
2001-02-21,8.933686256408691
2001-02-22,9.020001411437988
2001-02-23,9.106318473815918
2001-02-26,9.49474048614502
2001-02-27,9.516319274902344
2001-02-28,9.408422470092773
2001-03-01,9.322107315063477
2001-03-02,8.588423728942871
2001-03-05,8.005790710449219
2001-03-06,8.005790710449219
2001-03-07,8.415788650512695
2001-03-08,8.566845893859863
2001-03-09,7.682107448577881
2001-03-12,7.013160228729248
2001-03-13,6.4736857414245605
2001-03-14,7.315265655517578
2001-03-15,7.164213180541992
2001-03-16,7.2721076011657715
2001-03-19,7.358421325683594
2001-03-20,6.8836846351623535
2001-03-21,7.293686389923096
2001-03-22,7.164213180541992
2001-03-23,7.228949546813965
2001-03-26,6.905265808105469
2001-03-27,6.862105846405029
2001-03-28,7.293686389923096
2001-03-29,7.121053695678711
2001-03-30,7.077896595001221
2001-04-02,6.905265808105469
2001-04-03,6.9700026512146
2001-04-04,7.121053695678711
2001-04-05,7.121053695678711
2001-04-06,7.336843967437744
2001-04-09,7.380002498626709
2001-04-10,7.336843967437744
2001-04-11,7.336843967437744
2001-04-12,7.2721076011657715
2001-04-13,7.2721076011657715
2001-04-16,7.013160228729248
2001-04-17,7.250528812408447
2001-04-18,7.336843967437744
2001-04-19,7.228949546813965
2001-04-20,7.380002498626709
2001-04-23,7.74684476852417
2001-04-24,7.5526347160339355
2001-04-25,7.466318130493164
2001-04-26,7.444739818572998
2001-04-27,7.228949546813965
2001-04-30,7.142632961273193
2001-05-01,7.142632961273193
2001-05-02,7.185791492462158
2001-05-03,7.336843967437744
2001-05-04,7.336843967437744
2001-05-07,7.142632961273193
2001-05-08,7.444739818572998
2001-05-09,7.121053695678711
2001-05-10,7.013160228729248
2001-05-11,7.013160228729248
2001-05-14,6.862105846405029
2001-05-15,6.732633113861084
2001-05-16,6.732633113861084
2001-05-17,6.797370433807373
2001-05-18,6.560000896453857
2001-05-21,6.603159427642822
2001-05-22,6.754212379455566
2001-05-23,7.013160228729248
2001-05-24,6.818948745727539
2001-05-25,6.905265808105469
2001-05-28,6.797370433807373
2001-05-29,7.099475383758545
2001-05-30,7.121053695678711
2001-05-31,7.336843967437744
2001-06-01,7.228949546813965
2001-06-04,6.9700026512146
2001-06-05,6.926843643188477
2001-06-06,7.077896595001221
2001-06-07,6.991580486297607
2001-06-08,7.013160228729248
2001-06-11,6.818948745727539
2001-06-12,6.797370433807373
2001-06-13,6.905265808105469
2001-06-14,6.818948745727539
2001-06-15,6.560000896453857
2001-06-18,6.495264530181885
2001-06-19,6.063683986663818
2001-06-20,6.063683986663818
2001-06-21,6.042106628417969
2001-06-22,6.128421783447266
2001-06-25,5.912633419036865
2001-06-26,5.869472980499268
2001-06-27,5.869472980499268
2001-06-28,6.063683986663818
2001-06-29,6.042106628417969
2001-07-02,5.826318264007568
2001-07-03,5.459474563598633
2001-07-04,5.459474563598633
2001-07-05,5.610527038574219
2001-07-06,5.610527038574219
2001-07-09,6.430527687072754
2001-07-10,6.063683986663818
2001-07-11,5.718422889709473
2001-07-12,5.718422889709473
2001-07-13,5.891053676605225
2001-07-16,6.042106628417969
2001-07-17,6.042106628417969
2001-07-18,5.869472980499268
2001-07-19,5.891053676605225
2001-07-20,6.042106628417969
2001-07-23,6.042106628417969
2001-07-24,6.042106628417969
2001-07-25,5.826318264007568
2001-07-26,5.610527038574219
2001-07-27,5.610527038574219
2001-07-30,6.128421783447266
2001-07-31,5.826318264007568
2001-08-01,5.783158779144287
2001-08-02,5.394739151000977
2001-08-03,5.502632141113281
2001-08-06,6.042106628417969
2001-08-07,5.998948097229004
2001-08-08,5.610527038574219
2001-08-09,5.178948879241943
2001-08-10,5.394739151000977
2001-08-13,5.394739151000977
2001-08-14,5.178948879241943
2001-08-15,5.178948879241943
2001-08-16,5.394739151000977
2001-08-17,5.308421611785889
2001-08-20,5.3515801429748535
2001-08-21,5.459474563598633
2001-08-22,5.459474563598633
2001-08-23,5.524211406707764
2001-08-24,5.437895774841309
2001-08-27,5.330000877380371
2001-08-28,5.373159408569336
2001-08-29,5.286844253540039
2001-08-30,5.610527038574219
2001-08-31,5.178948879241943
2001-09-03,5.308421611785889
2001-09-04,4.963159561157227
2001-09-05,5.416317939758301
2001-09-06,5.459474563598633
2001-09-07,5.437895774841309
2001-09-10,5.588949203491211
2001-09-11,5.567368984222412
2001-09-12,5.3515801429748535
2001-09-13,5.092633247375488
2001-09-14,5.049473285675049
2001-09-17,4.639475345611572
2001-09-18,5.610527038574219
2001-09-19,5.416317939758301
2001-09-20,4.855264663696289
2001-09-21,5.394739151000977
2001-09-24,4.768948078155518
2001-09-25,4.963159561157227
2001-09-26,4.963159561157227
2001-09-27,4.747369766235352
2001-09-28,5.092633247375488
2001-10-01,5.826318264007568
2001-10-02,5.826318264007568
2001-10-03,5.869472980499268
2001-10-04,5.502632141113281
2001-10-05,5.178948879241943
2001-10-08,5.653685569763184
2001-10-09,5.157369613647461
2001-10-10,5.157369613647461
2001-10-11,5.178948879241943
2001-10-12,5.718422889709473
2001-10-15,5.3515801429748535
2001-10-16,5.394739151000977
2001-10-17,5.524211406707764
2001-10-18,5.394739151000977
2001-10-19,5.610527038574219
2001-10-22,5.761580467224121
2001-10-23,5.869472980499268
2001-10-24,5.912633419036865
2001-10-25,5.912633419036865
2001-10-26,5.912633419036865
2001-10-29,5.718422889709473
2001-10-30,5.545791149139404
2001-10-31,5.826318264007568
2001-11-01,5.998948097229004
2001-11-02,5.675266265869141
2001-11-05,5.610527038574219
2001-11-06,5.847895622253418
2001-11-07,5.610527038574219
2001-11-08,5.610527038574219
2001-11-09,5.545791149139404
2001-11-12,6.042106628417969
2001-11-13,6.042106628417969
2001-11-14,6.042106628417969
2001-11-15,6.042106628417969
2001-11-16,6.042106628417969
2001-11-19,5.912633419036865
2001-11-20,5.869472980499268
2001-11-21,5.826318264007568
2001-11-22,5.934213161468506
2001-11-23,6.042106628417969
2001-11-26,6.711055278778076
2001-11-27,6.560000896453857
2001-11-28,6.344213008880615
2001-11-29,6.279474258422852
2001-11-30,6.279474258422852
2001-12-03,6.4736857414245605
2001-12-04,6.603159427642822
2001-12-05,6.797370433807373
2001-12-06,6.538422584533691
2001-12-07,6.624738693237305
2001-12-10,6.279474258422852
2001-12-11,6.279474258422852
2001-12-12,6.08526611328125
2001-12-13,6.4736857414245605
2001-12-14,6.4736857414245605
2001-12-17,6.4736857414245605
2001-12-18,6.042106628417969
2001-12-19,5.718422889709473
2001-12-20,6.128421783447266
2001-12-21,5.567368984222412
2001-12-24,5.394739151000977
2001-12-25,5.394739151000977
2001-12-26,5.416317939758301
2001-12-27,5.178948879241943
2001-12-28,5.286844253540039
2001-12-31,5.394739151000977
2002-01-01,5.437895774841309
2002-01-02,5.308421611785889
2002-01-03,5.610527038574219
2002-01-04,5.588949203491211
2002-01-07,5.675266265869141
2002-01-08,5.437895774841309
2002-01-09,5.3515801429748535
2002-01-10,5.394739151000977
2002-01-11,5.200526714324951
2002-01-14,5.545791149139404
2002-01-15,5.610527038574219
2002-01-16,5.416317939758301
2002-01-17,5.567368984222412
2002-01-18,5.416317939758301
2002-01-21,5.373159408569336
2002-01-22,5.22210693359375
2002-01-23,5.696843147277832
2002-01-24,5.567368984222412
2002-01-25,5.437895774841309
2002-01-28,5.308421611785889
2002-01-29,5.22210693359375
2002-01-30,5.243684768676758
2002-01-31,5.071054458618164
2002-02-01,5.071054458618164
2002-02-04,4.747369766235352
2002-02-05,4.747369766235352
2002-02-06,4.92000150680542
2002-02-07,4.8984222412109375
2002-02-08,5.049473285675049
2002-02-11,4.984738349914551
2002-02-12,4.92000150680542
2002-02-13,5.22210693359375
2002-02-14,5.373159408569336
2002-02-15,5.22210693359375
2002-02-18,5.416317939758301
2002-02-19,5.330000877380371
2002-02-20,5.200526714324951
2002-02-21,5.3515801429748535
2002-02-22,5.330000877380371
2002-02-25,5.157369613647461
2002-02-26,5.092633247375488
2002-02-27,5.157369613647461
2002-02-28,5.071054458618164
2002-03-01,4.963159561157227
2002-03-04,4.8984222412109375
2002-03-05,4.963159561157227
2002-03-06,4.855264663696289
2002-03-07,5.308421611785889
2002-03-08,5.178948879241943
2002-03-11,5.027895927429199
2002-03-12,4.963159561157227
2002-03-13,4.92000150680542
2002-03-14,4.941579818725586
2002-03-15,4.963159561157227
2002-03-18,4.8984222412109375
2002-03-19,4.855264663696289
2002-03-20,4.92000150680542
2002-03-21,5.437895774841309
2002-03-22,5.200526714324951
2002-03-25,5.200526714324951
2002-03-26,5.178948879241943
2002-03-27,4.941579818725586
2002-03-28,4.984738349914551
2002-03-29,4.984738349914551
2002-04-01,5.178948879241943
2002-04-02,5.200526714324951
2002-04-03,6.193160533905029
2002-04-04,7.013160228729248
2002-04-05,7.660529136657715
2002-04-08,7.984212875366211
2002-04-09,7.660529136657715
2002-04-10,7.336843967437744
2002-04-11,7.0347394943237305
2002-04-12,6.775789737701416
2002-04-15,6.711055278778076
2002-04-16,6.538422584533691
2002-04-17,6.581580638885498
2002-04-18,6.8836846351623535
2002-04-19,6.667896747589111
2002-04-22,6.516843795776367
2002-04-23,6.4736857414245605
2002-04-24,6.4521074295043945
2002-04-25,6.257896900177002
2002-04-26,6.128421783447266
2002-04-29,6.2363176345825195
2002-04-30,6.15000057220459
2002-05-01,6.15000057220459
2002-05-02,6.495264530181885
2002-05-03,6.732633113861084
2002-05-06,6.754212379455566
2002-05-07,6.8836846351623535
2002-05-08,6.926843643188477
2002-05-09,6.862105846405029
2002-05-10,6.40894889831543
2002-05-13,6.667896747589111
2002-05-14,6.495264530181885
2002-05-15,6.387370586395264
2002-05-16,6.365789413452148
2002-05-17,6.344213008880615
2002-05-20,6.020526885986328
2002-05-21,5.826318264007568
2002-05-22,5.826318264007568
2002-05-23,5.826318264007568
2002-05-24,6.193160533905029
2002-05-27,6.8405280113220215
2002-05-28,6.991580486297607
2002-05-29,6.862105846405029
2002-05-30,6.667896747589111
2002-05-31,6.862105846405029
2002-06-03,6.948423862457275
2002-06-04,8.351056098937988
2002-06-05,10.034211158752441
2002-06-06,10.616843223571777
2002-06-07,9.127894401550293
2002-06-10,9.667369842529297
2002-06-11,9.408422470092773
2002-06-12,9.537896156311035
2002-06-13,9.473160743713379
2002-06-14,10.897372245788574
2002-06-17,13.076847076416016
2002-06-18,15.68790054321289
2002-06-19,14.738421440124512
2002-06-20,15.838949203491211
2002-06-21,16.20579719543457
2002-06-24,15.17000675201416
2002-06-25,13.573163032531738
2002-06-26,13.249479293823242
2002-06-27,12.904214859008789
2002-06-28,12.364737510681152
2002-07-01,14.00473690032959
2002-07-02,14.134214401245117
2002-07-03,14.069478988647461
2002-07-04,15.08369255065918
2002-07-05,17.80263900756836
2002-07-08,17.71632194519043
2002-07-09,16.745267868041992
2002-07-10,15.709477424621582
2002-07-11,15.536847114562988
2002-07-12,15.385794639587402
2002-07-15,15.428951263427734
2002-07-16,15.644744873046875
2002-07-17,15.191584587097168
2002-07-18,15.644744873046875
2002-07-19,15.191584587097168
2002-07-22,13.918425559997559
2002-07-23,14.328428268432617
