Date,AIAENG
2006-10-30,157.96127319335938
2006-10-31,155.30731201171875
2006-11-01,186.37049865722656
2006-11-02,197.2620086669922
2006-11-03,196.71054077148438
2006-11-06,203.18170166015625
2006-11-07,204.81884765625
2006-11-08,199.39892578125
2006-11-09,198.34771728515625
2006-11-10,196.1590576171875
2006-11-13,195.2715301513672
2006-11-14,191.12693786621094
2006-11-15,186.3102264404297
2006-11-16,192.45391845703125
2006-11-17,185.2244873046875
2006-11-20,196.52098083496094
2006-11-21,197.20169067382812
2006-11-22,199.0973663330078
2006-11-23,199.5540771484375
2006-11-24,206.93856811523438
2006-11-27,210.04055786132812
2006-11-28,203.51771545410156
2006-11-29,206.24925231933594
2006-11-30,210.6696014404297
2006-12-01,231.73739624023438
2006-12-04,234.0553741455078
2006-12-05,242.0084991455078
2006-12-06,251.0904998779297
2006-12-07,247.78170776367188
2006-12-08,239.95774841308594
2006-12-11,241.06932067871094
2006-12-12,229.03173828125
2006-12-13,219.88079833984375
2006-12-14,229.33335876464844
2006-12-15,225.68850708007812
2006-12-18,225.8263702392578
2006-12-19,218.94163513183594
2006-12-20,229.89346313476562
2006-12-21,223.8704071044922
2006-12-22,223.62913513183594
2006-12-26,225.07669067382812
2006-12-27,223.11209106445312
2006-12-28,234.27073669433594
2006-12-29,231.1083526611328
2007-01-02,229.4540557861328
2007-01-03,229.52291870117188
2007-01-04,224.89578247070312
2007-01-05,231.48756408691406
2007-01-08,228.6267852783203
2007-01-09,232.6852569580078
2007-01-10,233.30563354492188
2007-01-11,232.70249938964844
2007-01-12,232.39227294921875
2007-01-15,233.83128356933594
2007-01-16,231.82363891601562
2007-01-17,226.8603973388672
2007-01-18,233.43492126464844
2007-01-19,238.26025390625
2007-01-22,237.7001953125
2007-01-23,234.098388671875
2007-01-24,233.7882080078125
2007-01-25,240.319580078125
2007-01-29,242.87876892089844
2007-01-31,240.97450256347656
2007-02-01,238.06202697753906
2007-02-02,237.99307250976562
2007-02-05,241.7672119140625
2007-02-06,240.58677673339844
2007-02-07,240.94866943359375
2007-02-08,246.0928497314453
2007-02-09,242.31866455078125
2007-02-12,230.42771911621094
2007-02-13,223.17242431640625
2007-02-14,217.64056396484375
2007-02-15,224.8871612548828
2007-02-19,225.66265869140625
2007-02-20,219.53616333007812
2007-02-21,218.416015625
2007-02-22,210.78163146972656
2007-02-23,209.98028564453125
2007-02-26,207.59344482421875
2007-02-27,220.98377990722656
2007-02-28,221.0269012451172
2007-03-01,217.9592742919922
2007-03-02,214.814208984375
2007-03-05,200.9499969482422
2007-03-06,203.19894409179688
2007-03-07,203.18170166015625
2007-03-08,204.69825744628906
2007-03-09,206.8007354736328
2007-03-12,207.15396118164062
2007-03-13,206.05104064941406
2007-03-14,206.7920684814453
2007-03-15,206.8351287841797
2007-03-16,200.83792114257812
2007-03-19,201.67376708984375
2007-03-20,210.9453582763672
2007-03-21,209.6786651611328
2007-03-22,211.67776489257812
2007-03-23,206.61973571777344
2007-03-26,210.88497924804688
2007-03-28,207.06781005859375
2007-03-29,210.57484436035156
2007-03-30,206.9127197265625
2007-04-02,206.70596313476562
2007-04-03,208.541259765625
2007-04-04,209.7217559814453
2007-04-05,209.96304321289062
2007-04-09,215.44325256347656
2007-04-10,220.65631103515625
2007-04-11,227.45492553710938
2007-04-12,224.06858825683594
2007-04-13,231.19459533691406
2007-04-16,230.41046142578125
2007-04-17,220.67355346679688
2007-04-18,220.6218719482422
2007-04-19,219.93251037597656
2007-04-20,219.90672302246094
2007-04-23,225.57652282714844
2007-04-24,224.39596557617188
2007-04-25,228.1528778076172
2007-04-26,225.57652282714844
2007-04-27,223.8789825439453
2007-04-30,221.75067138671875
2007-05-03,223.96517944335938
2007-05-04,221.65589904785156
2007-05-07,218.476318359375
2007-05-08,217.60601806640625
2007-05-09,218.98472595214844
2007-05-10,223.20687866210938
2007-05-11,227.1533203125
2007-05-14,243.13729858398438
2007-05-15,257.9063415527344
2007-05-16,250.71131896972656
2007-05-17,247.4025421142578
2007-05-18,249.427490234375
2007-05-21,252.6156463623047
2007-05-22,250.79754638671875
2007-05-23,257.8287658691406
2007-05-24,255.78663635253906
2007-05-25,264.6963806152344
2007-05-28,279.60308837890625
2007-05-29,277.3541259765625
2007-05-30,265.85955810546875
2007-05-31,263.9208068847656
2007-06-01,265.66131591796875
2007-06-04,264.4464111328125
2007-06-05,283.5323791503906
2007-06-06,275.21734619140625
2007-06-07,273.8213806152344
2007-06-08,269.78875732421875
2007-06-11,262.4645690917969
2007-06-12,248.59170532226562
2007-06-13,249.63430786132812
2007-06-14,256.7602233886719
2007-06-15,253.24468994140625
2007-06-18,255.17478942871094
2007-06-19,259.6037902832031
2007-06-20,278.70697021484375
2007-06-21,280.5337829589844
2007-06-22,273.6231384277344
2007-06-25,275.5533447265625
2007-06-26,275.7773742675781
2007-06-27,294.535888671875
2007-06-28,302.0669250488281
2007-06-29,303.10955810546875
2007-07-02,298.4477844238281
2007-07-03,299.1028137207031
2007-07-04,293.5191650390625
2007-07-05,297.13812255859375
2007-07-06,293.0624084472656
2007-07-09,293.0797119140625
2007-07-10,289.0815734863281
2007-07-11,292.166259765625
2007-07-12,296.1558532714844
2007-07-13,291.6492919921875
2007-07-16,289.0643005371094
2007-07-17,284.93695068359375
2007-07-18,281.37823486328125
2007-07-19,281.5850524902344
2007-07-20,281.9124450683594
2007-07-23,283.5323791503906
2007-07-24,281.2834167480469
2007-07-25,272.81317138671875
2007-07-26,266.5574645996094
2007-07-27,263.8604736328125
2007-07-30,261.4219665527344
2007-07-31,264.4808349609375
2007-08-01,243.87831115722656
2007-08-02,238.8031768798828
2007-08-03,242.70643615722656
2007-08-06,237.7949676513672
2007-08-07,241.07791137695312
2007-08-08,248.1608428955078
2007-08-09,238.3464813232422
2007-08-10,232.9092559814453
2007-08-13,235.20994567871094
2007-08-14,233.35733032226562
2007-08-16,227.23233032226562
2007-08-17,229.07244873046875
2007-08-20,235.3875274658203
2007-08-21,225.09841918945312
2007-08-22,231.3704071044922
2007-08-23,230.3423614501953
2007-08-24,228.15667724609375
2007-08-27,237.9965362548828
2007-08-28,242.17779541015625
2007-08-29,245.7630157470703
2007-08-30,238.35069274902344
2007-08-31,245.89259338378906
2007-09-03,247.5771942138672
2007-09-04,249.04586791992188
2007-09-05,253.97869873046875
2007-09-06,254.01336669921875
2007-09-07,249.21864318847656
2007-09-10,250.22079467773438
2007-09-11,247.6894989013672
2007-09-12,250.41079711914062
2007-09-13,248.8644561767578
2007-09-14,243.94012451171875
2007-09-17,239.10231018066406
2007-09-18,238.9036102294922
2007-09-19,239.1627960205078
2007-09-20,239.4738006591797
2007-09-21,240.4326934814453
2007-09-24,238.2124481201172
2007-09-25,232.2169952392578
2007-09-26,229.5043487548828
2007-09-27,227.6642608642578
2007-09-28,231.84556579589844
2007-10-01,229.40933227539062
2007-10-03,220.64073181152344
2007-10-04,225.0207061767578
2007-10-05,222.4980926513672
2007-10-08,209.1853790283203
2007-10-09,210.48123168945312
2007-10-10,207.9327392578125
2007-10-11,231.35304260253906
2007-10-12,222.97325134277344
2007-10-15,233.296875
2007-10-16,226.6620635986328
2007-10-17,216.51991271972656
2007-10-18,214.5847625732422
2007-10-19,204.30433654785156
2007-10-22,199.89842224121094
2007-10-23,216.83956909179688
2007-10-24,217.61705017089844
2007-10-25,219.61268615722656
2007-10-26,236.27735900878906
2007-10-29,244.11289978027344
2007-10-30,249.5987548828125
2007-10-31,255.5424041748047
2007-11-01,247.12796020507812
2007-11-02,249.66786193847656
2007-11-05,247.8277130126953
2007-11-06,245.97036743164062
2007-11-07,247.6030731201172
2007-11-08,245.37420654296875
2007-11-12,238.4889373779297
2007-11-13,246.08273315429688
2007-11-14,252.76922607421875
2007-11-15,255.53369140625
2007-11-16,255.4473876953125
2007-11-19,276.78570556640625
2007-11-20,272.59576416015625
2007-11-21,260.89862060546875
2007-11-22,257.7886047363281
2007-11-23,255.68922424316406
2007-11-26,262.6263732910156
2007-11-27,260.03466796875
2007-11-28,255.72369384765625
2007-11-29,256.1643981933594
2007-11-30,267.4383544921875
2007-12-03,281.68402099609375
2007-12-04,286.193603515625
2007-12-05,299.55816650390625
2007-12-06,293.4504089355469
2007-12-07,287.11798095703125
2007-12-10,292.9148254394531
2007-12-11,293.8910827636719
2007-12-12,291.2388610839844
2007-12-13,298.029052734375
2007-12-14,300.6812438964844
2007-12-17,281.20892333984375
2007-12-18,293.72686767578125
2007-12-19,288.189208984375
2007-12-20,277.0189208984375
2007-12-24,282.4183654785156
2007-12-26,279.96490478515625
2007-12-27,286.7897033691406
2007-12-28,284.8891296386719
2007-12-31,289.4073791503906
2008-01-01,288.6903381347656
2008-01-02,289.96026611328125
2008-01-03,288.78533935546875
2008-01-04,288.2843017578125
2008-01-07,289.6147155761719
2008-01-08,277.5977478027344
2008-01-09,273.908935546875
2008-01-10,276.0255432128906
2008-01-11,279.2478332519531
2008-01-14,280.80291748046875
2008-01-15,285.2173767089844
2008-01-16,275.3084411621094
2008-01-17,276.2155456542969
2008-01-18,267.6369934082031
2008-01-21,251.6893310546875
2008-01-22,236.16506958007812
2008-01-23,255.0673370361328
2008-01-24,240.82139587402344
2008-01-25,250.09979248046875
2008-01-28,245.26190185546875
2008-01-29,245.31382751464844
2008-01-30,259.2225341796875
2008-01-31,253.7196044921875
2008-02-01,262.3153991699219
2008-02-04,271.4640808105469
2008-02-05,270.3410339355469
2008-02-06,268.58721923828125
2008-02-07,266.6608581542969
2008-02-08,258.2118835449219
2008-02-11,252.32867431640625
2008-02-12,251.3783721923828
2008-02-13,259.0066223144531
2008-02-14,260.3887939453125
2008-02-15,264.5528564453125
2008-02-18,265.1749572753906
2008-02-19,273.21783447265625
2008-02-20,268.7514343261719
2008-02-21,271.6886901855469
2008-02-22,267.78387451171875
2008-02-25,267.96527099609375
2008-02-26,279.7834777832031
2008-02-27,286.98846435546875
2008-02-28,290.806884765625
2008-02-29,297.4934997558594
2008-03-03,278.2025146484375
2008-03-04,277.45953369140625
2008-03-05,275.1789245605469
2008-03-07,272.08612060546875
2008-03-10,272.5612487792969
2008-03-11,278.8936767578125
2008-03-12,276.8462829589844
2008-03-13,263.5853271484375
2008-03-14,272.62176513671875
2008-03-17,261.909423828125
2008-03-18,249.34823608398438
2008-03-19,249.51235961914062
2008-03-24,238.38526916503906
2008-03-25,247.31797790527344
2008-03-26,253.07159423828125
2008-03-27,252.26820373535156
2008-03-28,264.4924011230469
2008-03-31,260.27655029296875
2008-04-01,262.6609802246094
2008-04-02,262.7732238769531
2008-04-03,259.5509033203125
2008-04-04,258.3240966796875
2008-04-07,258.8251647949219
2008-04-08,259.76690673828125
2008-04-09,265.2008056640625
2008-04-10,258.7647399902344
2008-04-11,258.83380126953125
2008-04-15,256.8987731933594
2008-04-16,260.5184326171875
2008-04-17,263.5075378417969
2008-04-21,263.1792907714844
2008-04-22,262.4017639160156
2008-04-23,265.60687255859375
2008-04-24,265.7191467285156
2008-04-25,266.79901123046875
2008-04-28,266.03009033203125
2008-04-29,266.1337890625
2008-04-30,276.32781982421875
2008-05-02,280.88934326171875
2008-05-05,285.4593505859375
2008-05-06,279.6107482910156
2008-05-07,279.1096496582031
2008-05-08,273.6929931640625
2008-05-09,267.75799560546875
2008-05-12,269.53753662109375
2008-05-13,273.8052673339844
2008-05-14,277.37322998046875
2008-05-15,278.0815734863281
2008-05-16,279.37750244140625
2008-05-20,277.32135009765625
2008-05-21,281.93463134765625
2008-05-22,274.6778564453125
2008-05-23,264.1036376953125
2008-05-26,261.45147705078125
2008-05-27,261.33056640625
2008-05-28,258.15142822265625
2008-05-29,255.00674438476562
2008-05-30,269.5462646484375
2008-06-02,256.6827392578125
2008-06-03,258.30682373046875
2008-06-04,253.667724609375
2008-06-05,255.97430419921875
2008-06-06,250.5576629638672
2008-06-09,242.3505401611328
2008-06-10,240.69187927246094
2008-06-11,238.5666961669922
2008-06-12,242.3074493408203
2008-06-13,246.49725341796875
2008-06-16,248.1041259765625
2008-06-17,252.3200225830078
2008-06-18,252.10400390625
2008-06-19,245.78892517089844
2008-06-20,243.6205291748047
2008-06-23,235.05059814453125
2008-06-24,227.1372833251953
2008-06-25,228.6059112548828
2008-06-26,225.832763671875
2008-06-27,222.48948669433594
2008-06-30,217.1073760986328
2008-07-01,215.85472106933594
2008-07-02,214.42059326171875
2008-07-03,213.772705078125
2008-07-04,213.84178161621094
2008-07-07,216.3903045654297
2008-07-08,217.5220184326172
2008-07-09,217.07281494140625
2008-07-10,218.6278076171875
2008-07-11,215.27590942382812
2008-07-14,215.57823181152344
2008-07-15,207.2675018310547
2008-07-16,206.57638549804688
2008-07-17,207.15518188476562
2008-07-18,207.76861572265625
2008-07-21,207.613037109375
2008-07-22,210.8872528076172
2008-07-23,229.14151000976562
2008-07-24,217.96261596679688
2008-07-25,220.32106018066406
2008-07-28,219.09432983398438
2008-07-29,214.77484130859375
2008-07-30,213.72950744628906
2008-07-31,220.19146728515625
2008-08-01,224.4591522216797
2008-08-04,233.38328552246094
2008-08-05,240.42408752441406
2008-08-06,247.2229461669922
2008-08-07,249.14950561523438
2008-08-08,255.0240478515625
2008-08-11,268.53546142578125
2008-08-12,265.0885009765625
2008-08-13,267.498779296875
2008-08-14,267.835693359375
2008-08-18,255.83607482910156
2008-08-19,259.4991149902344
2008-08-20,263.7926940917969
2008-08-21,264.0345153808594
2008-08-22,266.05609130859375
2008-08-25,266.25482177734375
2008-08-26,266.1596984863281
2008-08-27,267.71478271484375
2008-08-28,267.0391540527344
2008-08-29,271.36114501953125
2008-09-01,270.7289733886719
2008-09-02,272.0367736816406
2008-09-04,272.1580810546875
2008-09-05,273.2494201660156
2008-09-08,282.69024658203125
2008-09-09,282.2918701171875
2008-09-10,280.9060363769531
2008-09-11,279.1824035644531
2008-09-12,280.62884521484375
2008-09-15,275.40606689453125
2008-09-16,258.62896728515625
2008-09-17,257.32110595703125
2008-09-18,262.5179748535156
2008-09-19,266.3289489746094
2008-09-22,258.1872253417969
2008-09-23,254.46290588378906
2008-09-24,250.07151794433594
2008-09-25,248.18336486816406
2008-09-26,243.7573699951172
2008-09-29,233.1818084716797
2008-09-30,236.54246520996094
2008-10-01,226.1574249267578
2008-10-03,223.6456298828125
2008-10-06,204.3307342529297
2008-10-07,197.2890167236328
2008-10-08,190.1433868408203
2008-10-10,168.0915069580078
2008-10-13,169.0702362060547
2008-10-14,186.91268920898438
2008-10-15,180.97964477539062
2008-10-16,176.6056365966797
2008-10-17,176.08596801757812
2008-10-20,179.5504913330078
2008-10-21,179.9835968017578
2008-10-22,168.85369873046875
2008-10-23,165.7789306640625
2008-10-24,167.38128662109375
2008-10-27,151.790771484375
2008-10-29,146.59393310546875
2008-10-31,135.16087341308594
2008-11-03,141.70025634765625
2008-11-04,140.05459594726562
2008-11-05,135.63731384277344
2008-11-06,130.4837646484375
2008-11-07,132.56243896484375
2008-11-10,140.87745666503906
2008-11-11,141.52703857421875
2008-11-12,143.08609008789062
2008-11-14,141.39712524414062
2008-11-17,143.5191650390625
2008-11-18,129.79086303710938
2008-11-19,121.90898895263672
2008-11-20,112.59800720214844
2008-11-21,110.56258392333984
2008-11-24,109.86966705322266
2008-11-25,109.2200698852539
2008-11-26,106.21760559082031
2008-11-27,106.21760559082031
2008-11-28,107.8276138305664
2008-12-01,106.69625854492188
2008-12-02,106.13056945800781
2008-12-03,106.08705139160156
2008-12-04,105.73894500732422
2008-12-05,105.21678161621094
2008-12-08,105.21678161621094
2008-12-10,110.5254898071289
2008-12-11,112.30955505371094
2008-12-12,125.10265350341797
2008-12-15,129.5410919189453
2008-12-16,129.10597229003906
2008-12-17,123.92782592773438
2008-12-18,125.10265350341797
2008-12-19,122.7529067993164
2008-12-22,121.53450775146484
2008-12-23,119.09774017333984
2008-12-24,113.1798324584961
2008-12-26,110.61251831054688
2008-12-29,112.52713775634766
2008-12-30,115.09445190429688
2008-12-31,118.09693908691406
2009-01-02,126.10347747802734
2009-01-05,121.7520980834961
2009-01-06,120.2291030883789
2009-01-07,114.5287857055664
2009-01-09,111.39575958251953
2009-01-12,108.21925354003906
2009-01-13,104.43351745605469
2009-01-14,105.3908462524414
2009-01-15,104.52054595947266
2009-01-16,104.34650421142578
2009-01-19,104.86865997314453
2009-01-20,112.83173370361328
2009-01-21,102.99755859375
2009-01-22,99.9950942993164
2009-01-23,100.08211517333984
2009-01-27,95.6872329711914
2009-01-28,93.64205932617188
2009-01-29,96.81858825683594
2009-01-30,99.82103729248047
2009-02-02,99.29888153076172
2009-02-03,100.95240783691406
2009-02-04,98.689697265625
2009-02-05,95.8177719116211
2009-02-06,97.64534759521484
2009-02-09,99.64698791503906
2009-02-10,102.60594177246094
2009-02-11,103.95487213134766
2009-02-12,105.78246307373047
2009-02-13,105.042724609375
2009-02-16,102.86703491210938
2009-02-17,103.78081512451172
2009-02-18,102.95405578613281
2009-02-19,102.69297790527344
2009-02-20,100.3867416381836
2009-02-24,100.21269226074219
2009-02-25,100.99593353271484
2009-02-26,101.38754272460938
2009-02-27,102.3448486328125
2009-03-02,101.08294677734375
2009-03-03,100.43024444580078
2009-03-04,97.38428497314453
2009-03-05,94.77342987060547
2009-03-06,95.03450775146484
2009-03-09,95.38262939453125
2009-03-12,95.77425384521484
2009-03-13,98.03697204589844
2009-03-16,98.08048248291016
2009-03-17,96.07886505126953
2009-03-18,98.51561737060547
2009-03-19,98.82023620605469
2009-03-20,107.78412628173828
2009-03-23,105.21678161621094
2009-03-24,99.16834259033203
2009-03-25,108.61088562011719
2009-03-26,105.65191650390625
2009-03-27,109.39411926269531
2009-03-30,104.34650421142578
2009-03-31,108.74139404296875
2009-04-01,109.30709075927734
2009-04-02,120.14205169677734
2009-04-06,123.6231918334961
2009-04-08,128.10511779785156
2009-04-09,142.55178833007812
2009-04-13,146.3809814453125
2009-04-15,152.08135986328125
2009-04-16,144.46640014648438
2009-04-17,149.68804931640625
2009-04-20,148.38262939453125
2009-04-21,153.64781188964844
2009-04-22,148.20858764648438
2009-04-23,147.55589294433594
2009-04-24,147.0337371826172
2009-04-27,149.0353546142578
2009-04-28,142.24713134765625
2009-04-29,147.59939575195312
2009-04-30,147.2078094482422
2009-05-04,151.68971252441406
2009-05-05,151.9072723388672
2009-05-06,151.42861938476562
2009-05-07,149.94915771484375
2009-05-08,147.90396118164062
2009-05-11,149.51397705078125
2009-05-12,148.12156677246094
2009-05-13,149.8621368408203
2009-05-14,150.732421875
2009-05-15,151.82020568847656
2009-05-18,168.31204223632812
2009-05-19,171.9672088623047
2009-05-20,180.88758850097656
2009-05-21,179.1470184326172
2009-05-22,189.41629028320312
2009-05-25,202.99267578125
2009-05-26,186.8054656982422
2009-05-27,191.24391174316406
2009-05-28,193.94180297851562
2009-05-29,210.17247009277344
2009-06-01,208.0838165283203
2009-06-02,211.56492614746094
2009-06-03,215.56825256347656
2009-06-04,216.6995849609375
2009-06-05,210.17247009277344
2009-06-08,200.7734832763672
2009-06-09,216.17738342285156
2009-06-10,213.91468811035156
2009-06-11,218.74473571777344
2009-06-12,211.2168426513672
2009-06-15,200.42538452148438
2009-06-16,203.47134399414062
2009-06-17,196.68316650390625
2009-06-18,191.5049591064453
2009-06-19,192.54933166503906
2009-06-22,193.72421264648438
2009-06-23,192.33177185058594
2009-06-24,196.81370544433594
2009-06-25,200.555908203125
2009-06-26,202.12240600585938
2009-06-29,205.77757263183594
2009-06-30,198.4672088623047
2009-07-01,195.46475219726562
2009-07-02,196.9877471923828
2009-07-03,193.72421264648438
2009-07-06,186.54441833496094
2009-07-07,182.280029296875
2009-07-08,175.70941162109375
2009-07-09,177.232421875
2009-07-10,170.6617889404297
2009-07-13,168.96473693847656
2009-07-14,176.1010284423828
2009-07-15,183.0633087158203
2009-07-16,184.3687286376953
2009-07-17,189.54685974121094
2009-07-20,190.89581298828125
2009-07-21,186.10923767089844
2009-07-22,184.3687286376953
2009-07-23,186.0657501220703
2009-07-24,187.54522705078125
2009-07-27,185.5870819091797
2009-07-28,184.58627319335938
2009-07-29,191.5049591064453
2009-07-30,198.16262817382812
2009-07-31,195.94342041015625
2009-08-03,195.6388397216797
2009-08-04,205.1248779296875
2009-08-05,211.91302490234375
2009-08-06,214.6109161376953
2009-08-07,217.0912322998047
2009-08-10,203.99349975585938
2009-08-11,197.77098083496094
2009-08-12,198.24966430664062
2009-08-13,207.1265106201172
2009-08-14,210.6946563720703
2009-08-17,201.64373779296875
2009-08-18,206.51734924316406
2009-08-19,204.95079040527344
2009-08-20,207.3440399169922
2009-08-21,223.2266845703125
2009-08-24,244.11338806152344
2009-08-25,235.7152099609375
2009-08-26,226.3596649169922
2009-08-27,226.22914123535156
2009-08-28,226.0985565185547
2009-08-31,233.06082153320312
2009-09-01,228.10028076171875
2009-09-02,224.9237518310547
2009-09-03,227.055908203125
2009-09-04,231.53782653808594
2009-09-07,230.58056640625
2009-09-08,230.97213745117188
2009-09-09,228.10028076171875
2009-09-10,232.4833526611328
2009-09-11,230.37945556640625
2009-09-14,235.42010498046875
2009-09-15,238.8390350341797
2009-09-16,235.15719604492188
2009-09-17,250.32289123535156
2009-09-18,251.02420043945312
2009-09-22,247.824462890625
2009-09-23,242.6085205078125
2009-09-24,248.6134490966797
2009-09-25,252.12001037597656
2009-09-29,251.02420043945312
2009-09-30,273.1153869628906
