trade_id,entry_date,symbol,company,sector,filing_timestamp,event_day,entry_price,exit_date,exit_price,holding_sessions,sue,sue_quintile,gross_return,cost,net_return,nifty500_return,excess_vs_nifty500,excess_vs_event_universe_60d,period,result
T0092,2022-05-13,MRPL,Mangalore Refinery and Petrochemicals Limited,Oil & Gas,2022-05-12 11:03:00,2022-05-12,66.96504461643461,2022-08-05,69.32738494873047,60,1.8820414352522776,5,0.035277215834425,0.00585,0.029427215834425,0.1060683665516089,-0.0707911507171838,-0.0394929441139001,Discovery,Win
T0093,2022-05-16,NCC,NCC Limited,Construction,2022-05-12 16:23:00,2022-05-13,59.62291957531071,2022-08-08,58.92855072021485,60,1.9673533417462867,5,-0.0116460055972065,0.00585,-0.0174960055972065,0.1047917649139353,-0.1164377705111419,-0.0864161655455316,Discovery,Loss
T0094,2022-05-17,EMAMILTD,Emami Limited,Consumer Goods,2022-05-14 12:32:00,2022-05-16,403.7306862276545,2022-08-10,425.7734680175781,60,9.554437861957764,5,0.0545977369119132,0.00585,0.0487477369119132,0.0760983911446533,-0.02150065423274,-0.0201724230364118,Discovery,Win
T0095,2022-05-18,GLAXO,GlaxoSmithKline Pharmaceuticals Limited,Pharma,2022-05-17 13:58:00,2022-05-17,1343.9145674308402,2022-08-11,1337.3778076171875,60,3.434833080747877,5,-0.004863969758248,0.00585,-0.0107139697582481,0.0845619404808091,-0.0894259102390572,-0.0796341297065732,Discovery,Loss
T0096,2022-05-18,VINATIORGA,Vinati Organics Limited,Chemicals,2022-05-14 15:52:00,2022-05-17,2053.574648395178,2022-08-11,2176.52099609375,60,2.277423444236526,5,0.0598694319656953,0.00585,0.0540194319656953,0.0845619404808091,-0.0246925085151137,-0.0149007279826297,Discovery,Win
T0097,2022-05-20,FINPIPE,Finolex Industries Limited,Industrial Manufacturing,2022-05-19 10:09:00,2022-05-19,141.9800271668809,2022-08-16,133.27981567382812,60,1.8118041150805744,5,-0.0612777139620256,0.00585,-0.0671277139620256,0.0997081694560293,-0.1609858834180549,-0.1360478739103507,Discovery,Loss
T0098,2022-07-14,DELTACORP,Delta Corp Limited,Services,2022-07-13 14:44:00,2022-07-13,172.30786881687106,2022-10-12,209.67193603515625,60,1.4162462608137325,5,0.2168448108309884,0.00585,0.2109948108309884,0.0822687582328967,0.1345760525980917,0.1583101220162654,Discovery,Win
T0099,2022-07-20,BEL,Bharat Electronics Limited,Industrial Manufacturing,2022-07-16 17:16:00,2022-07-19,82.13643089372546,2022-10-18,101.70339965820312,60,1.678751576924064,5,0.2382252132405771,0.00585,0.2323752132405771,0.0629853717771313,0.1752398414634457,0.1796905244258541,Discovery,Win
T0100,2022-07-25,GSFC,Gujarat State Fertilizers & Chemicals Limited,Fertilisers & Pesticides,2022-07-22 14:13:00,2022-07-22,140.22275046689347,2022-10-21,112.45809936523438,60,3.836551174832966,5,-0.1980038974361319,0.00585,-0.2038538974361319,0.0561364193424138,-0.2541403167785457,-0.2565385862508549,Discovery,Loss
T0101,2022-07-27,RELIANCE,Reliance Industries Limited,Oil & Gas,2022-07-25 18:08:00,2022-07-26,1096.0387306174955,2022-10-25,1109.4296875,60,1.443298528619278,5,0.0122175946054023,0.00585,0.0063675946054023,0.0627903144949535,-0.0505727198895511,-0.0463170942093205,Discovery,Win
T0102,2022-07-28,KEI,KEI Industries Limited,Industrial Manufacturing,2022-07-26 19:27:00,2022-07-27,1213.8868897304028,2022-10-27,1633.0262451171875,60,2.262213668956692,5,0.3452869941447947,0.00585,0.3394369941447946,0.053572786144266,0.2917142080005286,0.2867523053300717,Discovery,Win
T0103,2022-07-28,COROMANDEL,Coromandel International Limited,Fertilisers & Pesticides,2022-07-27 14:05:00,2022-07-27,1044.7713927433024,2022-10-27,959.1566162109376,60,1.714038758383554,5,-0.0819459425545355,0.00585,-0.0877959425545355,0.053572786144266,-0.1355187286988016,-0.1404806313692585,Discovery,Loss
T0104,2022-07-28,ASIANPAINT,Asian Paints Limited,Consumer Goods,2022-07-26 18:44:00,2022-07-27,3070.924608411825,2022-10-27,2922.515869140625,60,1.4887851351238564,5,-0.0483270539643602,0.00585,-0.0541770539643602,0.053572786144266,-0.1018998401086263,-0.1068617427790832,Discovery,Loss
T0105,2022-07-28,SHOPERSTOP,Shoppers Stop Limited,Consumer Goods,2022-07-26 19:17:00,2022-07-27,590.0,2022-10-27,727.5999755859375,60,1.4824949387820074,5,0.233220297603284,0.00585,0.227370297603284,0.053572786144266,0.1796475114590179,0.174685608788561,Discovery,Win
T0106,2022-07-28,KPITTECH,KPIT Technologies Limited,IT,2022-07-26 16:42:00,2022-07-27,519.8406521242057,2022-10-27,715.3626098632812,60,1.3864565037104832,5,0.376119022127495,0.00585,0.370269022127495,0.053572786144266,0.3225462359832289,0.317584333312772,Discovery,Win
T0107,2022-07-29,EIHOTEL,EIH Limited,Services,2022-07-27 20:28:00,2022-07-28,151.03982127538742,2022-10-28,185.91030883789065,60,1.6224942713718864,5,0.2308694969846705,0.00585,0.2250194969846705,0.0392720404482584,0.191597456536412,0.1723348081699475,Discovery,Win
T0108,2022-08-01,GHCL,GHCL Limited,Chemicals,2022-07-29 11:30:00,2022-07-29,584.4514590954703,2022-10-31,584.0450439453125,60,4.125346054574546,5,-0.00069537879294,0.00585,-0.00654537879294,0.0388735657732111,-0.0395689445661511,-0.0530895716335338,Discovery,Loss
T0109,2022-08-01,GMMPFAUDLR,GMM Pfaudler Limited,Industrial Manufacturing,2022-07-29 13:28:00,2022-07-29,1604.3209501755043,2022-10-31,1834.3046875,60,4.112207807218529,5,0.1433526984107118,0.00585,0.1375026984107118,0.0388735657732111,0.1044791326375007,0.0909585055701179,Discovery,Win
T0110,2022-08-01,MRPL,Mangalore Refinery and Petrochemicals Limited,Oil & Gas,2022-07-28 21:01:00,2022-07-29,71.3522500736694,2022-10-31,52.11606597900391,60,2.467089869689543,5,-0.2695946389189494,0.00585,-0.2754446389189494,0.0388735657732111,-0.3084682046921605,-0.3219888317595433,Discovery,Loss
T0111,2022-08-01,DRREDDY,Dr. Reddy's Laboratories Limited,Pharma,2022-07-28 19:38:00,2022-07-29,806.438052720985,2022-10-31,863.6900024414062,60,1.906726335894969,5,0.0709936113843447,0.00585,0.0651436113843448,0.0388735657732111,0.0321200456111336,0.0185994185437509,Discovery,Win
T0112,2022-08-01,TVSMOTOR,TVS Motor Company Limited,Automobile,2022-07-28 19:31:00,2022-07-29,894.0304408623936,2022-10-31,1127.30078125,60,1.7325873270501904,5,0.2609199080096096,0.00585,0.2550699080096096,0.0388735657732111,0.2220463422363985,0.2085257151690157,Discovery,Win
T0113,2022-08-02,JKPAPER,JK Paper Limited,Paper,2022-07-30 15:23:00,2022-08-01,342.2320140933323,2022-11-01,392.4726867675781,60,2.105718005237068,5,0.1468029599958593,0.00585,0.1409529599958593,0.0444187515964669,0.1023842083993924,0.0944087671552654,Discovery,Win
T0114,2022-08-02,VSTIND,VST Industries Limited,Consumer Goods,2022-07-29 17:35:00,2022-08-01,264.32514842301634,2022-11-01,273.7987060546875,60,1.847062388630644,5,0.0358405459646617,0.00585,0.0299905459646617,0.0444187515964669,-0.0085782056318051,-0.016553646875932,Discovery,Win
T0115,2022-08-02,GESHIP,The Great Eastern Shipping Company Limited,Services,2022-07-29 17:12:00,2022-08-01,431.3549291451398,2022-11-01,479.082275390625,60,1.556765703276027,5,0.110645185717644,0.00585,0.104795185717644,0.0444187515964669,0.0662264341211771,0.0582509928770501,Discovery,Win
T0116,2022-08-03,VBL,Varun Beverages Limited,Consumer Goods,2022-08-01 16:50:00,2022-08-02,180.72455085846065,2022-11-02,223.25254821777344,60,10.012044051541707,5,0.2353194248224732,0.00585,0.2294694248224732,0.0416385211771703,0.1936809036453028,0.1829252319818793,Discovery,Win
T0117,2022-08-04,BRIGADE,Brigade Enterprises Limited,Construction,2022-08-03 11:02:00,2022-08-03,376.81639008555857,2022-11-03,368.17486572265625,60,2.569539780276376,5,-0.0229329843135013,0.00585,-0.0287829843135013,0.0397684732867997,-0.0627014576003011,-0.0753271771540952,Discovery,Loss
T0118,2022-08-04,SCHNEIDER,Schneider Electric Infrastructure Limited,Industrial Manufacturing,2022-08-03 14:45:00,2022-08-03,122.4000015258789,2022-11-03,183.9499969482422,60,2.526999643355588,5,0.5028594334563781,0.00585,0.497009433456378,0.0397684732867997,0.4630909601695783,0.4504652406157842,Discovery,Win
T0119,2022-08-04,LEMONTREE,Lemon Tree Hotels Limited,Services,2022-08-03 13:08:00,2022-08-03,66.1500015258789,2022-11-03,93.3000030517578,60,1.975664081816272,5,0.4104308526018307,0.00585,0.4045808526018307,0.0397684732867997,0.370662379315031,0.3580366597612369,Discovery,Win
T0120,2022-08-05,PIIND,PI Industries Limited,Fertilisers & Pesticides,2022-08-04 14:16:00,2022-08-04,3096.9584771366704,2022-11-04,3249.573974609375,60,2.6536842779541745,5,0.0492791552096647,0.00585,0.0434291552096647,0.0423109446726261,0.0069682105370385,-0.0031150376309291,Discovery,Win
T0121,2022-08-05,ADANIPOWER,Adani Power Limited,Power,2022-08-03 16:57:00,2022-08-04,69.13999938964844,2022-11-04,69.37000274658203,60,2.201065037675445,5,0.0033266323251954,0.00585,-0.0025233676748045,0.0423109446726261,-0.0389843123474307,-0.0490675605153983,Discovery,Loss
T0122,2022-08-08,CERA,Cera Sanitaryware Limited,Construction,2022-08-04 17:47:00,2022-08-05,4567.204094855257,2022-11-07,5299.69482421875,60,3.132797169979239,5,0.1603805554011939,0.00585,0.1545305554011939,0.0414717191288136,0.1189088362723802,0.1079863625606,Discovery,Win
T0123,2022-08-10,CCL,CCL Products (India) Limited,Consumer Goods,2022-08-06 12:22:00,2022-08-08,426.1731928050175,2022-11-09,490.76763916015625,60,2.4278419844314376,5,0.1515685346841888,0.00585,0.1457185346841888,0.038800064060644,0.1127684706235447,0.0991743418435949,Discovery,Win
T0124,2022-08-11,FINEORG,Fine Organic Industries Limited,Chemicals,2022-08-10 14:58:00,2022-08-10,6644.942666801086,2022-11-10,5890.5302734375,60,3.50502028993368,5,-0.1135318137706016,0.00585,-0.1193818137706016,0.0228450860044451,-0.1363768997750467,-0.1659260066111955,Discovery,Loss
T0125,2022-08-12,COALINDIA,Coal India Limited,Metals,2022-08-10 18:00:00,2022-08-11,159.81966878272655,2022-11-11,184.81431579589844,60,3.8187979857705807,5,0.1563928094930036,0.00585,0.1505428094930036,0.0335886080756644,0.1228042014173391,0.1039986166524097,Discovery,Win
T0126,2022-08-12,NATCOPHARM,Natco Pharma Limited,Pharma,2022-08-09 17:50:00,2022-08-11,624.5793439147094,2022-11-11,568.557373046875,60,3.559788072402912,5,-0.0896955229366096,0.00585,-0.0955455229366096,0.0335886080756644,-0.123284131012274,-0.1420897157772035,Discovery,Loss
T0127,2022-08-17,ELGIEQUIP,Elgi Equipments Limited,Industrial Manufacturing,2022-08-12 17:17:00,2022-08-16,421.50800336972026,2022-11-15,502.3134460449219,60,1.8381400750826573,5,0.1917055952181392,0.00585,0.1858555952181392,0.0204726559833019,0.1712329392348373,0.1393114023775453,Discovery,Win
T0128,2022-10-13,DELTACORP,Delta Corp Limited,Services,2022-10-12 14:46:00,2022-10-12,209.2384240253097,2023-01-09,203.217529296875,60,1.3844094830223344,5,-0.0287752823434878,0.00585,-0.0346252823434878,0.0488652641154627,-0.0776405464589505,-0.0273338761568234,Discovery,Loss
T0129,2022-10-19,PRAJIND,Praj Industries Limited,Industrial Manufacturing,2022-10-18 15:12:00,2022-10-18,423.22901587392766,2023-01-13,338.2480773925781,60,1.181836312839878,5,-0.2007918533323429,0.00585,-0.2066418533323429,0.0184157785062979,-0.2192076318386409,-0.1993504471456786,Discovery,Loss
T0130,2022-10-24,MPHASIS,MphasiS Limited,IT,2022-10-21 14:33:00,2022-10-21,1866.9563451600905,2023-01-18,1863.269775390625,60,1.9745132808283927,5,-0.0019746416562028,0.00585,-0.0078246416562028,0.0176067110782136,-0.0195813527344165,-0.0005332354695385,Discovery,Loss
T0131,2022-10-31,SUMICHEM,Sumitomo Chemical India Limited,Chemicals,2022-10-28 15:12:00,2022-10-28,474.1511558711553,2023-01-24,449.06976318359375,60,2.745394032585026,5,-0.0528974618684197,0.00585,-0.0587474618684197,-0.0022983661825726,-0.050599095685847,-0.0514560556817553,Discovery,Loss
T0132,2022-11-01,TATAPOWER,Tata Power Company Limited,Power,2022-10-28 16:56:00,2022-10-31,220.70097968569544,2023-01-25,196.2923126220703,60,4.95457088884068,5,-0.1105960974816966,0.00585,-0.1164460974816966,-0.0235206662633387,-0.0870754312183579,-0.0660199142672459,Discovery,Loss
T0133,2022-11-01,MARUTI,Maruti Suzuki India Limited,Automobile,2022-10-29 10:54:00,2022-10-31,9261.597485826074,2023-01-25,8443.6748046875,60,2.4021894808994286,5,-0.0883133479284022,0.00585,-0.0941633479284022,-0.0235206662633387,-0.0647926816650635,-0.0437371647139515,Discovery,Loss
T0134,2022-11-01,CCL,CCL Products (India) Limited,Consumer Goods,2022-10-29 14:00:00,2022-10-31,484.4932212229508,2023-01-25,519.1242065429688,60,2.3016481946580685,5,0.0714787819581932,0.00585,0.0656287819581932,-0.0235206662633387,0.0949994482215319,0.1160549651726439,Discovery,Win
T0135,2022-11-01,DMART,Avenue Supermarts Limited,Consumer Goods,2022-10-31 11:23:00,2022-10-31,4329.0,2023-01-25,3515.10009765625,60,1.3608829861782406,5,-0.1880110654524717,0.00585,-0.1938610654524717,-0.0235206662633387,-0.164490399189133,-0.1434348822380209,Discovery,Loss
T0136,2022-11-02,GHCL,GHCL Limited,Chemicals,2022-11-01 12:56:00,2022-11-01,574.0632725681902,2023-01-27,441.4551086425781,60,1.985879643603676,5,-0.230999212564779,0.00585,-0.236849212564779,-0.040186997299573,-0.1908122152652059,-0.1864230293503283,Discovery,Loss
T0137,2022-11-02,HSCL,Himadri Speciality Chemical Limited,Chemicals,2022-10-29 17:22:00,2022-11-01,102.48294378463376,2023-01-27,90.35596466064452,60,1.3241903125436874,5,-0.1183316820940847,0.00585,-0.1241816820940847,-0.040186997299573,-0.0781446847945116,-0.073755498879634,Discovery,Loss
T0138,2022-11-03,ADANIPORTS,Adani Ports and Special Economic Zone Limited,Services,2022-11-01 19:43:00,2022-11-02,808.6312193314526,2023-01-30,585.1549682617188,60,1.7148966351342647,5,-0.2763636200621787,0.00585,-0.2822136200621787,-0.0407176115778801,-0.2356460084842986,-0.231787436847728,Discovery,Loss
T0139,2022-11-03,DHANUKA,Dhanuka Agritech Limited,Fertilisers & Pesticides,2022-11-02 12:27:00,2022-11-02,715.492193669532,2023-01-30,673.7977905273438,60,1.4205811623920257,5,-0.0582737359136664,0.00585,-0.0641237359136664,-0.0407176115778801,-0.0175561243357863,-0.0136975526992157,Discovery,Loss
T0140,2022-11-04,GRINDWELL,Grindwell Norton Limited,Industrial Manufacturing,2022-11-02 19:36:00,2022-11-03,2048.42788601169,2023-01-31,1934.7366943359373,60,1.3933903844613271,5,-0.0555016812903825,0.00585,-0.0613516812903825,-0.0383333816243155,-0.017168299666067,-0.0109254980759318,Discovery,Loss
T0141,2022-11-09,SOLARINDS,Solar Industries India Limited,Chemicals,2022-11-05 12:39:00,2022-11-07,4083.7258859119584,2023-02-02,3923.117919921875,60,3.463179183562312,5,-0.0393287822143373,0.00585,-0.0451787822143373,-0.0467552072459811,0.0074264250316438,0.0052474010001133,Discovery,Loss
T0142,2022-11-09,VINATIORGA,Vinati Organics Limited,Chemicals,2022-11-07 15:12:00,2022-11-07,1983.361895003484,2023-02-02,1867.3775634765625,60,2.9587954932642315,5,-0.0584786527456794,0.00585,-0.0643286527456794,-0.0467552072459811,-0.0117234454996982,-0.0139024695312287,Discovery,Loss
T0143,2022-11-09,JKPAPER,JK Paper Limited,Paper,2022-11-07 11:25:00,2022-11-07,372.0875881706038,2023-02-02,380.4759521484375,60,2.470388254450389,5,0.0225440574867754,0.00585,0.0166940574867754,-0.0467552072459811,0.0692992647327566,0.0671202407012261,Discovery,Win
T0144,2022-11-09,ELGIEQUIP,Elgi Equipments Limited,Industrial Manufacturing,2022-11-04 17:57:00,2022-11-07,495.37038108581226,2023-02-02,374.08837890625,60,1.834105042618612,5,-0.2448309523749114,0.00585,-0.2506809523749115,-0.0467552072459811,-0.1980757451289303,-0.2002547691604607,Discovery,Loss
T0145,2022-11-09,GMMPFAUDLR,GMM Pfaudler Limited,Industrial Manufacturing,2022-11-04 18:22:00,2022-11-07,1928.1791510023745,2023-02-02,1600.1605224609375,60,1.700577210454181,5,-0.170118335928959,0.00585,-0.175968335928959,-0.0467552072459811,-0.1233631286829779,-0.1255421527145083,Discovery,Loss
T0146,2022-11-10,COALINDIA,Coal India Limited,Metals,2022-11-07 19:31:00,2022-11-09,188.24423758438127,2023-02-03,170.06625366210938,60,1.4766114723407548,5,-0.0965659515294513,0.00585,-0.1024159515294513,-0.0309358808290155,-0.0656300707004358,-0.0519897683150006,Discovery,Loss
T0147,2022-11-10,BRITANNIA,Britannia Industries Limited,Consumer Goods,2022-11-05 18:42:00,2022-11-09,3912.846198563478,2023-02-03,4361.599609375,60,1.198177803262167,5,0.1146872092688622,0.00585,0.1088372092688622,-0.0309358808290155,0.1456230900978777,0.1592633924833129,Discovery,Win
T0148,2022-11-11,PIIND,PI Industries Limited,Fertilisers & Pesticides,2022-11-09 16:23:00,2022-11-10,3494.4021015336007,2023-02-06,3007.157470703125,60,3.535743188467259,5,-0.1394357651675624,0.00585,-0.1452857651675624,-0.0456863333993649,-0.0937494317681975,-0.0948595819531116,Discovery,Loss
T0149,2022-11-11,TEAMLEASE,Teamlease Services Limited,Services,2022-11-09 17:13:00,2022-11-10,2600.0,2023-02-06,2380.60009765625,60,2.5568217806298827,5,-0.0843845778245192,0.00585,-0.0902345778245192,-0.0456863333993649,-0.0386982444251543,-0.0398083946100685,Discovery,Loss
T0150,2022-11-11,LUPIN,Lupin Limited,Pharma,2022-11-10 10:42:00,2022-11-10,709.1487879414794,2023-02-06,728.8582153320312,60,2.064683851735859,5,0.0277930777372747,0.00585,0.0219430777372747,-0.0456863333993649,0.0734794111366397,0.0723692609517255,Discovery,Win
T0151,2022-11-11,HONAUT,Honeywell Automation India Limited,Industrial Manufacturing,2022-11-08 17:24:00,2022-11-10,38352.70664677158,2023-02-06,39210.8203125,60,1.4516835109154351,5,0.0223742661406312,0.00585,0.0165242661406312,-0.0456863333993649,0.0680605995399961,0.0669504493550819,Discovery,Win
T0152,2022-11-11,GALAXYSURF,Galaxy Surfactants Limited,Chemicals,2022-11-10 11:29:00,2022-11-10,2743.6045624628973,2023-02-06,2255.387451171875,60,1.4290603557154604,5,-0.1779473317586104,0.00585,-0.1837973317586104,-0.0456863333993649,-0.1322609983592455,-0.1333711485441597,Discovery,Loss
T0153,2022-11-11,3MINDIA,3M India Limited,Services,2022-11-09 17:04:00,2022-11-10,21931.98164144864,2023-02-06,21457.150390625,60,1.2009734294646943,5,-0.0216501754645951,0.00585,-0.0275001754645951,-0.0456863333993649,0.0240361579347697,0.0229260077498555,Discovery,Loss
T0154,2022-11-11,VSTIND,VST Industries Limited,Consumer Goods,2022-11-08 19:18:00,2022-11-10,272.8981265446594,2023-02-06,234.58660888671875,60,1.187060579334347,5,-0.1403876169581217,0.00585,-0.1462376169581217,-0.0456863333993649,-0.0947012835587568,-0.095811433743671,Discovery,Loss
T0155,2022-11-14,COROMANDEL,Coromandel International Limited,Fertilisers & Pesticides,2022-11-11 13:01:00,2022-11-11,894.0953178631819,2023-02-07,875.7284545898438,60,2.55916514054464,5,-0.0205423995701414,0.00585,-0.0263923995701414,-0.0477949163588963,0.0272525167887548,0.0240337836443092,Discovery,Loss
T0156,2022-11-14,NESCO,Nesco Limited,Services,2022-11-10 18:51:00,2022-11-11,611.8641821739017,2023-02-07,569.9256591796875,60,1.9820472923201644,5,-0.0685422095557385,0.00585,-0.0743922095557385,-0.0477949163588963,-0.0207472931968422,-0.0239660263412878,Discovery,Loss
T0157,2022-11-16,AIAENG,AIA Engineering Limited,Industrial Manufacturing,2022-11-15 11:18:00,2022-11-15,2632.7351995719805,2023-02-09,2724.344970703125,60,3.744020019343169,5,0.0347964243217615,0.00585,0.0289464243217615,-0.0404257085033166,0.0752221328250781,0.0793726075362122,Discovery,Win
T0158,2023-01-12,TCS,Tata Consultancy Services Limited,IT,2023-01-10 15:57:00,2023-01-11,2937.384986986636,2023-04-13,2877.678955078125,60,1.707110748685644,5,-0.0203262535122307,0.00585,-0.0261762535122307,-0.0212930966779235,0.0009668431656928,-0.0598113386221559,Discovery,Loss
T0159,2023-01-16,INFY,Infosys Limited,IT,2023-01-12 16:22:00,2023-01-13,1355.529593108561,2023-04-18,1130.5206298828125,60,3.461154104916888,5,-0.1659933979823692,0.00585,-0.1718433979823692,-0.0266865724300821,-0.1393068255522871,-0.2054784830922945,Discovery,Loss
T0160,2023-01-20,PERSISTENT,Persistent Systems Limited,IT,2023-01-18 19:03:00,2023-01-19,2056.999137199696,2023-04-24,2169.373779296875,60,6.029202126081321,5,0.0546303788197795,0.00585,0.0487803788197795,-0.0272187074453182,0.0818490862650977,0.0151452937098542,Discovery,Win
T0161,2023-01-25,KEI,KEI Industries Limited,Industrial Manufacturing,2023-01-23 18:28:00,2023-01-24,1500.443798217398,2023-04-27,1892.23974609375,60,2.9755473500137084,5,0.261120042178071,0.00585,0.255270042178071,-0.0063867861415309,0.267506828319602,0.2216349570681458,Discovery,Win
T0162,2023-01-27,MARUTI,Maruti Suzuki India Limited,Automobile,2023-01-24 23:36:00,2023-01-25,8486.304334224762,2023-04-28,8256.6650390625,60,1.5415489223686256,5,-0.0270599882019479,0.00585,-0.0329099882019479,0.0231802215163279,-0.0502402097182759,-0.0665450733118732,Discovery,Loss
T0163,2023-01-30,SOLARINDS,Solar Industries India Limited,Chemicals,2023-01-25 18:43:00,2023-01-27,4053.795486115529,2023-05-02,3823.615478515625,60,2.9993888383837515,5,-0.0567813567281041,0.00585,-0.0626313567281041,0.0300622046289937,-0.0868435613570979,-0.0962664418380294,Discovery,Loss
T0164,2023-01-30,JYOTHYLAB,Jyothy Labs Limited,Consumer Goods,2023-01-25 17:04:00,2023-01-27,194.19097549706552,2023-05-02,183.00596618652344,60,2.1901699206388527,5,-0.0575979871459634,0.00585,-0.0634479871459634,0.0300622046289937,-0.0876601917749572,-0.0970830722558886,Discovery,Loss
T0165,2023-01-30,JINDALSAW,Jindal Saw Limited,Metals,2023-01-25 17:43:00,2023-01-27,56.32442679146924,2023-05-02,80.69719696044922,60,1.4443504770272184,5,0.4327211399632285,0.00585,0.4268711399632284,0.0300622046289937,0.4026589353342347,0.3932360548533032,Discovery,Win
T0166,2023-01-31,AIAENG,AIA Engineering Limited,Industrial Manufacturing,2023-01-27 15:40:00,2023-01-30,2635.6858503823905,2023-05-03,2778.189697265625,60,4.957355878976355,5,0.0540670834737606,0.00585,0.0482170834737606,0.0228248133641324,0.0312422701096282,0.0145819983638353,Discovery,Win
T0167,2023-01-31,GODFRYPHLP,Godfrey Phillips India Limited,Consumer Goods,2023-01-27 17:48:00,2023-01-30,577.6550102843601,2023-05-03,526.6689453125,60,2.306270477230364,5,-0.0882638669519395,0.00585,-0.0941138669519395,0.0228248133641324,-0.111088680316072,-0.1277489520618648,Discovery,Loss
T0168,2023-02-01,POLYMED,Poly Medicure Limited,Pharma,2023-01-28 16:22:00,2023-01-31,879.7307918992279,2023-05-04,971.973388671875,60,1.8939494914689448,5,0.1048532092113168,0.00585,0.0990032092113168,0.0375716022400851,0.0672816069712316,0.0455585531914627,Discovery,Win
T0169,2023-02-02,KPITTECH,KPIT Technologies Limited,IT,2023-02-01 14:19:00,2023-02-01,723.9909464823348,2023-05-05,863.91650390625,60,2.585765542946097,5,0.1932697613192173,0.00585,0.1874197613192173,0.02959688397105,0.1636728773481672,0.1339751052993632,Discovery,Win
T0170,2023-02-02,COALINDIA,Coal India Limited,Metals,2023-01-31 18:11:00,2023-02-01,171.69777129833267,2023-05-05,188.9544219970703,60,1.5138432093507406,5,0.1005059679473265,0.00585,0.0946559679473265,0.02959688397105,0.0709090839762764,0.0412113119274724,Discovery,Win
T0171,2023-02-03,BRITANNIA,Britannia Industries Limited,Consumer Goods,2023-02-01 18:09:00,2023-02-02,4324.992554234571,2023-05-08,4407.1982421875,60,5.99135043964688,5,0.0190071282024386,0.00585,0.0131571282024386,0.0310612971892785,-0.0120541689868398,-0.0402875278174154,Discovery,Win
T0172,2023-02-03,ASHOKLEY,Ashok Leyland Limited,Automobile,2023-02-01 20:36:00,2023-02-02,69.6611014931705,2023-05-08,66.70454406738281,60,2.2695505069420627,5,-0.0424420137266642,0.00585,-0.0482920137266642,0.0310612971892785,-0.0735033109159427,-0.1017366697465183,Discovery,Loss
T0173,2023-02-06,ECLERX,eClerx Services Limited,IT,2023-02-02 19:25:00,2023-02-03,751.1803648664679,2023-05-09,675.9375,60,1.5635271072678203,5,-0.1001661763081936,0.00585,-0.1060161763081936,0.0325729954500255,-0.1327391717582192,-0.1594608323280477,Discovery,Loss
T0174,2023-02-06,CERA,Cera Sanitaryware Limited,Construction,2023-02-02 18:49:00,2023-02-03,5464.028563653716,2023-05-09,6356.59814453125,60,1.4653416457867614,5,0.1633537545566352,0.00585,0.1575037545566352,0.0325729954500255,0.1307807591066097,0.1040590985367811,Discovery,Win
T0175,2023-02-06,COROMANDEL,Coromandel International Limited,Fertilisers & Pesticides,2023-02-03 12:05:00,2023-02-03,841.5700561300579,2023-05-09,938.5932006835938,60,1.3853614045622078,5,0.1152882565709321,0.00585,0.1094382565709321,0.0325729954500255,0.0827152611209065,0.055993600551078,Discovery,Win
T0176,2023-02-07,TATAPOWER,Tata Power Company Limited,Power,2023-02-03 17:21:00,2023-02-06,204.1362262211968,2023-05-10,198.92320251464844,60,3.6989578124787847,5,-0.0255369848020001,0.00585,-0.0313869848020001,0.0378366952530497,-0.0633736800550499,-0.0848316408218542,Discovery,Loss
T0177,2023-02-07,ELGIEQUIP,Elgi Equipments Limited,Industrial Manufacturing,2023-02-03 18:19:00,2023-02-06,408.1142638591591,2023-05-10,439.4811706542969,60,3.436919892262942,5,0.0768581487413107,0.00585,0.0710081487413107,0.0378366952530497,0.0390214534882609,0.0175634927214566,Discovery,Win
T0178,2023-02-07,VINATIORGA,Vinati Organics Limited,Chemicals,2023-02-06 14:39:00,2023-02-06,1838.123900849608,2023-05-10,1958.1329345703125,60,3.271479579608814,5,0.0652888707149907,0.00585,0.0594388707149907,0.0378366952530497,0.027452175461941,0.0059942146951366,Discovery,Win
T0179,2023-02-07,KRBL,KRBL Limited,Consumer Goods,2023-02-03 18:24:00,2023-02-06,381.0888822631215,2023-05-10,373.273193359375,60,3.046189631177028,5,-0.0205088347299257,0.00585,-0.0263588347299257,0.0378366952530497,-0.0583455299829754,-0.0798034907497798,Discovery,Loss
T0180,2023-02-07,PRAJIND,Praj Industries Limited,Industrial Manufacturing,2023-02-03 17:15:00,2023-02-06,348.6851675355844,2023-05-10,345.28594970703125,60,2.5856870977281505,5,-0.0097486734310436,0.00585,-0.0155986734310436,0.0378366952530497,-0.0475853686840934,-0.0690433294508977,Discovery,Loss
T0181,2023-02-07,ITC,ITC Limited,Consumer Goods,2023-02-03 18:14:00,2023-02-06,317.0866418304203,2023-05-10,357.08026123046875,60,1.8075332128150687,5,0.1261283640622024,0.00585,0.1202783640622024,0.0378366952530497,0.0882916688091526,0.0668337080423483,Discovery,Win
T0182,2023-02-07,INDIACEM,The India Cements Limited,Cement & Cement Products,2023-02-03 15:56:00,2023-02-06,189.3500061035156,2023-05-10,194.25,60,1.5749458754736825,5,0.0258779706286653,0.00585,0.0200279706286653,0.0378366952530497,-0.0119587246243844,-0.0334166853911887,Discovery,Win
