date,strategy_nav,nifty500,strategy_dd,nifty500_dd,positions_held,period
2022-10-07,120.21867466909617,108.36050747484065,-0.010753622861402246,-0.05347110533389143,30,Discovery
2022-10-10,118.25913456830288,107.74760297047898,-0.026878138881090807,-0.0588248253982242,30,Discovery
2022-10-11,116.25009926714955,106.09193207245318,-0.043409937278302446,-0.07328710858200382,30,Discovery
2022-10-12,116.86110182776666,106.87058382667163,-0.03838216541859274,-0.06648558650144931,30,Discovery
2022-10-13,116.27369962007192,106.15246585066174,-0.043215736471381994,-0.07275834610651422,30,Discovery
2022-10-14,116.06419225632143,106.7635687544815,-0.04493971488941484,-0.06742036302061849,30,Discovery
2022-10-17,116.48056268855544,107.41971167184927,-0.04151351723111529,-0.06168895547379316,30,Discovery
2022-10-18,117.60306507858054,108.50355455786922,-0.032276754093289894,-0.05222158924597842,30,Discovery
2022-10-19,117.77567800048381,108.59039170398984,-0.030856369880020718,-0.051463066885305664,30,Discovery
2022-10-20,117.40213003249454,108.90387019828415,-0.03393019326925717,-0.04872483263723426,30,Discovery
2022-10-21,117.79179554536465,108.6804717310859,-0.030723743040425022,-0.050676217963446124,30,Discovery
2022-10-24,118.79928924893105,109.52830494611415,-0.022433354721086873,-0.043270395910903536,30,Discovery
2022-10-25,118.47825810621593,109.23536469799771,-0.025075031613247978,-0.045829228604790884,30,Discovery
2022-10-27,119.07793464863279,109.85619624474383,-0.020140458439206976,-0.040406265835334576,29,Discovery
2022-10-28,118.31699637830167,109.83709927899947,-0.02640200997621367,-0.040573077806768776,24,Discovery
2022-10-31,118.3138244037697,111.15154703438535,-0.02642811128137912,-0.029091378338993334,24,Discovery
2022-11-01,119.01961517832433,111.96875304020091,-0.02062035330477663,-0.021953084919883015,23,Discovery
2022-11-02,119.33790536053364,111.68157791381863,-0.01800123102201967,-0.024461559282771494,22,Discovery
2022-11-03,119.38636580784832,111.58897564596388,-0.01760246334243476,-0.025270439974443115,23,Discovery
2022-11-04,119.38999713288234,111.92155110600257,-0.017572582168449036,-0.0223653937549374,21,Discovery
2022-11-07,119.586195395632,112.52905080873849,-0.015958120678499887,-0.017058884625916315,19,Discovery
2022-11-09,119.22013247311563,112.18386414490634,-0.01897035168920469,-0.020074089694482322,23,Discovery
2022-11-10,118.94794668015287,111.26684946906833,-0.02121009364558668,-0.028084211719013097,24,Discovery
2022-11-11,118.49612520646897,112.77370816233143,-0.024928008164154525,-0.01492180295414558,30,Discovery
2022-11-14,118.51468129187013,112.7816352047159,-0.024775315245957774,-0.014852560249021929,30,Discovery
2022-11-15,118.94490350423008,113.09655497944374,-0.021235135102456004,-0.012101736418200781,30,Discovery
2022-11-16,118.70307690071648,112.87603907311254,-0.023225059646874935,-0.014027942578913155,30,Discovery
2022-11-17,118.05365081039048,112.40005620993692,-0.02856900815439778,-0.018185652282019182,30,Discovery
2022-11-18,117.27558582446163,112.0656791493563,-0.0349714907190003,-0.02110643547996205,30,Discovery
2022-11-21,117.2923470764757,111.36629781898237,-0.03483356699062046,-0.02721553050928016,30,Discovery
2022-11-22,116.98626888526178,111.7655324990722,-0.03735220016148966,-0.02372821608759823,30,Discovery
2022-11-23,117.14469056098169,111.97415784182667,-0.03604859180615294,-0.021905873984571445,30,Discovery
2022-11-24,117.84136323791914,113.00215111104706,-0.030315864144591198,-0.012926354088309666,30,Discovery
2022-11-25,117.38352262766712,113.33688849173606,-0.034083308480884145,-0.01000242349467928,30,Discovery
2022-11-28,117.65074828652958,113.74909469572769,-0.03188438210246758,-0.0064018028282496475,30,Discovery
2022-11-29,117.6777517830732,113.9508739564229,-0.03166217776358771,-0.004639261243284176,30,Discovery
2022-11-30,118.85833295026384,114.91436992624249,-0.021947500357801797,0.0,30,Discovery
2022-12-01,119.23922499062331,115.33089997153472,-0.01881324461888534,0.0,30,Discovery
2022-12-02,119.16030753826799,115.03940100385184,-0.019462634608006457,-0.002527501023184997,30,Discovery
2022-12-05,119.09065872266228,115.06606469187226,-0.02003575553701009,-0.0022963080989381046,30,Discovery
2022-12-06,119.04700093295398,114.7464607557354,-0.02039500346934431,-0.005067498961193961,30,Discovery
2022-12-07,118.5934935727916,114.30795118383172,-0.024126790683611676,-0.008869685296442498,30,Discovery
2022-12-08,118.92312892443275,114.66178553026509,-0.021414312124973578,-0.005801692707112949,30,Discovery
2022-12-09,117.8446983852007,113.95303587707319,-0.03028842013579136,-0.011947050571890161,30,Discovery
2022-12-12,118.45630659320454,114.06293351013042,-0.02525566457047357,-0.01099416081654847,30,Discovery
2022-12-13,118.37770485849524,114.61422327595837,-0.025902456606003987,-0.006214090896309976,30,Discovery
2022-12-14,118.74309735642001,115.04156292450214,-0.022895742334692604,-0.0025087556509487685,30,Discovery
2022-12-15,117.8993603485432,113.74441053431869,-0.029838621888117478,-0.013755978992686324,30,Discovery
2022-12-16,116.08415861434086,112.68182653469343,-0.04477541722609635,-0.022969329446792863,30,Discovery
2022-12-19,116.43213453925627,113.5383074323229,-0.04191201913922238,-0.015543037812540073,30,Discovery
2022-12-20,116.80353363927112,113.32932176946,-0.038855878192954996,-0.0173550904620422,30,Discovery
2022-12-21,115.16306843817574,111.89776997884921,-0.05235481470570891,-0.029767651111132,30,Discovery
2022-12-22,113.5782233629554,111.205595050643,-0.06539606851509472,-0.03576929445543131,30,Discovery
2022-12-23,109.81098887920653,108.42752701500014,-0.09639560394615843,-0.059857097778985846,30,Discovery
2022-12-26,111.95901641120238,110.24750388244917,-0.07872007674649695,-0.04407661858478695,30,Discovery
2022-12-27,113.17549075582434,111.11083086213793,-0.06871004426517346,-0.0365909666051194,30,Discovery
2022-12-28,113.03865361811167,111.21496337346098,-0.06983603939956384,-0.03568806450907436,30,Discovery
2022-12-29,113.16451486641392,111.59257884704772,-0.06880036183742266,-0.032413872825146295,30,Discovery
2022-12-30,113.77609350856277,111.33062612825235,-0.06376784956138593,-0.03468518709443613,30,Discovery
2023-01-02,114.32641873501142,111.86966501039524,-0.059239374779819776,-0.03001134095020297,30,Discovery
2023-01-03,114.5650077032609,112.1157636444217,-0.05727609184465443,-0.027877492743978882,30,Discovery
2023-01-04,113.67131733797027,110.9281485671871,-0.0646300238238654,-0.03817495055908082,30,Discovery
2023-01-05,113.83783777332923,110.87914503244684,-0.0632597730050819,-0.03859984566310193,30,Discovery
2023-01-06,113.25625439589322,110.05617390489712,-0.06804546250562082,-0.04573558402769318,30,Discovery
2023-01-09,113.5325081964913,111.33963413096195,-0.06577224603434773,-0.03460708137678514,30,Discovery
2023-01-10,113.21762797960957,110.43991482032638,-0.06836330865120199,-0.042408280455762504,29,Discovery
2023-01-11,112.82532570540955,110.26768180851869,-0.07159145606310624,-0.043901661777248746,29,Discovery
2023-01-12,112.8260935840843,110.11094256137153,-0.07158513740089201,-0.045260701264375425,30,Discovery
2023-01-13,112.86820370779715,110.59016830552264,-0.07123862478595544,-0.04110547708534462,30,Discovery
2023-01-16,112.58556823034363,110.2972280574062,-0.0735643543191693,-0.043645475023353586,30,Discovery
2023-01-17,112.38376286543448,110.95084873401531,-0.07522495510912974,-0.03797812415060042,30,Discovery
2023-01-18,112.41713658691137,111.45673816618684,-0.07495033194302414,-0.03359170704732273,30,Discovery
2023-01-19,112.31050123380177,111.12055950506432,-0.07582780490659591,-0.03650661243005637,29,Discovery
2023-01-20,111.99467011761213,110.60313982942446,-0.07842669221206844,-0.04099300485192725,30,Discovery
2023-01-23,111.83188585051174,111.0016538692975,-0.07976619913083527,-0.03753760790304894,30,Discovery
2023-01-24,111.44991708754041,110.89608007754089,-0.08290931492369813,-0.038453006913918175,30,Discovery
2023-01-25,110.60128294019142,109.33517336802016,-0.0898924916896362,-0.05198716566847561,30,Discovery
2023-01-27,109.10243904342967,107.19343064378396,-0.1022260654779773,-0.0705575810971667,27,Discovery
2023-01-30,109.60955573269018,107.045339079238,-0.09805314185343794,-0.07184163909534835,28,Discovery
2023-01-31,110.9896511167707,107.63121957547087,-0.08669671688397917,-0.06676164321933031,28,Discovery
2023-02-01,110.76711108564317,106.99813714503965,-0.08852793753390886,-0.07225091305583942,28,Discovery
2023-02-02,111.70153172030001,106.93868432715625,-0.08083884738129998,-0.0727664107923357,30,Discovery
2023-02-03,111.74688617971593,107.82471147367323,-0.08046563802104234,-0.06508393240418775,27,Discovery
2023-02-06,112.02233871473115,107.62149093254448,-0.07819901494365866,-0.06684599739439334,28,Discovery
2023-02-07,111.26043398783743,107.39124638328693,-0.08446851918564935,-0.06884237953755168,30,Discovery
2023-02-08,112.21260212161208,108.2999736966321,-0.07663338974876222,-0.06096307474092344,29,Discovery
2023-02-09,112.2088658907573,108.31294522053395,-0.07666413416386597,-0.06085060250750596,30,Discovery
2023-02-10,112.93970982484909,108.21025398964441,-0.07065022063467374,-0.06174100768872681,30,Discovery
2023-02-13,111.7499787406334,107.37899549960186,-0.08044019018864779,-0.06894860331355701,30,Discovery
2023-02-14,111.69694951599152,107.87191340787157,-0.08087655307905428,-0.0646746584436968,30,Discovery
2023-02-15,112.18025706002138,108.38176636123534,-0.07689954835585888,-0.06025387482465272,30,Discovery
2023-02-16,113.09640729665387,108.69956869683026,-0.06936080027867397,-0.05749830510592702,30,Discovery
2023-02-17,112.66381949003319,108.12449780384894,-0.07292044624608907,-0.062484574120763914,30,Discovery
2023-02-20,112.6298480714051,107.65391974229905,-0.07319998769750324,-0.06656481681084991,30,Discovery
2023-02-21,112.64770459556328,107.47592160875723,-0.07305305127618278,-0.06810818579163269,30,Discovery
2023-02-22,111.53739786540855,105.94780402909944,-0.0821894596864522,-0.08135803973394073,30,Discovery
2023-02-23,111.2608869770001,105.69449899290531,-0.08446479166253962,-0.08355437251428555,30,Discovery
2023-02-24,111.1283733299375,105.43290659421831,-0.08555520998264599,-0.08582256255486931,30,Discovery
2023-02-27,109.43321678582616,104.84378321701,-0.09950418650031845,-0.09093067648924169,30,Discovery
2023-02-28,110.43118135608698,104.62795147208782,-0.09129221079554073,-0.09280208948415869,30,Discovery
2023-03-01,111.91909366208861,105.68080682878671,-0.07904859005805132,-0.08367309320511496,30,Discovery
2023-03-02,111.42560353767131,105.12159002057429,-0.08310938443194726,-0.08852189615688633,30,Discovery
2023-03-03,111.75811670128908,106.47279042701537,-0.08037322515082734,-0.07680603850924306,30,Discovery
2023-03-06,112.93769056274039,107.23847065733199,-0.07066683658665485,-0.07016705250891186,30,Discovery
2023-03-08,113.71428485286063,107.53357282609872,-0.06427645597297249,-0.06760830919866656,30,Discovery
2023-03-09,113.04056973774487,106.6832173703118,-0.06982027217861808,-0.07498148894491674,30,Discovery
2023-03-10,113.00418097671832,105.78890286130198,-0.07011970527512479,-0.08273582459330353,30,Discovery
2023-03-13,110.51455737104186,104.16457981270561,-0.09060613252224925,-0.09681984760012374,30,Discovery
2023-03-14,109.62402377495621,103.47348584482454,-0.09793408831674444,-0.10281211825830505,30,Discovery
2023-03-15,109.83135850006099,103.19784096191056,-0.09622798794399057,-0.1052021532184243,30,Discovery
2023-03-16,108.84110315574624,103.27026530369581,-0.10437652655084073,-0.10457418324851053,30,Discovery
2023-03-17,110.31238462927821,103.92244469987138,-0.09226975635520496,-0.09891932929058145,30,Discovery
2023-03-20,108.81069301156829,103.17478047497397,-0.10462676325523879,-0.10540210385561066,30,Discovery
2023-03-21,108.67149885087935,103.85362355916996,-0.10577215368280257,-0.0995160569734348,30,Discovery
2023-03-22,109.62422666998206,104.20457534473626,-0.09793241874943459,-0.09647305821375352,30,Discovery
2023-03-23,109.30252504634595,103.7981342624788,-0.10057961284450845,-0.09999718819416459,30,Discovery
2023-03-24,107.81037362772166,102.90021655238515,-0.112858116072724,-0.1077827661296118,30,Discovery
2023-03-27,106.75325560844794,102.78275219705186,-0.12155684922423216,-0.10880126468778017,30,Discovery
2023-03-28,106.0936760960907,102.41594632671665,-0.12698434744636966,-0.1119817295105272,30,Discovery
2023-03-29,107.98593964389198,103.38016293675302,-0.11141343165973072,-0.10362129349316884,30,Discovery
2023-03-31,109.19389731618648,104.90972179684432,-0.10147348053031369,-0.09035894263603672,30,Discovery
2023-04-03,108.9791781044724,105.22752413243927,-0.10324034581039498,-0.08760337291731102,30,Discovery
2023-04-05,110.36980224970159,106.0018520453571,-0.09179728256405661,-0.08088940542803502,30,Discovery
2023-04-06,110.4324244676743,106.36073087330786,-0.09128198157252265,-0.07777767363682087,30,Discovery
2023-04-10,110.38402876385705,106.58665158126479,-0.09168021649569136,-0.0758187822381351,30,Discovery
2023-04-11,110.88583110683923,107.13938262752629,-0.08755102316361418,-0.07102621540307241,30,Discovery
2023-04-12,111.4834331217035,107.67481830858534,-0.0826335207056772,-0.06638361154589967,30,Discovery
2023-04-13,111.48071177168266,107.76633961611498,-0.08265591394579941,-0.06559005745456592,30,Discovery
2023-04-17,110.76525283286081,107.40637982783905,-0.08854322858446995,-0.06871116193189819,30,Discovery
2023-04-18,110.45610029992979,107.35377309201495,-0.0910871596669498,-0.06916729932297971,30,Discovery
2023-04-19,111.17260735696881,107.06479636509074,-0.08519122035202142,-0.0716729307452223,29,Discovery
2023-04-20,110.75721951803136,107.09974741560401,-0.08860933252059566,-0.07136988056073656,30,Discovery
2023-04-21,110.76035286217399,106.99417362384744,-0.08858354909426902,-0.0722852795716058,30,Discovery
2023-04-24,111.08745978799173,107.59266532387373,-0.08589187625564532,-0.06709593569087635,30,Discovery
2023-04-25,111.521131572542,107.77678889925811,-0.08232331053227138,-0.06549945482209074,30,Discovery
2023-04-26,112.84327896816895,108.05567666314755,-0.07144372360646889,-0.06308130180361726,30,Discovery
2023-04-27,113.03580299903419,108.6368729979714,-0.06985949635916489,-0.058041920900777755,30,Discovery
2023-04-28,114.2010590397561,109.67819811120198,-0.06027092520001753,-0.049012899940327315,30,Discovery
2023-05-02,114.66706149838171,110.26335796721808,-0.056436319260449896,-0.0439391525217212,30,Discovery
2023-05-03,114.78972376957488,110.08788207443494,-0.05542696520024726,-0.0454606519015619,28,Discovery
2023-05-04,115.33511726352015,111.01822859428316,-0.05093907228772443,-0.037393893382571264,26,Discovery
2023-05-05,114.72395863927977,110.10373615920383,-0.055968128352025026,-0.04532318583849615,28,Discovery
2023-05-08,115.6031604171916,111.17388688110519,-0.048733418969584386,-0.0360442265815627,28,Discovery
2023-05-09,114.86569360685117,111.12704526701522,-0.05480183032412056,-0.03645037631334769,27,Discovery
2023-05-10,115.02751721988409,111.45457624553654,-0.05347022836320292,-0.033610452419558956,24,Discovery
2023-05-11,116.01040108861416,111.58429148455488,-0.045382347599540296,-0.032485730085385245,19,Discovery
2023-05-12,115.91896052265838,111.53600859003139,-0.046134786842813025,-0.03290437673199431,21,Discovery
2023-05-15,115.76260101916233,112.05739178686346,-0.047421426150644375,-0.028383617794357052,23,Discovery
2023-05-16,116.08302484461615,111.64446494265505,-0.04478474670502941,-0.03196398389147681,26,Discovery
2023-05-17,115.93789133225356,111.16848207947942,-0.045979010422386724,-0.03609109001215327,28,Discovery
2023-05-18,115.16911217651436,110.70186753912176,-0.05230508244678733,-0.04013696618647278,29,Discovery
2023-05-19,115.22112470067927,111.03300171872692,-0.05187708570470384,-0.03726580000562374,30,Discovery
2023-05-22,115.5047612149565,111.72805920780023,-0.04954311891505747,-0.031239162831675937,30,Discovery
2023-05-23,115.77296930462424,112.02172009613341,-0.04733610838401148,-0.028692916436254823,30,Discovery
2023-05-24,116.32681449902836,111.81417571370406,-0.04277866875520209,-0.03049247217093276,30,Discovery
2023-05-25,116.92750638877354,112.09738731889412,-0.0378357405675257,-0.028036828407986825,30,Discovery
2023-05-26,117.7691964530253,113.11709322562164,-0.03090970474965915,-0.01919526116989878,30,Discovery
2023-05-29,118.0207991463633,113.66189722949869,-0.02883933545347439,-0.014471427366368972,30,Discovery
2023-05-30,117.89919780810834,113.85719072824298,-0.02983995938860784,-0.012778095407696255,30,Discovery
2023-05-31,118.1361139943288,113.61901913660095,-0.027890441316235304,-0.014843210582387578,30,Discovery
2023-06-01,118.98992018220957,113.57542040348648,-0.020864705252646054,-0.015221242255818113,30,Discovery
2023-06-02,119.51528074541709,113.94186595371329,-0.016541657812013,-0.012043901661777268,30,Discovery
2023-06-05,119.98774242202282,114.2899351784125,-0.012653900745937197,-0.009025896731744365,30,Discovery
2023-06-06,119.80789138669412,114.42613617938177,-0.014133845401900658,-0.007844938280861968,30,Discovery
2023-06-07,120.7565005884081,115.35071757749587,-0.00632800143715162,0.0,30,Discovery
2023-06-08,120.23925128838955,114.73348923183354,-0.010584303526067984,-0.005350884317192217,30,Discovery
2023-06-09,120.32356561918358,114.41892977721409,-0.009890504110058429,-0.008077867393029292,30,Discovery
2023-06-12,120.65155526455482,114.79150076928345,-0.00719156761524542,-0.00484796991259917,30,Discovery
2023-06-13,121.17807725944208,115.64978326745481,-0.002858963073066989,0.0,30,Discovery
2023-06-14,121.49400127886372,115.90813278516634,-0.0002593112924750285,0.0,30,Discovery
2023-06-15,122.82654476029818,115.72220760924006,0.0,-0.0016040736008654521,30,Discovery
2023-06-16,123.36614154646381,116.61003635629893,0.0,0.0,30,Discovery
2023-06-19,122.96028198321483,116.32682475110889,-0.0032898780667152128,-0.002428706945298509,30,Discovery
2023-06-20,123.79383456870517,116.74335479640115,0.0,0.0,30,Discovery
2023-06-21,124.174885652425,117.03881728527625,0.0,0.0,30,Discovery
2023-06-22,123.58987181742076,116.31709610818251,-0.004711208968951608,-0.006166511195465851,30,Discovery
2023-06-23,122.5136392588009,115.38747022855105,-0.013378280035417633,-0.01410939630994501,30,Discovery
2023-06-26,123.16988727935683,115.77913818636476,-0.008093410900181897,-0.010762917193883448,30,Discovery
2023-06-27,123.0597909250138,116.480681437389,-0.008980034260167913,-0.004768809706328758,30,Discovery
2023-06-28,123.59236299471658,117.30004936385485,-0.004691147124056494,0.0,30,Discovery
2023-06-30,124.0373625821144,118.40118761507723,-0.0011074950428828778,0.0,30,Discovery
2023-07-03,124.28270367324889,119.10705470740206,0.0,0.0,30,Discovery
2023-07-04,124.03604896429532,119.30955460831403,-0.0019846261922500386,0.0,30,Discovery
2023-07-05,124.53042540824259,119.6060980575143,0.0,0.0,30,Discovery
2023-07-06,125.65917295920337,120.31124450962234,0.0,0.0,30,Discovery
2023-07-07,125.14424107873927,119.37333126749807,-0.004097845531987332,-0.007795723882228489,30,Discovery
2023-07-10,124.89001827770045,119.29297988332837,-0.0061209592852614625,-0.008463586512169718,30,Discovery
2023-07-11,126.15500862570998,119.97218328763275,0.0,-0.0028182006043707686,30,Discovery
2023-07-12,126.41942290167476,119.92209879256733,0.0,-0.003234491660701777,30,Discovery
2023-07-13,125.91768393912801,119.79850899539153,-0.003968843956335677,-0.004261742252943068,29,Discovery
2023-07-14,127.51055833398739,120.81857522222744,0.0,0.0,30,Discovery
2023-07-17,127.7787226747314,121.58677769330272,0.0,0.0,30,Discovery
2023-07-18,127.51999088716042,121.58641737319435,-0.0020248424945490395,-2.9634810233547526e-06,30,Discovery
2023-07-19,128.6518208909429,122.17373914986074,0.0,0.0,30,Discovery
2023-07-20,128.9809636056775,122.81546926289315,0.0,0.0,30,Discovery
2023-07-21,129.11538026277495,121.81918416321061,0.0,-0.008112048959809437,30,Discovery
2023-07-24,129.31645341639046,121.53705351834572,0.0,-0.010409240401230924,30,Discovery
2023-07-25,130.21011747990784,121.76585678716974,0.0,-0.008546256282070286,30,Discovery
2023-07-26,131.21525534748767,122.328676796466,0.0,-0.0039636087322613145,30,Discovery
2023-07-27,132.7660731266296,121.92655955550913,0.0,-0.007237766648770183,30,Discovery
2023-07-28,133.838372284801,122.13662617869716,0.0,-0.005527341859052792,30,Discovery
2023-07-31,134.9496380835144,122.9340145785516,0.0,0.0,30,Discovery
2023-08-01,135.03507730278707,122.87744432153526,0.0,-0.00046016765343803723,28,Discovery
2023-08-02,134.44815562928204,121.49237382490605,-0.004346438608606729,-0.011726947652265673,29,Discovery
2023-08-03,134.447384212304,120.86793907707607,-0.004352151324098608,-0.016806377865056565,29,Discovery
2023-08-04,135.67341786238174,121.72045645351331,0.0,-0.009871622017703308,30,Discovery
2023-08-07,135.0893858607854,122.19427739603863,-0.004304689973895548,-0.006017351544639227,30,Discovery
2023-08-08,135.21451001477635,122.14311194064808,-0.003382444806327989,-0.006433554135646835,30,Discovery
2023-08-09,135.09910754706257,122.5365814990037,-0.004233034918466494,-0.003232897590714656,29,Discovery
2023-08-10,134.95159533018222,122.0753717602718,-0.0053202944509859185,-0.0069845829181078845,28,Discovery
2023-08-11,134.11809055551066,121.50102150750728,-0.011463758570958382,-0.011656603552376965,30,Discovery
2023-08-14,133.90791689964502,121.25167999250534,-0.013012873048775964,-0.013684858432499003,30,Discovery
2023-08-16,134.31283727561492,121.44985605211671,-0.010028350491965266,-0.012072806143384796,30,Discovery
2023-08-17,134.43755305257298,121.08377082199826,-0.009109115324730355,-0.015050706372003009,30,Discovery
2023-08-18,135.09623767150026,120.76272560542787,-0.004254187739760051,-0.01766223108036813,30,Discovery
2023-08-21,135.49387692488605,121.44264964994902,-0.001323331720571752,-0.01213142622662533,30,Discovery
2023-08-22,135.823031113262,121.8260302452699,0.0,-0.0090128377982297,30,Discovery
2023-08-23,136.95704456159964,122.15031834281575,0.0,-0.0063749340524063,30,Discovery
2023-08-24,136.64332758917473,122.00546965924528,-0.0022906231178478897,-0.007553197725540639,30,Discovery
2023-08-25,136.3416240873334,121.21780990231721,-0.004493529166288757,-0.013960372823729528,30,Discovery
2023-08-28,136.10514065578727,121.6101985003477,-0.006220226995546918,-0.010768509291283257,30,Discovery
2023-08-29,137.11738112746775,121.98493141306737,0.0,-0.007720264962776335,30,Discovery
2023-08-30,138.0924751116892,122.28507806335149,0.0,-0.005278738495808621,30,Discovery
2023-08-31,137.90609379233769,121.96331220656431,-0.0013496848340269763,-0.007896125212497829,30,Discovery
2023-09-01,138.60627996575917,123.0460741322591,0.0,0.0,30,Discovery
2023-09-04,138.4655601122776,123.81283532290088,-0.001015248757244791,0.0,30,Discovery
2023-09-05,138.5798647868174,124.32557083713169,-0.00019057707160363702,0.0,30,Discovery
2023-09-06,138.8777090454921,124.5597789075815,0.0,0.0,30,Discovery
2023-09-07,138.9122162688941,125.28690488630099,0.0,0.0,30,Discovery
2023-09-08,139.44640962345247,126.02159758729657,0.0,0.0,30,Discovery
2023-09-11,140.25794661646037,127.21713970691562,0.0,0.0,30,Discovery
2023-09-12,136.52829207972033,125.8277453689858,-0.02659139554451695,-0.010921439840030356,30,Discovery
2023-09-13,137.58820289482145,126.30480919248662,-0.01903452735508382,-0.007171443380434739,30,Discovery
2023-09-14,138.44308875407032,126.85790055885649,-0.012939429858850215,-0.002823826639136384,30,Discovery
2023-09-15,138.4284045474967,127.30685941390331,-0.013044124151956993,0.0,30,Discovery
2023-09-18,138.00113130193623,126.9306852207501,-0.016090463100072783,-0.0029548619366233098,30,Discovery
2023-09-20,137.10463657110213,125.74703366470771,-0.022482220233702943,-0.012252487857895011,30,Discovery
2023-09-21,136.20892871772938,124.69597990855077,-0.028868367150726493,-0.02050855324978207,30,Discovery
2023-09-22,136.3253687021023,124.38826653599058,-0.028038182571657022,-0.022925652956560127,30,Discovery
2023-09-25,135.60972222418408,124.47294176146089,-0.033140542153999974,-0.02226052598806738,30,Discovery
2023-09-26,136.47777228588558,124.50320865056517,-0.02695158756966398,-0.022022778475925153,30,Discovery
2023-09-27,137.04078563968272,124.9705438311396,-0.022937459547836103,-0.018351843675350143,30,Discovery
2023-09-28,136.22894758575495,123.73716810014017,-0.028725638210880367,-0.028040054795140823,30,Discovery
2023-09-29,136.9929898502805,124.61743012492296,-0.023278230181908888,-0.021125564650341433,30,Discovery
2023-10-03,137.54795986067893,124.3421455621174,-0.019321448952849485,-0.023287934879824168,30,Discovery
2023-10-04,136.0899038147877,123.39594495750023,-0.029716981477493687,-0.030720374961790586,30,Discovery
2023-10-05,136.53495038638403,123.91985039509099,-0.026543923676973447,-0.02660507873971174,30,Discovery
2023-10-06,136.77102350272548,124.62463652709066,-0.024860788267989986,-0.021068958099831336,30,Discovery
2023-10-09,134.86310766673265,123.42909440747161,-0.0384636954972688,-0.030459984829444342,30,Discovery
2023-10-10,136.64939536821973,124.69489894822561,-0.025727962908998925,-0.02051704423235856,30,Discovery
2023-10-11,137.40944634573444,125.44436477366492,-0.020309011642065666,-0.014629962979315958,30,Discovery
2023-10-12,138.6392607350621,125.53336384043585,-0.01154077840469614,-0.01393087208051702,29,Discovery
2023-10-13,139.1544460982375,125.32185593681426,-0.007867650602645604,-0.015592274337986378,30,Discovery
2023-10-16,139.488014549899,125.34095290255864,-0.005489400673081124,-0.015442266979134756,29,Discovery
2023-10-17,139.96813991663484,125.87927114448476,-0.0020662408570546464,-0.011213757656035828,29,Discovery
2023-10-18,140.1679712328557,124.98783919634204,-0.0006414993643867328,-0.018215987954126045,30,Discovery
2023-10-19,140.0981737254368,124.74642472372457,-0.0011391361051398263,-0.020112307396211837,30,Discovery
2023-10-20,139.36661038377667,124.01317330316253,-0.0063549784820469135,-0.025872023910606945,30,Discovery
2023-10-23,135.3136353086744,121.70676428939471,-0.03525155919547529,-0.04398895040134032,30,Discovery
2023-10-25,134.73276295245108,120.78506545214769,-0.039393016918449875,-0.051228928211572655,30,Discovery
2023-10-26,133.95717854648638,119.30523076701343,-0.04492271719336971,-0.06285308335880624,29,Discovery
2023-10-27,135.86725602620638,120.81857522222744,-0.031304398047837245,-0.05096570775170095,30,Discovery
2023-10-30,136.20032432493093,121.25564351369758,-0.02892971406907241,-0.04753252046326806,30,Discovery
2023-10-31,135.69135181194446,121.07548345950543,-0.032558545983874976,-0.048947684226018695,30,Discovery
2023-11-01,134.84333106585308,120.58436715177766,-0.03860469714000381,-0.05280542064327676,30,Discovery
2023-11-02,136.37484742959617,121.72189773394683,-0.02768541305885952,-0.04387007664526943,30,Discovery
2023-11-03,137.24808067165716,122.51568293271744,-0.021459503845680628,-0.03763486510659009,30,Discovery
2023-11-06,137.23624230224095,123.65753735618725,-0.02154390811439988,-0.02866555717827657,29,Discovery
2023-11-07,139.12490737740177,123.86219917774952,-0.008078253435129135,-0.027057931143791958,30,Discovery
2023-11-08,140.7443203953583,124.38033949360614,0.0,-0.022987920162121034,30,Discovery
2023-11-09,139.74992342190038,124.08631828516457,-0.007065272478950613,-0.025297467422930042,30,Discovery
2023-11-10,140.57253322093132,124.3579996468863,-0.0012205620372063297,-0.023163400468702244,30,Discovery
2023-11-12,140.57253322093132,125.11106867340945,-0.0012205620372063297,-0.017248015940404704,29,Discovery
2023-11-13,141.6347141921698,124.8047965812828,0.0,-0.0196537943370807,30,Discovery
2023-11-15,143.11159363850797,126.17004947195088,0.0,-0.008929683342956407,30,Discovery
2023-11-16,144.3733481829469,126.78295397631257,0.0,-0.004115296222078846,30,Discovery
2023-11-17,145.7654853731897,126.83628135235342,0.0,-0.0036964077483045976,30,Discovery
2023-11-20,146.68234036118784,126.64278945415109,0.0,-0.005216293629498714,30,Discovery
2023-11-21,147.42806280497018,127.0315748510977,0.0,-0.002162370229482957,30,Discovery
2023-11-22,146.48807511209577,127.0322954913145,-0.00637590751034911,-0.0021567095744319253,30,Discovery
2023-11-23,146.48956215418045,127.11661039667644,-0.006365820949782552,-0.0014944129334645284,30,Discovery
2023-11-24,146.84104369904017,127.14615664556392,-0.003981732478616218,-0.0012623260763735544,30,Discovery
2023-11-28,149.2961633194581,127.85454597864742,0.0,0.0,30,Discovery
2023-11-29,149.58020212166093,129.02414505046283,0.0,0.0,30,Discovery
2023-11-30,150.98114038495373,129.6284018722233,0.0,0.0,30,Discovery
2023-12-01,152.805679987237,130.54649750838644,0.0,0.0,30,Discovery
2023-12-04,154.0023354504566,132.94731039055097,0.0,0.0,30,Discovery
2023-12-05,155.59802466469242,133.95656701413537,0.0,0.0,30,Discovery
