date,strategy_12m,nifty500_12m,excess_12m
2022-10-18,0.13612177060825892,-0.027474018046880544,0.16359578865513946
2022-10-19,0.12510652400843614,-0.036004452576224755,0.1611109765846609
2022-10-20,0.11789590169879172,-0.04167287600868774,0.15956877770747946
2022-10-21,0.11819154845031887,-0.050676217963446124,0.168867766413765
2022-10-24,0.1453594141802581,-0.03548072865270324,0.18084014283296135
2022-10-25,0.15704512663984538,-0.026370301856615708,0.18341542849646109
2022-10-27,0.16129436682170728,-0.015715747708658134,0.17701011453036541
2022-10-28,0.16817366754408702,-0.01026643376169667,0.1784401013057837
2022-10-31,0.1796406855996231,0.0058463514919118165,0.17379433410771128
2022-11-01,0.17019914351630105,0.002435538867006759,0.1677636046492943
2022-11-02,0.17136104445462452,0.0008524736265971278,0.1705085708280274
2022-11-03,0.18960361503740053,0.019343881349628278,0.17025973368777225
2022-11-04,0.19286766411185763,0.029426190933856677,0.16344147317800095
2022-11-07,0.17661797415467229,0.020417965457076193,0.1562000086975961
2022-11-09,0.15487180846078075,0.016494010636873835,0.1383777978239069
2022-11-10,0.1446755673335629,0.01028937854770895,0.13438618878585395
2022-11-11,0.12771624497582557,0.017701877491562046,0.11001436748426352
2022-11-14,0.1142853774996131,0.008379429322525889,0.1059059481770872
2022-11-15,0.11821912938772727,0.009776765463793025,0.10844236392393425
2022-11-16,0.11641545954185806,0.009161721785182708,0.10725373775667535
2022-11-17,0.11725783795259126,0.01207895607711329,0.10517888187547797
2022-11-18,0.10653349230640963,-0.0018069195712175912,0.10834041187762722
2022-11-21,0.10490565598549306,-0.008901658479022134,0.1138073144645152
2022-11-22,0.10234074117989045,-0.0010434513764540077,0.10338419255634446
2022-11-23,0.1041798065001105,0.005383388493654051,0.09879641800645644
2022-11-24,0.12367069371916717,0.024718102538465736,0.09895259118070143
2022-11-25,0.13184079592126818,0.05011451120740884,0.08172628471385934
2022-11-28,0.12523424997651333,0.04478812269158983,0.08044612728492351
2022-11-29,0.12752513819209832,0.050905526202106754,0.07661961198999157
2022-11-30,0.1314895680099808,0.052509471572082855,0.07898009643789794
2022-12-01,0.1545539018708375,0.0881710998694516,0.06638280200138591
2022-12-02,0.1593520017765475,0.08917916685145433,0.07017283492509319
2022-12-05,0.15145299588178673,0.09003403113661257,0.061418964745174165
2022-12-06,0.1469476385079045,0.0769816093664395,0.06996602914146499
2022-12-07,0.13444334056440765,0.059306328657435126,0.07513701190697253
2022-12-08,0.14016846962703733,0.0710001817410797,0.06916828788595764
2022-12-09,0.141183286650294,0.08170552764162853,0.059477759008665476
2022-12-12,0.13675451816428996,0.0669722606087162,0.06978225755557377
2022-12-13,0.12528926722037026,0.055147363707229724,0.07014190351314054
2022-12-14,0.128513575408848,0.055346211309877935,0.07316736409897007
2022-12-15,0.12070144480991152,0.041491257010887406,0.07921018779902411
2022-12-16,0.10103000216197988,0.037977330434638246,0.06305267172734164
2022-12-19,0.09680201929761467,0.04732687417944925,0.04947514511816542
2022-12-20,0.10250384169636151,0.051701653837665784,0.050802187858695724
2022-12-21,0.08262070426518986,0.03957432991105647,0.04304637435413339
2022-12-22,0.07621440835399307,0.05168283565560228,0.02453157269839079
2022-12-23,0.06159582389927265,0.052116329969861486,0.009479493929411165
2022-12-26,0.06919290449831617,0.057888586167314404,0.011304318331001761
2022-12-27,0.07190776036233482,0.053183968305469786,0.01872379205686503
2022-12-28,0.0659883819752094,0.046188679756905104,0.019799702218304294
2022-12-29,0.06965881360047343,0.055943483716109466,0.01371532988436397
2022-12-30,0.07081826808447,0.048972677150384225,0.02184559093408578
2023-01-02,0.0722034413820698,0.0441085967372552,0.0280948446448146
2023-01-03,0.07474306549356502,0.046718785742158486,0.028024279751406533
2023-01-04,0.06542804407517733,0.03712088289690452,0.02830716117827281
2023-01-05,0.06226678019285736,0.026006588335711678,0.036260191857145685
2023-01-06,0.04444706405191012,0.004432869000170925,0.0400141950517392
2023-01-09,0.04248685875338398,0.008574459404324886,0.0339123993490591
2023-01-10,0.03935721423155614,-0.004621210153022748,0.043978424384578885
2023-01-11,0.03860385173712633,0.0007357702042498637,0.03786808153287646
2023-01-12,0.02974364391966211,-0.004492281029804035,0.034235924949466146
2023-01-13,0.023866536302646235,-0.009644704447405839,0.033511240750052074
2023-01-16,0.02475670001316943,-0.014494013412274409,0.03925071342544384
2023-01-17,0.0168398171989812,-0.01734437927227006,0.03418419647125126
2023-01-18,0.012319366639151452,-0.01620120793458446,0.028520574573735913
2023-01-19,0.009530408929650402,-0.019751563850887388,0.02928197278053779
2023-01-20,0.004651237778367623,-0.02745980198019804,0.03211103975856566
2023-01-23,0.01505365550793969,-0.010909838118293713,0.025963493626233403
2023-01-24,0.007890788263834603,-0.005425755372435059,0.013316543636269662
2023-01-25,0.0003553819886652487,-0.012313571293722458,0.012668953282387707
2023-01-27,-0.0027489206481692285,-0.020160334106239408,0.01741141345807018
2023-01-30,0.035877321215473046,0.009662147695256751,0.026215173520216295
2023-01-31,0.04268065533951493,0.0069645770688095965,0.03571607827070533
2023-02-01,0.043737368376511654,0.011440969502101384,0.03229639887441027
2023-02-02,0.04794927719360165,0.007888883228906574,0.040060393964695074
2023-02-03,0.04128048187708666,0.0027410204772324587,0.0385394613998542
2023-02-06,0.03550339850864881,-0.012043370688400556,0.047546769197049366
2023-02-07,0.018061534808819113,-0.02557647605004787,0.04363801085886698
2023-02-08,0.03628696519805863,-0.007108926459609255,0.043395891657667884
2023-02-09,0.031356233424240765,-0.0036690983696210377,0.0350253317938618
2023-02-10,0.04449430521531994,0.009767595120573569,0.03472671009474637
2023-02-13,0.039582315060349815,0.0029245375091286885,0.03665777755122113
2023-02-14,0.027189735534021375,-0.003159889054264231,0.030349624588285606
2023-02-15,0.023473487516512348,-0.004800757004274736,0.028274244520787084
2023-02-16,0.05352458086032774,0.012923653408366098,0.040600927451961644
2023-02-17,0.08738544085462796,0.0419120302213829,0.04547341063324506
2023-02-20,0.052352292660815536,0.008989872041227809,0.04336242061958773
2023-02-21,0.05089128680195598,0.008387480645575707,0.042503806156380275
2023-02-22,0.04438810414207106,-0.004748833100348238,0.0491369372424193
2023-02-23,0.052856732989993827,-0.002987621255276851,0.05584435424527068
2023-02-24,0.06690083748470421,0.0022847003856931725,0.06461613709901104
2023-02-27,0.06224174870981636,0.004116902074325246,0.05812484663549111
2023-02-28,0.054577379924426905,0.0008134032308650951,0.05376397669356181
2023-03-01,0.12857547811850467,0.06454481441959392,0.06403066369891075
2023-03-02,0.07785938973327933,0.028183458561822583,0.049675931171456744
2023-03-03,0.07307557846202206,0.032625218846864756,0.040450359615157305
2023-03-06,0.0815586043604104,0.047972506655023395,0.03358609770538701
2023-03-08,0.08426396252690371,0.055602913139902066,0.028661049387001647
2023-03-09,0.090872345776704,0.06555748696299979,0.02531485881370421
2023-03-10,0.10889911755621284,0.08224560886152932,0.026653508694683525
2023-03-13,0.0731046477627102,0.054549765626424884,0.01855488213628531
2023-03-14,0.041425138570117426,0.027107356433660357,0.014317782136457069
2023-03-15,0.031596034009037766,0.009253647191486358,0.022342386817551407
2023-03-16,0.012755549322379878,0.00654625399044062,0.006209295331939257
2023-03-17,0.021224313997026067,0.003217480834249331,0.018006833162776736
2023-03-20,0.018699891954881753,0.00712233176348942,0.011577560191392333
2023-03-21,0.004173289342664255,-0.004868179369967862,0.009041468712632117
2023-03-22,-0.008486667004364179,-0.017776479618522356,0.009289812614158177
2023-03-23,-0.014112883459963865,-0.013610822915489651,-0.0005020605444742143
2023-03-24,-0.03340449669664436,-0.030226058727048533,-0.0031784379695958265
2023-03-27,-0.04137392022716213,-0.029428076610310105,-0.011945843616852025
2023-03-28,-0.05828311648056639,-0.03316813328480517,-0.02511498319576122
2023-03-29,-0.040084264427758365,-0.020891773650839163,-0.019192490776919202
2023-03-31,-0.032957506599791686,-0.008040420146022242,-0.024917086453769444
2023-04-03,-0.04293973420568575,-0.010835326075911533,-0.03210440812977422
2023-04-05,-0.04123764178011202,-0.012586511287583368,-0.028651130492528654
2023-04-06,-0.043734768288154924,-0.00908389002651977,-0.034650878261635154
2023-04-10,-0.05384179135645595,-0.019668860564845958,-0.03417293079160999
2023-04-11,-0.062119246200941225,-0.03360265727174638,-0.02851658892919484
2023-04-12,-0.0643499538217499,-0.029170592248464966,-0.03517936157328494
2023-04-13,-0.06712795646107494,-0.024377116239015062,-0.04275084022205988
2023-04-17,-0.0636298222299202,-0.019534577748540505,-0.04409524448137969
2023-04-18,-0.07730717992531255,-0.029030660131400543,-0.04827651979391201
2023-04-19,-0.07030431378298474,-0.030576490163453096,-0.039727823619531644
2023-04-20,-0.06217863768177323,-0.019977315739843182,-0.04220132194193005
2023-04-21,-0.06186528951078496,-0.019252174085364726,-0.042613115425420234
2023-04-24,-0.04667835258575059,0.00027468754292003794,-0.04695304012867063
2023-04-25,-0.029335447169081985,0.015553435438473873,-0.04488888260755586
2023-04-26,-0.02145912608946987,0.009703507673245682,-0.031162633762715553
2023-04-27,-0.030181257495840552,0.0014016254869984035,-0.031582882982838956
2023-04-28,-0.012946427584742626,0.02179948102867768,-0.03474590861342031
2023-05-02,0.010761439386128835,0.042782662032304186,-0.03202122264617535
2023-05-03,0.0004876690589847854,0.02537529323717047,-0.024887624178185686
2023-05-04,0.00976800561038682,0.04401599349417196,-0.034247987883785136
2023-05-05,0.0026455094164514747,0.024453697557312415,-0.02180818814086094
2023-05-08,0.022687463965560983,0.04354561043335914,-0.020858146467798155
2023-05-09,0.02368465420319099,0.046436351051485136,-0.022751696848294145
2023-05-10,0.038043120246781026,0.07452747275651594,-0.03648435250973492
2023-05-11,0.043928131592818165,0.07561738043138466,-0.0316892488385665
2023-05-12,0.06021188898220342,0.09413428061431883,-0.03392239163211541
2023-05-15,0.07137134403573264,0.11134775850054512,-0.03997641446481248
2023-05-16,0.08480877796269004,0.11810449662419376,-0.033295718661503715
2023-05-17,0.10285989822761099,0.12014043189706514,-0.017280533669454146
2023-05-18,0.11129274599160244,0.14083288464751864,-0.029540138655916204
2023-05-19,0.10757600330744332,0.14371450840663624,-0.03613850509919292
2023-05-22,0.104043696904345,0.14241924074510726,-0.03837554384076225
2023-05-23,0.0747887375998737,0.11623540056225568,-0.041446662962381975
2023-05-24,0.0736271123705845,0.11479573508068563,-0.04116862271010113
2023-05-25,0.10577769146809257,0.14791268476632546,-0.04213499329823289
2023-05-26,0.08852050780777776,0.12966488065893977,-0.041144372851162014
2023-05-29,0.10190051751633122,0.1399666083638098,-0.038066090847478584
2023-05-30,0.11664016760142304,0.14928076524395784,-0.0326405976425348
2023-05-31,0.15785253048154368,0.16033927618627075,-0.002486745704727067
2023-06-01,0.14947441123747618,0.14850009655639806,0.0009743146810781145
2023-06-02,0.1357182456372905,0.1396979056667016,-0.003979660029411081
2023-06-05,0.1146104732756994,0.12043264475654913,-0.005822171480849736
2023-06-06,0.11162120006827347,0.12456443525312322,-0.012943235184849744
2023-06-07,0.12047746929126424,0.13660538667461974,-0.016127917383355506
2023-06-08,0.11414688295757469,0.12373702617527571,-0.00959014321770102
2023-06-09,0.11430045346333606,0.12782446245533774,-0.01352400899200168
2023-06-12,0.11377289610979457,0.13341302538049393,-0.019640129270699358
2023-06-13,0.12130145542411097,0.15159734779987954,-0.030295892375768574
2023-06-14,0.12643405128948837,0.15821745673980514,-0.03178340545031677
2023-06-15,0.13172979595426848,0.1488971245823525,-0.01716732862808401
2023-06-16,0.14765361479453487,0.1741215738204509,-0.026467959025916032
2023-06-19,0.1802629930456623,0.20312069106872666,-0.022857698023064366
2023-06-20,0.20143839087814253,0.21000799205276266,-0.008569601174620134
2023-06-21,0.19393098514695795,0.21374576353520136,-0.019814778388243415
2023-06-22,0.2258534237960208,0.23313877089508894,-0.00728534709906814
2023-06-23,0.23083748268034787,0.23217453202254745,-0.001337049342199581
2023-06-26,0.2746741297851083,0.24055749667007698,0.034116633115031325
2023-06-27,0.24089377632748876,0.22063299073395815,0.020260785593530617
2023-06-28,0.2614443988450883,0.24751010710658927,0.013934291738499027
2023-06-30,0.25332392198574616,0.2466992442407503,0.006624677744995866
2023-07-03,0.24975328744834302,0.2406042409457685,0.009149046502574532
2023-07-04,0.22518990064969602,0.23143206726889343,-0.006242166619197409
2023-07-05,0.22578929180500862,0.23268655885028888,-0.006897267045280264
2023-07-06,0.2380798338487069,0.2442418122128358,-0.006161978364128906
2023-07-07,0.24238717619814842,0.2373361817509554,0.005050994447193036
2023-07-10,0.24278953565507266,0.23586634762905523,0.006923188026017435
2023-07-11,0.25339511582969254,0.23568859875377157,0.01770651707592097
2023-07-12,0.2593634705553345,0.2361636773548954,0.02319979320043908
2023-07-13,0.24337478023443926,0.21953885542831597,0.023835924806123288
2023-07-14,0.2406798400671073,0.2179236647875864,0.022756175279520896
2023-07-17,0.24067907343665884,0.2201146204328095,0.020564453003849348
2023-07-18,0.22865779927751806,0.21496235647393025,0.01369544280358781
2023-07-19,0.24418609546460135,0.23038682052398585,0.013799274940615502
2023-07-20,0.24752524360424144,0.2415394534109907,0.00598579019325074
2023-07-21,0.26184151701482095,0.23365188485438937,0.028189632160431577
2023-07-24,0.25321083761824803,0.22298081246102308,0.03023002515722495
2023-07-25,0.24722145625896497,0.20826778410228552,0.03895367215667944
2023-07-26,0.2493320497461211,0.20804318354072304,0.04128886620539807
2023-07-27,0.2526883600362615,0.19448758860241178,0.05820077143384972
2023-07-28,0.25740150431432984,0.18754116509480223,0.06986033921952761
2023-07-31,0.2662953027529127,0.18989160609907496,0.07640369665383773
2023-08-01,0.2645940953395003,0.19409993347106003,0.07049416186844026
2023-08-02,0.2688660711010793,0.19216558415155438,0.07670048694952492
2023-08-03,0.2574371803363116,0.1759678318393274,0.08146934849698417
2023-08-04,0.26214468651340983,0.16735664277667572,0.0947880437367341
2023-08-07,0.251903049725386,0.15619491805681984,0.09570813166856618
2023-08-08,0.23857727583045185,0.14160579516867222,0.09697148066177963
2023-08-09,0.22732192864158085,0.14299302259924973,0.08432890604233112
2023-08-10,0.23625835960608477,0.13857998864098442,0.09767837096510035
2023-08-11,0.2222096246893952,0.13212735312188384,0.09008227156751136
2023-08-14,0.21812323286795143,0.1292012294971947,0.08892200337075673
2023-08-16,0.21578126946612453,0.12403498884505448,0.09174628062107004
2023-08-17,0.20669049500584724,0.12121141347141973,0.08547908153442751
2023-08-18,0.21109988904996357,0.11013802446481158,0.100961864585152
2023-08-21,0.21050702744352212,0.11304080763248359,0.09746621981103853
2023-08-22,0.20603361230491046,0.10632832695265204,0.09970528535225842
2023-08-23,0.2160277962285151,0.10216495817361926,0.11386283805489583
2023-08-24,0.2091980243737921,0.09903210729262701,0.11016591708116508
2023-08-25,0.225344187597335,0.10397298618790862,0.12137120140942637
2023-08-28,0.22861999734978777,0.1248887629776525,0.10373123437213527
2023-08-29,0.22244494432529227,0.12171896226102508,0.1007259820642672
2023-08-30,0.21906984259009077,0.12077289899870558,0.09829694359138519
2023-08-31,0.21925654302118924,0.12076632462841008,0.09849021839277916
2023-09-01,0.2172996287142761,0.1272152922419798,0.0900843364722963
2023-09-04,0.2207739876527548,0.147481257618006,0.07329273003474879
2023-09-05,0.2032704390253499,0.12574510360488222,0.07752533542046769
2023-09-06,0.20310435000853744,0.13630745766277474,0.06679689234576269
2023-09-07,0.19073866719028998,0.14366250920955692,0.04707615798073306
2023-09-08,0.1918926946492132,0.14338908358614932,0.04850361106306389
2023-09-11,0.18711713482816017,0.15283042894785814,0.034286705880302026
2023-09-12,0.13945734119361575,0.1397672232593965,-0.0003098820657807533
2023-09-13,0.14790525543567656,0.1351007402514135,0.012804515184263066
2023-09-14,0.15525520938941728,0.13810336578869098,0.017151843600726302
2023-09-15,0.14526319345623806,0.13406601871942692,0.011197174736811144
2023-09-18,0.1419956416565844,0.12404394426238907,0.01795169739419533
2023-09-20,0.13117387233455302,0.11635115509861982,0.014822717235933203
2023-09-21,0.12082577551972551,0.11059764382699999,0.010228131692725517
2023-09-22,0.14463988376883452,0.13230494720856467,0.012334936560269849
2023-09-25,0.14295191317180223,0.12940095661242812,0.013550956559374105
2023-09-26,0.1383266088251629,0.11676529619562581,0.02156131262953709
2023-09-27,0.1523692827636094,0.12891854504027989,0.023450737723329507
2023-09-28,0.1281691446750861,0.11966834688594297,0.008500797789143144
2023-09-29,0.15160544457232716,0.14842621524607091,0.00317922932625625
2023-10-03,0.19624188147924793,0.17172018987212834,0.02452169160711959
2023-10-04,0.17849015146931668,0.16267747652319153,0.01581267494612515
2023-10-05,0.18574946909696322,0.17613504233752364,0.009614426759439576
2023-10-06,0.18676053303565654,0.1842903612395137,0.0024701717961428393
2023-10-09,0.15437803629921887,0.15498656380758424,-0.0006085275083653752
2023-10-10,0.1750385708302038,0.18204392526556679,-0.007005354435362987
2023-10-11,0.16433260057541021,0.16314196367718403,0.0011906368982261828
2023-10-12,0.16024450614376073,0.15722062970627215,0.003023876437488582
2023-10-13,0.1575110645768003,0.15652703053196504,0.0009840340448352691
2023-10-16,0.17951154521036128,0.1632829821457833,0.016228563064577983
2023-10-17,0.20402598190458177,0.18651125194438234,0.017514729960199427
2023-10-18,0.1994407808976455,0.16952518383406545,0.029915597063580046
2023-10-19,0.20489994025486502,0.1751627597537051,0.02973718050115992
2023-10-20,0.20077181148164214,0.16156826481090225,0.039203546670739886
2023-10-23,0.16168425173627154,0.1330021501192462,0.028682101617025335
2023-10-25,0.1456568998641723,0.11318994059064003,0.03246695927353227
2023-10-26,0.13739254845075988,0.09867207305257297,0.038720475398186904
2023-10-27,0.15728101345862355,0.10940570800881422,0.047875305449809336
2023-10-30,0.15628022897805893,0.11570774015158025,0.04057248882647868
2023-10-31,0.14218992950048648,0.10542643309482669,0.03676349640565979
2023-11-01,0.1381272245323344,0.10389494725592252,0.03423227727641187
2023-11-02,0.14525707749300465,0.10801121734424446,0.03724586014876019
2023-11-03,0.16000308385809658,0.11543079466722661,0.044572289190869974
2023-11-06,0.1599341242989043,0.11251296680497935,0.04742115749392495
2023-11-07,0.16892419093234468,0.10622111807638346,0.06270307285596122
2023-11-08,0.1793764937481801,0.11370506951098736,0.06567142423719274
2023-11-09,0.17056853583119436,0.11199442029874662,0.058574115532447735
2023-11-10,0.17742303875317633,0.11111754990873002,0.06630548884444631
2023-11-12,0.17549130780412692,0.1118112858345901,0.06368002196953682
2023-11-13,0.18801003869131505,0.11250220816136425,0.0755078305299508
2023-11-15,0.20314471693513414,0.13394106217616586,0.06920365475896828
2023-11-16,0.2183803304233718,0.12422439629116044,0.09415593413221135
2023-11-17,0.22993610398536268,0.12461821574165177,0.10531788824371091
2023-11-20,0.23319567328894686,0.11977583647149537,0.11341983681745149
2023-11-21,0.2419902386210202,0.12540780039966037,0.11658243822135983
2023-11-22,0.2408601860807733,0.1301799996794306,0.1106801864013427
2023-11-23,0.24910535406274903,0.1343045556995277,0.11480079836322132
2023-11-24,0.2519234831518755,0.14169330520648638,0.11023017794538914
2023-11-28,0.2761853569830943,0.14395326644830164,0.13223209053479268
2023-11-29,0.276884179772487,0.1522671617921052,0.12461701798038183
2023-11-30,0.2812236402945043,0.147132161624407,0.1340914786700973
2023-12-01,0.30176430700522294,0.15184472809931804,0.1499195789059049
2023-12-04,0.3089788011836141,0.16877686583948126,0.14020193534413283
2023-12-05,0.322238250706228,0.17556419150732472,0.1466740591989033
2023-12-06,0.30107928994322175,0.17144263662388726,0.1296366533193345
2023-12-07,0.3008479216527562,0.16870210166865052,0.13214581998410568
2023-12-08,0.3021295856944488,0.17164155730259645,0.13048802839185236
2023-12-11,0.29690586921513673,0.17554737211283133,0.1213584971023054
2023-12-12,0.292467080203495,0.17358387474604098,0.11888320545745401
2023-12-13,0.304425059687466,0.1821617702685665,0.12226328941889952
2023-12-14,0.30845437732955716,0.1924914053710931,0.11596297195846406
2023-12-15,0.3307947923684149,0.21073500814216373,0.12005978422625119
2023-12-18,0.32848378083569574,0.21023186757644674,0.118251913259249
2023-12-19,0.3306542271962216,0.20527209280392333,0.12538213439229828
2023-12-20,0.28875286967435243,0.17637717836605327,0.11237569130829916
2023-12-21,0.3108246231433338,0.20007856156312176,0.11074606158021205
2023-12-22,0.3489087160573143,0.2186155976298816,0.13029311842743274
2023-12-26,0.3539195188645252,0.21539872550015216,0.13852079336437306
2023-12-27,0.3552798041507068,0.22705739466622576,0.12822240948448105
2023-12-28,0.38767290191570436,0.24934390808595053,0.13832899382975383
2023-12-29,0.4095433171685814,0.2590577714415321,0.1504855457270493
2024-01-01,0.46623701808538276,0.2939984048916655,0.17223861319371725
2024-01-02,0.4414311120454464,0.2692967634187555,0.17213434862669086
2024-01-03,0.43344815529547787,0.2561104138899428,0.17733774140553504
2024-01-04,0.4503576006286678,0.2662154631693536,0.18414213745931418
2024-01-05,0.44955737165703535,0.26511766073412013,0.18443971092291522
2024-01-08,0.42960978237644665,0.2569026173469222,0.17270716502952443
2024-01-09,0.42529068189798025,0.2535421759702132,0.17174850592776703
2024-01-10,0.4280968847159403,0.25453791667202297,0.17355896804391735
2024-01-11,0.4585683694233844,0.2722893523029948,0.18627901712038963
2024-01-12,0.4528214524176464,0.2833318168228671,0.16948963559477925
2024-01-15,0.47107042586468184,0.3020920639078051,0.16897836195687677
2024-01-16,0.46485516587977815,0.28332826324748694,0.1815269026322912
2024-01-17,0.45846052447969865,0.271600789546663,0.18685973493303565
2024-01-18,0.4598909214301965,0.2688292209510925,0.19106170047910398
2024-01-19,0.46644692943792165,0.2831749522238802,0.18327197721404143
2024-01-20,0.46589981112126244,0.27732127380898075,0.1885785373122817
2024-01-23,0.42516992537892007,0.2548765309089245,0.17029339446999558
2024-01-24,0.44604112464248513,0.263367789999448,0.18267333464303714
2024-01-25,0.4480160289522437,0.25388343080300135,0.19413259814924233
2024-01-29,0.46942241192322376,0.2783419910893208,0.19108042083390298
2024-01-30,0.4722742559687114,0.2753666625401521,0.19690759342855935
2024-01-31,0.49887437471180873,0.28558351511374247,0.21329085959806626
2024-02-01,0.4965366364223516,0.28519906034031783,0.21133757608203374
2024-02-02,0.5063031748741005,0.31234284320736605,0.19396033166673443
2024-02-05,0.5152146726016982,0.3347115077564329,0.1805031648452653
2024-02-06,0.5363673744029946,0.34869262565469694,0.1876747487482977
2024-02-07,0.5154916197742914,0.3464262997556158,0.16906532001867558
2024-02-08,0.5138076111010066,0.3461759941808973,0.1676316169201093
2024-02-09,0.5035921708189295,0.34516894214051774,0.15842322867841174
2024-02-12,0.4870824663569915,0.3149806013092864,0.17210186504770508
2024-02-13,0.48841890498382257,0.3246753246753249,0.16374358030849767
2024-02-14,0.5145418670609527,0.3368697239333789,0.17767214312757384
2024-02-15,0.5197983982603827,0.3332845365077888,0.18651386175259388
2024-02-16,0.5328100498642918,0.3416344535299167,0.1911755963343751
2024-02-19,0.5302023105124831,0.34798229870436903,0.1822200118081141
2024-02-20,0.5369660734507455,0.3604845474984062,0.17648152595233935
2024-02-21,0.5220425545990457,0.3446746253899753,0.1773679292090704
2024-02-22,0.524893401653252,0.3486982742284561,0.17619512742479593
2024-02-23,0.5183813614814172,0.3467141791663213,0.17166718231509592
2024-02-26,0.5179137839151862,0.35003115846160493,0.16788262545358124
2024-02-27,0.5241749209595996,0.35841257409471394,0.16576234686488567
2024-02-28,0.5033315879505535,0.34239420140204313,0.16093738654851042
2024-02-29,0.5311916317976244,0.366493446425292,0.16469818537233238
2024-03-01,0.5525134708318513,0.3874784802359077,0.16503499059594362
2024-03-02,0.5543647462169679,0.3958114753818234,0.15855327083514448
2024-03-04,0.5819728012735867,0.40439008296273893,0.17758271831084782
2024-03-05,0.5556317408436027,0.40383986224709423,0.15179187859650844
2024-03-06,0.5141766998128607,0.38968690440065856,0.12448979541220218
2024-03-07,0.5248621115139258,0.4008671956674492,0.1239949158464766
2024-03-11,0.5044075591804227,0.3732042843364525,0.1312032748439702
2024-03-12,0.4664932170632925,0.3555137423560246,0.11097947470726788
2024-03-13,0.39824099062621143,0.3166040631418814,0.08163692748433005
2024-03-14,0.44744130217826705,0.3453402639160492,0.10210103826221784
2024-03-15,0.4545598803285744,0.35050426264573553,0.10405561768283889
2024-03-18,0.48126376905190527,0.3728021474355647,0.10846162161634054
2024-03-19,0.4735069954346429,0.36577509567470257,0.10773189975994035
2024-03-20,0.473913228255586,0.3709244918053394,0.10298873645024664
2024-03-21,0.5180365584190965,0.38847969519237147,0.129556863226725
2024-03-22,0.5108475156386743,0.3865063432460638,0.12434117239261044
2024-03-26,0.5536926428567919,0.3972976370913104,0.1563950057654815
2024-03-27,0.5691741052824333,0.3938922928535247,0.1752818124289086
2024-03-28,0.5681189892114991,0.400771092669433,0.16734789654206605
2024-04-01,0.6073248656430426,0.422738065483629,0.18458680015941353
2024-04-02,0.6452435862236001,0.4405595629946075,0.2046840232289926
2024-04-03,0.6666385002375179,0.44472645431790614,0.22191204591961178
