Date,Open,Close,Volume
2024-02-14,416.04410249556616,420.63726806640625,3103102
2024-02-15,427.8413120330353,440.4604187011719,1108504
2024-02-16,444.03827882376197,434.6585388183594,663831
2024-02-19,434.6101566699453,415.3671875,534371
2024-02-20,415.3671946640024,409.9521179199219,426513
2024-02-21,409.9521261750999,414.1101379394531,508447
2024-02-22,418.6065770538269,409.22686767578125,77691
2024-02-23,410.62900415304216,411.74102783203125,98788
2024-02-26,411.5959838442482,405.1655578613281,108860
2024-02-27,407.48627973904024,404.6820373535156,199391
2024-02-28,394.5770854182091,385.00396728515625,1362541
2024-02-29,386.55115703264994,370.644287109375,159402
2024-03-01,370.69263084075436,366.2445068359375,114166
2024-03-04,361.02283876821633,348.1619567871094,236157
2024-03-05,347.1466086387986,351.6914367675781,242387
2024-03-06,348.2103038322766,347.8235168457031,151227
2024-03-07,342.6018141206178,353.7704772949219,180431
2024-03-11,353.8187872488817,350.8211364746094,114405
2024-03-12,349.41905469255636,345.6961669921875,197194
2024-03-13,346.0829486211424,327.51690673828125,130012
2024-03-14,328.7256210961569,339.8459167480469,185589
2024-03-15,343.27871639863076,328.19378662109375,121446
2024-03-18,332.6418704983504,324.51922607421875,52282
2024-03-19,323.9390341739323,323.0687561035156,54439
2024-03-20,323.0687909671056,318.62066650390625,113189
2024-03-21,320.2645430252287,317.025146484375,58415
2024-03-22,317.0251453362317,317.5086364746094,78193
2024-03-26,317.2668985587066,319.1524963378906,121877
2024-03-27,319.1041276801638,315.62298583984375,151406
2024-03-28,312.3835940877305,337.28338623046875,301117
2024-04-01,343.2786958431078,340.42608642578125,42724
2024-04-02,341.2963857532566,348.3070068359375,51871
2024-04-03,348.06527771859305,351.5947570800781,45067
2024-04-04,351.5947417386124,354.35064697265625,108622
2024-04-05,354.785779032264,355.9945068359375,27912
2024-04-08,357.63841641215794,341.8765869140625,67807
2024-04-09,342.31171140718885,354.44732666015625,86386
2024-04-10,354.4473529718475,349.85418701171875,26892
2024-04-12,344.5841338020222,347.0499267578125,117638
2024-04-15,345.2126724064969,339.60418701171875,37640
2024-04-16,334.81757142008973,345.9378662109375,43296
2024-04-18,345.21264339751974,342.650146484375,24961
2024-04-19,339.50748335673035,341.63482666015625,20749
2024-04-22,341.1996947129651,333.4638366699219,47999
2024-04-23,338.44378115364253,328.8222961425781,59869
2024-04-24,328.8706576948853,327.2267761230469,72701
2024-04-25,327.2751297561068,333.0286560058594,38823
2024-04-26,333.6088942212612,335.73626708984375,44954
2024-04-29,334.96263927870405,335.34942626953125,36223
2024-04-30,335.34942006591325,340.7645263671875,88642
2024-05-02,342.2150144408977,341.00628662109375,54345
2024-05-03,346.03456790106617,363.44024658203125,1010888
2024-05-06,385.7292204565035,366.6796875,839007
2024-05-07,377.1230613579184,370.8376770019531,246964
2024-05-08,376.15610162226653,371.7079772949219,120266
2024-05-09,371.27283629003114,361.8930969238281,130527
2024-05-10,358.99214724665507,359.3305969238281,113200
2024-05-13,359.3306175781841,335.0593566894531,151285
2024-05-14,338.2503781378807,330.9013366699219,80318
2024-05-15,331.5781702487111,327.80694580078125,84625
2024-05-16,332.7385606218986,327.80694580078125,53753
2024-05-17,329.06404438408316,323.84234619140625,82722
2024-05-21,328.77396618130126,329.9343566894531,80330
2024-05-22,333.17370487957413,328.62890625,38824
2024-05-23,328.77396910062134,324.47088623046875,80539
2024-05-24,329.69260080056756,321.23150634765625,67449
2024-05-27,323.93906913143735,318.62066650390625,51668
2024-05-28,320.07114600789504,317.2185363769531,53933
2024-05-29,317.55694041454393,325.4862060546875,47051
2024-05-30,322.053423847246,320.8446960449219,35256
2024-05-31,327.8069983150963,318.62066650390625,26850
2024-06-03,325.38950167949156,323.98736572265625,55291
2024-06-04,323.0687536598831,307.98382568359375,71812
2024-06-05,309.4826593170344,313.8824462890625,57678
2024-06-06,314.2692237291406,327.275146484375,63059
2024-06-07,332.9319753621001,328.3871765136719,43996
2024-06-10,328.3871825904075,328.48388671875,33599
2024-06-11,330.70795992198805,327.9037170410156,22041
2024-06-12,327.90366794811706,326.5982360839844,35609
2024-06-13,327.85531857260855,328.3871765136719,27104
2024-06-14,328.3871806848155,323.9390563964844,44944
2024-06-18,327.80700288940807,325.7279968261719,34625
2024-06-19,324.95438160225945,337.09002685546875,231415
2024-06-20,336.5098077418259,344.7291564941406,127432
2024-06-21,342.31170097875395,344.7291564941406,104611
2024-06-24,341.2963815947934,328.67724609375,140496
2024-06-25,333.6088628936232,330.7079162597656,63691
2024-06-26,332.6418740042212,328.0970458984375,129886
2024-06-27,327.8069837949096,328.4355163574219,44658
2024-06-28,328.4354890975111,336.5097961425781,141279
2024-07-01,333.6571911071939,338.58880615234375,46600
2024-07-02,344.6324822805907,339.70086669921875,66369
2024-07-03,340.3777638847647,342.16668701171875,64693
2024-07-04,345.21265568315005,335.8329162597656,234742
2024-07-05,338.44380310828944,334.1890869140625,46516
2024-07-08,339.2173904046414,343.95562744140625,108110
2024-07-09,348.1135799861159,347.0015563964844,115411
2024-07-10,349.56407756976,345.8895568847656,64654
2024-07-11,345.889543930098,347.1949462890625,38620
2024-07-12,348.98390225224085,346.2279968261719,47634
2024-07-15,346.17963415169356,348.3070068359375,61207
2024-07-16,348.3070368129235,343.2787170410156,80206
2024-07-18,343.2786837821867,341.73150634765625,33894
2024-07-19,338.5404729572065,335.6395263671875,30522
2024-07-22,330.7562630615735,342.4084167480469,60127
2024-07-23,342.36002598879185,339.5074462890625,42406
2024-07-24,334.43082640793136,334.0923767089844,41917
2024-07-25,330.7079302136743,333.94732666015625,24204
2024-07-26,333.173691618108,334.4307861328125,23430
2024-07-29,334.5275162653741,336.3647766113281,34658
2024-07-30,336.36477801740335,336.8966064453125,23110
2024-07-31,337.47680255827214,328.87066650390625,146404
2024-08-01,328.9673759415468,323.9390563964844,57053
2024-08-02,322.97206806884776,317.3152160644531,88857
2024-08-05,301.0699483939709,309.1442565917969,68531
2024-08-06,314.26922602627286,307.7420959472656,89967
2024-08-07,309.24089460244636,309.0475158691406,26477
2024-08-08,313.68902118346995,309.0958557128906,29170
2024-08-09,307.98388077685394,310.4013366699219,27454
2024-08-12,310.40127672978014,309.91778564453125,62460
2024-08-13,316.2031687385484,296.863525390625,200962
2024-08-14,298.2173073489499,294.0592956542969,54946
2024-08-16,293.96221716022524,288.8654479980469,178414
2024-08-19,290.4673069693397,290.80706787109375,74770
2024-08-20,292.8943243398014,292.02056884765625,67204
2024-08-21,290.2731136605759,293.67095947265625,73670
2024-08-22,294.1563715836976,296.0494689941406,94277
2024-08-23,296.0980072183329,294.3505554199219,40385
2024-08-26,291.2439556988444,292.06915283203125,52111
2024-08-27,294.10784345282286,294.6903076171875,32467
2024-08-28,294.6903042061247,293.3797302246094,47901
2024-08-29,296.292192322456,288.3315124511719,84160
2024-08-30,288.3315196348679,284.4967956542969,139091
2024-09-02,288.81690912664874,284.10845947265625,88760
2024-09-03,283.96285124188694,283.7686767578125,46727
2024-09-04,283.18620476585033,284.10845947265625,55338
2024-09-05,287.84610301905394,288.62274169921875,56192
2024-09-06,291.2439346187175,290.3702087402344,157799
2024-09-09,294.44762035825823,287.55487060546875,57999
2024-09-10,285.5646888309153,287.7975769042969,33018
2024-09-11,284.59387402727805,289.1567077636719,27325
2024-09-12,286.53548294624983,296.5834045410156,222509
2024-09-13,298.0396304441102,297.6027526855469,96214
2024-09-16,294.88450331202193,292.89434814453125,83681
2024-09-17,292.89434544586584,293.7195129394531,44063
2024-09-18,292.7972434920639,290.0789489746094,40865
2024-09-19,291.2439421923739,281.1474914550781,142741
2024-09-20,285.3705247361011,285.2734375,36351
2024-09-23,285.27344161938726,289.5450134277344,118826
2024-09-24,289.69061431022845,291.2924499511719,142452
2024-09-25,289.6906092135847,293.7680358886719,172542
2024-09-26,293.18557816215935,287.7975769042969,119646
2024-09-27,288.7683777893258,289.7877197265625,18594
2024-09-30,294.15639191264563,294.78741455078125,54404
2024-10-01,296.09798761652337,291.826416015625,19173
2024-10-03,289.30230458277475,287.16650390625,33286
2024-10-04,290.22458849314967,286.0986328125,36059
2024-10-07,286.24423269094956,281.9241027832031,31113
2024-10-08,279.6427295302542,283.9628601074219,13983
2024-10-09,286.0015321655873,287.0208740234375,34727
2024-10-10,287.02088484203455,286.9237976074219,11300
2024-10-11,286.9237991593824,285.5646667480469,15870
