Date,Open,Close,Volume
2018-01-01,354.36517438897147,359.3057556152344,10506
2018-01-02,360.32301363534697,356.39959716796875,9215
2018-01-03,360.32296561616977,354.7042541503906,26699
2018-01-04,356.3510985662367,354.510498046875,23299
2018-01-05,357.4167453878505,361.43701171875,58735
2018-01-08,362.3088691232936,369.0416259765625,74412
2018-01-09,369.2838011128723,374.12750244140625,168652
2018-01-10,377.3243336055976,372.3353271484375,402313
2018-01-11,372.0931651062438,373.4009704589844,88710
2018-01-12,373.01344227818635,374.466552734375,97935
2018-01-15,374.8540466272723,376.0649719238281,96711
2018-01-16,374.99938044096854,367.97601318359375,53096
2018-01-17,363.7619723697934,368.3150634765625,44803
2018-01-18,371.26973640205364,360.6620178222656,53159
2018-01-19,363.2291638349436,357.9010925292969,55610
2018-01-22,360.32301363534697,356.39959716796875,42804
2018-01-23,358.1432949146663,353.5417785644531,85732
2018-01-24,357.4651390133682,350.4417724609375,48808
2018-01-25,354.1229969194917,349.7152404785156,23795
2018-01-29,350.3933286084242,345.5980529785156,32519
2018-01-30,340.56062752733504,333.97320556640625,34451
2018-01-31,333.24661125984744,333.68255615234375,30471
2018-02-01,337.07315277935317,348.7464599609375,63610
2018-02-02,346.80901408272484,336.4434814453125,35693
2018-02-05,334.26380845081115,339.30126953125,32150
2018-02-06,326.46547993577497,324.1889343261719,78198
2018-02-07,327.3857836762658,329.71075439453125,41513
2018-02-08,327.48260141147625,346.95428466796875,24725
2018-02-09,345.88864781087085,350.635498046875,17271
2018-02-12,353.49328302454796,344.7261962890625,20458
2018-02-14,346.7120966916051,340.657470703125,16810
2018-02-15,342.83720297019164,334.4091796875,15709
2018-02-16,335.95913529792574,327.1920471191406,7386
2018-02-19,326.61076787393586,326.7560729980469,8334
2018-02-20,328.3060694015626,326.12640380859375,5348
2018-02-21,325.20611829639313,326.12640380859375,4581
2018-02-22,328.1607496296637,328.93572998046875,6000
2018-02-23,330.2920267195347,328.30609130859375,6652
2018-02-26,329.32326905777745,330.19512939453125,17844
2018-02-27,331.2607754845349,338.913818359375,989537
2018-02-28,335.9590787938883,342.2558898925781,175216
2018-03-01,341.9652743415574,337.5090637207031,46611
2018-03-05,335.18409145225456,331.890380859375,41155
2018-03-06,333.87627835319637,326.9013671875,18508
2018-03-07,324.5764123427222,322.9779968261719,53872
2018-03-08,319.82962825464006,332.9076232910156,50862
2018-03-09,335.1357212029088,341.0450134277344,52946
2018-03-12,341.96531498392903,337.79974365234375,25491
2018-03-13,335.23259744027825,336.2982177734375,37597
2018-03-14,335.232596636888,332.4717102050781,25446
2018-03-15,330.38883051107496,331.55133056640625,13284
2018-03-16,334.1185158265969,328.4029541015625,25370
2018-03-19,329.2263672001753,322.638916015625,40276
2018-03-20,323.46235110914444,322.638916015625,34993
2018-03-21,324.3827040174711,322.6874084472656,71955
2018-03-22,322.68736079165893,322.78424072265625,36164
2018-03-23,319.684287150834,320.07177734375,90285
2018-03-26,320.6046352086191,320.3139953613281,25449
2018-03-27,320.65304807267097,320.8952331542969,24585
2018-03-28,320.94363513177103,321.62176513671875,24093
2018-04-02,320.6530644619685,333.58575439453125,22869
2018-04-03,335.13567869850147,334.89349365234375,10667
