Earnings Date,reported_eps
2020-11-10,4.03
2021-01-28,4.75
2021-05-18,3.91
2021-08-06,4.73
2021-10-30,4.74
2022-02-05,21.31
2022-05-27,5.34
2022-08-10,5.22
2022-11-14,3.43
2023-02-03,3.77
2023-05-08,4.1
2023-08-08,1.93
2023-11-04,2.5
2024-02-08,3.42
2024-05-10,3.64
2024-08-09,3.77
2024-11-08,1.44
2025-02-01,1.27
2025-05-08,2.64
2025-07-31,1.19
2025-11-06,2.31
2026-02-02,4.07
2026-05-04,3.78
2026-07-30,4.21
