Earnings Date,reported_eps
2020-11-11,2.04
2021-02-12,9.38
2021-06-23,10.51
2021-08-13,16.94
2021-11-12,17.24
2022-02-11,15.88
2022-05-25,6.27
2022-08-11,22.05
2022-11-10,14.19
2023-02-14,10.67
2023-05-30,10.5
2023-08-11,11.59
2023-11-09,16.2
2024-02-08,17.06
2024-05-30,17.65
2024-08-13,21.23
2024-11-06,26.34
2025-02-10,25.89
2025-05-30,27.1
2025-08-12,30.1
2025-11-05,33.19
2026-02-10,35.95
2026-05-20,36.76
2026-08-12,40.37
