Earnings Date,reported_eps
2013-10-25,0.51
2014-05-26,1.15
2014-07-28,0.13
2018-02-06,0.42
2018-10-25,0.49
2019-01-28,1.23
2019-07-23,0.48
2020-02-04,1.13
2020-05-26,1.36
2022-10-18,2.62
2023-02-03,3.39
2023-05-25,4.79
2023-07-26,3.19
2023-10-31,3.4
2024-02-01,3.83
2024-05-30,5.0
2024-07-25,5.78
2024-10-25,2.93
2025-01-30,2.23
2025-04-29,2.17
2025-08-11,0.29
2025-11-05,1.05
2026-02-12,1.13
2026-05-28,0.41
2026-08-13,0.63
