Earnings Date,reported_eps
2013-11-07,5.91
2014-07-23,4.13
2017-02-14,6.71
2017-08-02,4.29
2017-11-08,6.98
2018-08-10,6.56
2018-11-02,7.11
2019-02-08,6.63
2019-05-16,5.33
2020-02-10,7.46
2020-06-30,6.08
