Earnings Date,reported_eps
2020-10-14,11.4
2021-01-13,12.23
2021-04-14,11.94
2021-07-14,12.21
2021-10-13,12.85
2022-01-12,13.83
2022-04-13,13.54
2022-07-24,12.76
2022-10-13,14.34
2023-01-12,15.7
2023-04-13,14.77
2023-07-20,14.35
2023-10-12,14.99
2024-01-11,14.74
2024-04-18,19.22
2024-07-18,15.35
2024-10-17,15.68
2025-01-16,16.39
2025-04-17,16.94
2025-07-23,16.68
2025-10-16,17.74
2026-01-14,18.5
2026-04-23,20.98
2026-07-23,19.17
