Earnings Date,reported_eps
2020-02-13,6.24
2020-06-25,18.56
2021-06-28,24.12
2021-08-13,2.99
2021-11-11,12.69
2023-02-09,17.26
2023-05-12,42.49
2023-08-11,12.18
2023-11-10,18.47
2024-02-12,18.86
2024-05-16,64.18
2024-08-14,21.49
2024-11-14,22.52
2025-02-12,21.53
2025-05-14,59.46
2025-08-12,20.69
2025-11-12,24.96
2026-02-12,27.91
2026-05-14,62.74
2026-08-12,23.77
