Earnings Date,reported_eps
2020-11-11,4.78
2021-02-11,5.01
2021-06-14,7.44
2021-08-10,5.14
2021-11-12,4.77
2022-02-14,7.4
2022-05-25,10.86
2022-08-10,14.33
2022-11-07,9.81
2023-01-31,12.58
2023-05-07,8.98
2023-08-08,12.93
2023-11-10,11.03
2024-02-12,14.72
2024-05-02,14.09
2024-07-31,17.78
2024-10-25,10.21
2025-01-26,13.8
2025-05-07,15.58
2025-07-31,14.19
2025-10-29,7.07
2026-02-12,11.61
2026-04-26,17.59
2026-07-27,14.36
