Earnings Date,reported_eps
2020-11-02,1.59
2021-02-03,1.71
2021-05-28,1.12
2021-08-06,1.73
2021-11-12,1.82
2022-02-04,1.97
2022-05-27,2.1
2022-08-08,2.26
2022-11-04,2.78
2023-02-11,2.19
2023-05-26,2.19
2023-08-11,2.29
2023-10-27,2.81
2024-02-01,2.54
2024-05-20,2.57
2024-07-26,2.66
2024-10-21,2.87
2025-01-31,2.87
2025-05-02,2.9
2025-07-31,3.08
2025-11-03,3.31
2026-02-02,3.35
2026-04-27,3.62
2026-07-28,3.85
