Earnings Date,reported_eps
2020-10-16,1.54
2021-01-20,2.02
2021-05-17,2.38
2021-07-23,1.83
2021-10-22,2.2
2022-01-25,2.46
2022-05-06,2.55
2022-07-15,2.83
2022-10-14,3.31
2023-01-16,3.75
2023-05-05,4.21
2023-07-13,3.98
2023-10-16,4.12
2024-01-16,4.11
2024-05-02,3.68
2024-07-24,4.09
2024-10-28,4.27
2025-01-27,3.85
2025-04-30,4.16
2025-08-02,3.47
2025-10-18,3.85
2026-01-16,4.19
2026-04-29,5.05
2026-07-17,4.6
