Earnings Date,reported_eps
2019-11-12,16.08
2020-02-07,11.14
2020-07-23,7.62
2020-11-13,12.92
2021-02-11,12.72
2021-06-26,10.1
2021-08-13,5.13
2021-11-13,13.73
2022-02-14,5.03
2022-11-11,11.37
2023-02-13,12.91
2023-05-26,13.12
2023-08-04,14.24
2023-11-06,15.68
2024-02-12,15.9
2024-05-14,17.27
2024-08-01,16.85
2024-11-12,17.98
2025-02-12,17.03
2025-05-16,18.37
2025-08-07,17.26
2025-11-12,17.09
2026-02-05,17.39
2026-05-21,20.64
2026-08-11,18.25
