Earnings Date,reported_eps
2020-11-04,5.13
2021-02-04,5.82
2021-05-21,7.23
2021-08-04,7.29
2021-11-03,8.55
2022-02-05,9.45
2022-05-13,10.21
2022-08-06,6.8
2022-11-05,14.86
2023-02-03,15.92
2023-05-18,18.71
2023-08-04,18.92
2023-11-04,16.06
2024-02-03,16.08
2024-05-09,23.19
2024-08-03,19.09
2024-11-08,20.54
2025-02-06,18.93
2025-05-03,20.89
2025-08-08,21.47
2025-11-04,22.0
2026-02-07,22.78
2026-05-08,21.32
2026-08-07,22.88
