Earnings Date,reported_eps
2007-10-21,7.76
2008-01-29,7.96
2008-05-20,3.39
2008-07-30,1.82
2009-01-30,6.48
2009-10-28,3.9
2010-01-29,3.62
2012-11-05,4.66
2013-11-07,4.8
2014-07-28,-3.21
2014-10-21,-1.95
2015-05-28,0.27
2015-08-11,-0.71
2015-11-03,3.39
2016-01-27,5.51
2017-01-23,4.29
2017-05-29,1.04
2017-08-21,4.28
2017-11-10,10.69
2018-01-23,14.66
2018-04-23,21.17
2018-08-09,11.94
2018-11-01,19.06
2019-02-19,10.66
2020-08-31,0.19
