Earnings Date,reported_eps
2020-10-30,9.78
2021-01-21,23.54
2021-05-12,25.63
2021-08-10,33.9
2021-11-02,24.44
2022-02-08,13.77
2022-05-30,12.29
2022-07-15,20.5
2022-11-10,9.31
2023-02-01,8.32
2023-05-16,9.01
2023-08-10,16.79
2023-10-31,13.81
2024-01-31,19.21
2024-05-13,9.34
2024-07-24,14.46
2024-11-06,8.83
2025-01-30,11.49
2025-04-30,9.03
2025-08-12,14.73
2025-10-28,9.06
2026-01-30,2.18
2026-05-01,18.11
2026-07-24,8.34
