Earnings Date,reported_eps
2020-05-28,3.34
2020-07-23,3.3
2020-10-28,5.42
2021-01-28,6.02
2021-06-01,5.51
2021-07-28,4.48
2021-11-02,5.18
2022-02-03,5.74
2022-05-30,3.47
2022-08-10,4.36
2022-11-14,3.88
2023-02-14,4.27
2023-05-25,2.79
2024-02-06,5.52
2024-05-14,4.25
2024-08-07,5.71
2024-10-24,6.13
2025-01-29,7.17
2025-05-05,6.78
2025-07-31,10.34
2025-10-29,10.37
2026-01-22,12.12
2026-05-06,13.08
2026-07-28,17.14
