Earnings Date,reported_eps
2017-05-05,1.41
2017-08-01,-0.45
2017-10-26,1.43
2018-01-31,3.17
2018-07-27,1.11
2018-10-26,1.5
2019-01-28,5.04
2019-04-30,1.3
2019-07-30,0.28
2019-10-23,-0.61
2022-10-19,1.79
2023-01-23,5.6
2023-04-26,1.47
2023-07-24,1.35
2023-10-18,0.58
2024-01-18,3.22
2024-07-18,-2.05
2024-10-22,-1.87
2025-01-14,4.41
2025-04-29,0.12
2025-07-17,-1.63
2025-10-17,-2.06
2026-01-20,2.48
2026-05-05,-1.41
2026-07-22,-1.52
