Earnings Date,reported_eps
2020-10-27,-1.37
2021-02-03,-0.55
2021-05-17,0.79
2021-08-03,0.49
2021-11-02,1.19
2022-02-08,1.44
2022-05-17,2.37
2022-08-08,2.84
2022-10-31,3.75
2023-02-07,3.58
2023-05-16,5.19
2023-08-03,4.86
2023-10-31,5.1
2024-02-05,4.25
2024-05-14,6.61
2024-08-05,7.95
2024-10-28,6.53
2025-02-06,9.16
2025-05-13,18.61
2025-08-05,9.9
2025-11-03,11.3
2026-02-05,11.5
2026-05-13,16.98
2026-08-04,13.19
