Earnings Date,reported_eps
2020-11-04,-2.07
2021-02-03,-1.19
2021-04-30,-0.77
2021-08-09,-2.33
2021-10-21,-1.01
2022-02-01,0.61
2022-04-27,0.56
2022-08-08,1.2
2022-11-10,0.86
2023-01-31,2.69
2023-04-27,2.31
2023-07-27,1.57
2023-10-27,1.18
2024-02-01,3.18
2024-04-24,2.93
2024-07-19,1.75
2024-11-07,2.12
2025-01-17,4.09
2025-05-05,3.68
2025-07-17,2.08
2025-11-04,2.0
2026-02-12,7.85
2026-05-11,4.21
2026-07-21,2.51
