Earnings Date,reported_eps
2020-08-12,4.78
2020-11-05,5.9
2021-01-28,6.93
2021-06-10,9.6
2021-08-13,8.85
2021-11-02,9.65
2022-02-02,10.38
2022-05-24,11.72
2022-08-09,9.81
2022-11-10,12.47
2023-02-02,13.01
2023-05-25,13.33
2023-08-09,10.91
2023-11-09,13.93
2024-02-01,14.25
2024-05-16,13.28
2024-08-13,11.36
2024-11-05,14.58
2025-01-29,14.28
2025-05-14,15.91
2025-07-24,14.82
2025-10-24,19.05
2026-01-28,19.9
2026-05-13,20.04
2026-08-05,17.61
