Earnings Date,reported_eps
2019-02-15,4.97
2019-05-29,5.55
2019-08-14,5.33
2019-11-13,8.05
2020-02-14,5.27
2020-06-27,7.66
2022-02-09,6.23
2022-05-28,6.84
2022-08-12,6.25
2022-11-09,8.94
2023-02-09,8.82
2023-05-26,8.8
2023-08-12,8.65
2023-11-09,10.81
2024-02-09,8.35
2024-05-23,12.17
2024-08-10,8.01
2024-11-12,9.55
2025-02-12,8.1
2025-08-12,9.08
2025-11-11,12.22
2026-02-10,8.89
2026-05-28,10.54
2026-08-11,14.47
