Earnings Date,reported_eps
2020-11-06,5.16
2021-01-29,5.71
2021-05-21,5.04
2021-07-30,7.92
2021-10-26,5.73
2022-02-10,3.45
2022-05-17,3.69
2022-07-28,3.48
2022-11-08,4.3
2023-02-02,3.18
2023-05-11,3.41
2023-07-27,4.97
2023-11-02,6.56
2024-02-01,4.88
2024-05-10,5.06
2024-08-07,6.38
2024-10-23,7.74
2025-01-30,5.79
2025-04-25,9.27
2025-07-31,7.93
2025-10-31,9.01
2026-01-30,6.73
2026-04-30,8.44
2026-07-24,10.13
