Earnings Date,reported_eps
2015-07-23,1.57
2015-10-14,2.44
2016-01-18,2.66
2016-05-23,1.55
2016-08-03,1.85
2016-11-03,2.53
2017-01-31,2.13
2017-05-30,3.65
2017-08-11,2.28
2017-10-24,3.01
2018-01-24,3.4
2018-05-21,2.7
2019-08-12,2.63
2019-11-08,5.79
2020-01-29,4.34
2020-06-25,1.51
2024-05-28,4.24
2024-07-26,3.01
2024-10-30,3.82
2025-01-28,4.27
2025-05-27,0.74
2025-10-28,4.69
2026-01-29,3.9
2026-05-22,2.77
2026-07-28,4.33
