Earnings Date,reported_eps
2020-11-24,1.63
2021-02-09,1.41
2021-05-10,1.66
2021-08-03,1.64
2021-11-23,1.58
2022-02-08,1.56
2022-05-03,1.72
2022-08-01,1.86
2022-11-21,1.8
2023-02-07,1.67
2023-05-09,1.81
2023-08-08,1.82
2023-11-21,1.9
2024-02-06,2.02
2024-05-07,1.91
2024-08-06,1.96
2024-11-19,1.37
2025-02-04,1.33
2025-05-06,1.43
2025-08-05,1.62
2025-11-20,1.75
2026-02-03,1.53
2026-05-05,1.75
2026-08-04,1.84
