Earnings Date,reported_eps
2020-07-29,7.55
2020-11-05,9.99
2021-05-11,3.97
2021-08-04,8.22
2021-11-01,12.16
2022-01-28,10.45
2022-05-19,5.85
2022-08-03,8.21
2022-11-01,6.59
2023-02-07,7.79
2023-05-26,2.26
2023-08-08,8.14
2023-11-03,9.15
2024-02-06,11.04
2024-05-07,2.51
2024-08-06,11.19
2024-11-06,13.39
2025-02-06,13.34
2025-05-08,3.25
2025-07-31,13.7
2025-11-04,16.19
2026-02-10,14.64
2026-05-14,4.23
2026-07-30,13.07
