Earnings Date,reported_eps
2017-05-05,2.99
2017-08-11,4.51
2017-11-08,7.3
2018-02-28,9.12
2018-05-11,7.47
2018-08-14,8.76
2018-11-14,5.2
2019-02-27,-4.14
2020-05-28,3.17
2020-07-30,0.79
