Earnings Date,reported_eps
2020-10-28,2.82
2021-01-28,2.62
2021-05-04,1.25
2021-08-02,-7.68
2021-10-28,0.51
2022-01-27,2.59
2022-05-12,3.3
2022-07-21,3.36
2022-10-22,3.36
2023-01-20,3.47
2023-04-29,4.49
2023-07-22,4.78
2023-10-21,4.82
2024-01-19,3.8
2024-04-27,5.73
2024-07-20,6.04
2024-10-19,3.63
2025-01-18,0.53
2025-04-25,1.13
2025-07-19,3.26
2025-10-18,2.88
2026-01-17,3.42
2026-04-25,3.67
2026-07-17,3.33
