Earnings Date,reported_eps
2018-05-29,3.75
2018-08-13,2.28
2018-11-03,2.21
2019-02-01,3.18
2019-05-22,3.75
2019-08-13,2.3
2019-11-13,2.59
2020-02-07,3.05
2020-06-15,5.85
2020-08-11,2.46
2020-11-11,3.73
2021-02-05,3.05
2021-06-18,5.31
2021-08-10,3.61
2021-11-13,3.41
2022-02-12,2.71
2022-05-25,6.7
2022-08-10,3.72
2022-11-11,2.33
2023-02-10,2.38
2023-11-08,2.54
2024-09-12,5.36
2026-01-31,3.23
2026-05-21,1.74
2026-08-11,1.12
