Earnings Date,reported_eps
2016-01-20,0.75
2016-05-11,0.54
2017-01-11,0.81
2017-05-15,0.5
2018-05-14,0.64
2018-05-14,0.63
2018-07-21,0.13
2019-01-19,0.46
2019-05-09,0.39
2019-07-25,0.4
2019-10-17,0.47
2020-01-16,0.5
2020-06-26,-0.79
2020-07-08,0.45
2020-10-15,0.36
2021-01-21,-0.51
2021-05-21,0.04
2021-07-22,0.05
2021-10-21,-0.89
2022-01-20,-0.24
2024-01-18,1.46
2024-05-02,1.35
2024-07-18,1.12
2024-10-16,1.24
2025-01-21,1.31
