Earnings Date,reported_eps
2013-05-28,0.56
2013-08-09,0.27
2013-11-13,0.51
2014-08-13,0.28
2014-11-12,0.39
2015-02-05,0.37
2015-05-31,0.61
2015-08-12,0.68
2015-11-13,0.72
2016-11-12,0.85
2017-02-11,0.87
2017-08-11,0.81
2017-11-11,0.93
2018-02-14,1.03
2018-05-24,1.23
2018-08-02,0.96
2018-11-14,0.7
2019-02-14,1.2
2019-05-27,1.63
2020-02-13,0.9
