Earnings Date,reported_eps
2020-08-04,-5.9
2020-11-02,-0.17
2021-02-05,2.01
2021-05-31,3.35
2021-08-05,3.75
2021-11-10,4.89
2022-02-04,4.8
2022-05-20,3.39
2022-08-08,5.44
2022-11-09,8.31
2023-02-08,7.57
2023-05-19,8.53
2023-08-02,9.06
2023-11-13,11.16
2024-02-14,9.26
2024-05-24,9.39
2024-08-02,9.92
2024-10-31,9.78
2025-02-14,9.5
2025-05-23,10.03
2025-08-01,9.65
2025-11-14,12.71
2026-02-13,8.45
2026-05-22,11.22
2026-07-31,10.2
