Earnings Date,reported_eps
2020-07-23,3.21
2020-10-29,3.9
2021-01-21,4.27
2021-04-29,3.91
2021-07-26,4.44
2021-10-26,4.16
2022-01-24,4.01
2022-05-10,5.7
2022-08-05,3.29
2022-10-20,2.48
2023-01-23,3.36
2023-05-11,5.24
2023-07-20,6.84
2023-10-17,7.61
2024-01-22,7.08
2024-04-25,7.59
2024-07-22,6.91
2024-10-22,6.82
2025-01-22,6.98
2025-04-25,7.68
2025-07-22,7.92
2025-10-31,7.93
2026-01-22,9.67
2026-04-24,9.13
2026-07-29,7.99
