Earnings Date,reported_eps
2020-11-09,2.29
2021-02-11,4.62
2021-06-21,5.53
2021-08-12,3.12
2021-11-10,3.11
2022-02-11,7.98
2022-05-27,13.02
2022-08-10,9.56
2022-11-10,10.58
2023-02-11,10.73
2023-05-24,10.99
2023-08-08,9.92
2023-11-08,16.53
2024-02-13,9.74
2024-05-20,12.47
2024-08-08,9.02
2024-11-05,11.27
2025-02-07,7.51
2025-05-21,9.79
2025-08-12,5.0
2025-11-14,6.42
2026-02-10,4.97
2026-05-13,11.0
2026-08-07,17.65
