Earnings Date,reported_eps
2020-07-21,11.06
2020-10-14,12.67
2021-04-22,18.49
2021-07-15,18.21
2021-10-22,20.13
2022-01-17,24.24
2022-04-20,25.69
2022-07-14,29.66
2022-10-14,27.98
2023-01-25,31.26
2023-05-18,32.36
2023-07-17,30.32
2023-10-17,32.12
2024-01-23,33.14
2024-04-23,31.61
2024-07-10,29.55
2024-10-10,36.83
2025-01-09,31.94
2025-04-17,27.68
2025-07-10,23.18
2025-10-09,24.85
2026-01-13,28.92
2026-04-21,35.37
2026-07-14,27.38
