Earnings Date,reported_eps
2019-04-30,3.02
2019-07-24,4.06
2020-01-28,4.25
2020-10-22,5.27
2021-02-11,6.11
2021-06-17,8.49
2021-08-13,6.21
2021-10-27,8.71
2022-05-12,7.06
2022-08-02,6.94
2022-11-04,8.24
2023-02-03,7.12
2023-10-30,9.38
2024-02-01,8.14
2024-05-13,12.8
2024-08-01,7.98
2024-11-04,8.66
2025-02-03,8.3
2025-05-15,42.77
2025-08-01,8.68
2025-11-05,9.65
2026-02-04,10.34
2026-05-13,14.97
2026-08-14,8.19
