Earnings Date,reported_eps
2020-08-01,0.97
2020-10-31,3.02
2021-01-30,3.63
2021-05-20,4.1
2021-07-31,1.24
2021-11-01,2.76
2022-01-29,2.82
2022-05-11,2.53
2022-07-26,1.55
2022-11-02,0.9
2023-02-04,1.21
2023-05-10,2.55
2023-07-24,2.26
2023-11-01,1.78
2024-01-31,1.54
2024-05-09,2.46
2024-07-31,1.78
2024-11-08,1.48
2025-01-31,1.32
2025-05-09,2.26
2025-07-30,1.96
2025-11-13,1.46
2026-01-30,1.06
2026-08-13,2.21
