Earnings Date,reported_eps
2020-11-05,4.35
2021-01-27,5.82
2021-05-25,2.94
2021-08-02,2.85
2021-10-29,5.28
2022-02-04,6.05
2022-05-13,4.64
2022-07-29,2.91
2022-11-11,4.69
2023-02-03,5.86
2023-05-25,4.12
2023-08-07,3.13
2023-11-06,4.58
2024-02-09,6.55
2024-05-29,3.87
2024-08-01,3.95
2024-11-07,5.38
2025-01-27,6.88
2025-05-16,4.16
2025-07-31,4.22
2025-11-10,3.92
2026-02-04,7.54
2026-05-21,3.67
2026-08-04,3.46
