Earnings Date,reported_eps
2020-10-29,4.13
2021-01-28,5.59
2021-04-27,6.09
2021-07-29,1.59
2021-10-21,5.84
2022-02-07,6.07
2022-05-05,5.78
2022-07-28,6.75
2022-11-04,8.58
2023-01-24,7.42
2023-05-04,8.64
2023-07-24,9.84
2023-10-30,11.29
2024-01-24,12.49
2024-05-08,10.22
2024-08-06,12.15
2024-10-23,13.95
2025-01-28,11.91
2025-04-28,17.94
2025-07-31,16.39
2025-10-28,19.07
2026-01-28,20.44
2026-05-13,21.0
2026-07-21,24.71
