Earnings Date,reported_eps
2020-08-13,-5.2
2020-11-06,-2.26
2021-02-08,0.81
2021-05-28,-1.54
2021-07-30,-3.19
2021-11-03,0.15
2022-02-04,2.02
2022-05-18,0.53
2022-08-05,1.04
2022-11-04,0.4
2023-02-07,0.59
2023-05-22,-1.33
2023-08-04,-1.47
2023-11-09,-1.86
2024-02-14,-0.81
2024-05-28,-2.36
2024-08-07,-1.6
2024-11-07,-1.81
2025-02-14,-0.48
2025-05-23,-1.34
2025-08-13,-1.74
2025-11-04,-2.17
2026-05-25,-1.14
2026-08-08,-1.77
