Earnings Date,reported_eps
2020-10-19,15.69
2021-01-20,17.63
2021-05-03,18.42
2021-07-14,20.44
2021-10-19,21.77
2022-01-18,23.56
2022-04-21,24.78
2022-07-15,25.95
2022-10-18,26.68
2023-01-19,28.66
2023-04-26,29.22
2023-07-18,29.38
2023-10-17,29.76
2024-01-16,31.72
2024-04-25,32.16
2024-07-18,29.57
2024-10-16,30.12
2025-01-15,30.4
2025-04-24,29.32
2025-07-16,29.77
2025-10-17,30.97
2026-01-15,30.99
2026-04-22,32.65
2026-07-14,33.14
