Earnings Date,reported_eps
2008-01-30,2.93
2013-05-28,4.69
2014-11-17,1.73
2015-02-12,2.7
2015-06-01,3.96
2016-12-13,2.29
2017-05-09,2.83
2017-08-09,4.49
2017-11-10,3.55
2018-02-09,2.47
2018-05-09,3.15
2018-08-10,5.87
2019-05-10,3.9
2019-08-03,3.01
2019-11-13,1.21
2020-06-23,1.25
2020-08-26,4.3
2020-11-11,0.38
2021-02-09,-0.12
2021-06-29,2.21
2021-10-25,1.29
2022-01-27,4.71
2022-04-25,5.53
2022-08-12,10.85
