Earnings Date,reported_eps
2020-07-21,3.22
2020-10-20,4.59
2021-04-27,5.87
2021-07-22,4.9
2021-10-22,4.77
2022-01-21,6.39
2022-04-22,6.93
2022-07-21,7.32
2022-10-21,6.35
2023-01-19,5.1
2023-04-21,6.13
2023-07-21,4.66
2023-10-20,4.11
2024-01-19,4.82
2024-04-19,4.83
2024-08-02,5.58
2024-10-18,5.66
2025-01-28,6.26
2025-04-25,7.05
2025-07-18,5.22
2025-10-17,6.23
2026-01-19,9.14
2026-04-24,11.83
2026-07-24,12.84
