Earnings Date,reported_eps
2020-07-30,9.33
2020-10-16,14.95
2021-01-19,11.18
2021-04-28,10.47
2021-08-04,10.39
2021-10-20,14.57
2022-01-19,13.63
2022-04-21,13.25
2022-07-20,19.08
2022-10-18,16.3
2023-04-19,11.44
2023-07-19,13.44
2023-10-19,7.74
2024-01-18,8.79
2024-04-17,13.1
2024-07-18,8.19
2024-10-17,6.92
2025-01-22,8.63
2025-04-22,10.33
2025-07-17,8.69
2025-10-15,6.92
2026-01-21,14.9
2026-04-22,8.81
2026-07-22,6.91
