Earnings Date,reported_eps
2020-10-29,3.63
2021-01-27,2.3
2021-05-29,-2.24
2021-08-07,2.34
2021-11-10,4.04
2022-02-05,4.25
2022-05-13,3.44
2022-07-30,4.19
2022-11-05,6.41
2023-02-03,7.45
2023-05-16,9.23
2023-08-05,7.87
2023-11-04,8.22
2024-01-31,8.86
2024-05-10,9.45
2024-07-31,8.62
2024-10-25,10.13
2025-01-30,9.35
2025-05-06,9.78
2025-07-25,8.78
2025-10-31,9.3
2026-01-30,9.77
2026-05-08,10.86
2026-07-24,10.25
