Earnings Date,reported_eps
2006-01-13,26.33
2006-05-19,34.3
2006-07-15,26.3
2006-10-18,31.4
2007-01-16,35.32
2007-05-17,31.73
2007-10-19,33.2
2008-01-30,37.39
2008-05-22,12.33
2017-10-17,75.0
2018-10-24,68.7
