Earnings Date,reported_eps
2017-11-01,7.24
2018-01-23,9.48
2018-05-22,5.99
2018-07-24,0.76
2018-10-30,4.79
2020-11-10,2.92
2022-01-25,2.96
2022-05-03,9.05
2022-07-26,3.64
2022-10-20,6.4
2023-02-08,5.51
2023-05-05,2.29
2023-07-27,3.67
2023-10-26,5.06
2024-01-30,5.91
2024-04-30,6.69
2024-08-06,12.76
2024-10-29,8.11
2025-02-05,2.22
2025-05-07,11.39
2025-08-01,5.76
2025-11-06,4.07
2026-01-28,4.59
2026-05-15,-38.6
2026-08-04,5.77
