Earnings Date,reported_eps
2017-11-03,3.57
2018-02-05,3.99
2018-05-18,3.3
2018-08-10,3.34
2018-11-05,2.5
2019-02-01,3.99
2019-05-04,3.88
2019-08-06,3.97
2019-11-11,6.02
2020-02-10,6.63
2020-06-26,4.26
