Earnings Date,reported_eps
2020-10-22,8.66
2021-01-21,12.91
2021-05-12,8.88
2021-07-20,5.93
2021-10-21,6.21
2022-01-20,10.59
2022-05-10,9.76
2022-07-26,10.79
2022-10-20,8.16
2023-01-19,11.19
2023-05-11,13.06
2023-07-25,16.17
2023-10-26,12.57
2024-01-17,15.1
2024-05-09,13.1
2024-07-17,12.2
2024-11-09,8.61
2025-02-04,11.58
2025-05-08,8.53
2025-07-29,11.47
2025-11-12,10.36
2026-01-27,12.24
2026-05-29,12.22
2026-07-29,16.05
