Earnings Date,reported_eps
2013-02-02,1.92
2013-08-03,2.4
2013-11-01,2.76
2014-01-30,2.28
2014-05-29,0.1
2015-08-07,2.46
2015-11-09,2.59
2016-05-26,2.15
2016-11-09,3.77
2018-05-25,1.77
2020-02-07,4.28
2020-06-17,3.4
2020-08-07,5.3
2020-11-08,5.15
