Earnings Date,reported_eps
2020-08-06,0.96
2020-11-12,1.08
2021-02-11,1.12
2021-05-27,1.35
2021-08-12,0.51
2021-11-11,1.05
2022-02-10,0.78
2022-05-18,1.42
2022-08-03,1.38
2022-11-09,1.55
2023-02-08,1.86
2023-05-24,1.78
2023-08-09,1.43
2023-11-08,2.18
2024-02-12,2.28
2024-05-22,2.26
2024-08-07,2.16
2024-11-06,1.56
2025-02-13,1.94
2025-05-29,2.27
2025-07-14,2.08
2025-11-05,2.6
2026-02-10,2.18
2026-05-28,3.19
2026-08-12,3.04
