Earnings Date,reported_eps
2020-07-28,2.52
2020-10-23,3.04
2021-02-16,50.12
2021-04-20,3.13
2021-07-28,2.79
2021-10-19,3.2
2022-02-17,2.94
2022-04-21,3.08
2022-07-28,2.73
2022-10-19,3.47
2023-02-16,3.31
2023-04-25,3.82
2023-07-27,3.62
2024-02-07,3.81
2024-04-25,4.81
2024-07-25,3.87
2024-10-17,3.98
2025-01-31,3.61
2025-04-24,4.59
2025-07-24,3.42
2025-10-16,3.9
2026-01-30,4.57
2026-04-21,5.92
2026-07-22,5.08
