Earnings Date,reported_eps
2020-06-12,1.47
2020-11-09,7.79
2021-05-21,2.13
2021-08-06,14.34
2021-11-12,15.45
2022-02-10,6.24
2022-05-26,18.25
2022-08-10,18.77
2022-11-11,9.9
2023-02-09,2.24
2023-05-24,3.74
2023-08-08,11.03
2023-11-10,9.97
2024-02-13,3.77
2024-05-24,6.35
2024-08-13,6.61
2024-11-11,8.5
2025-02-13,6.58
2025-05-20,23.74
2025-08-12,8.37
2025-11-07,21.95
2026-02-12,13.57
2026-05-22,25.77
2026-08-07,39.22
