Earnings Date,reported_eps
2015-11-09,2.06
2016-02-05,1.98
2017-02-02,2.44
2017-05-18,2.6
2018-02-08,3.13
2018-08-10,3.65
2018-10-30,4.11
2019-02-13,2.44
