Earnings Date,reported_eps
2020-10-30,8.36
2021-01-29,9.47
2021-05-12,14.74
2021-07-30,8.83
2021-10-29,8.69
2022-01-31,12.03
2022-05-09,19.95
2022-08-01,11.66
2022-11-01,11.29
2023-01-31,13.75
2023-05-08,11.01
2023-07-31,1.67
2023-10-30,-1.66
2024-02-02,-16.88
2024-05-13,-0.84
2024-08-02,-5.37
2024-11-11,-5.79
2025-01-31,10.59
2025-05-12,11.14
2025-08-01,-1.79
2025-11-06,8.09
2026-02-02,4.87
2026-05-11,12.7
2026-08-03,0.19
