Earnings Date,reported_eps
2020-11-06,0.54
2021-01-28,0.36
2021-06-22,1.67
2021-08-06,0.03
2021-10-29,0.85
2022-01-28,0.82
2022-05-23,1.58
2022-07-16,0.59
2022-10-27,0.84
2023-01-28,0.82
2023-05-20,1.86
2023-07-27,0.74
2023-10-28,1.11
2024-01-29,1.22
2024-05-20,2.44
2024-07-29,1.06
2024-10-25,1.49
2025-01-30,1.81
2025-05-19,2.87
2025-07-28,1.33
2025-10-31,1.76
2026-01-28,2.17
2026-05-19,3.01
2026-07-27,1.43
