Earnings Date,reported_eps
2011-11-02,6.79
2012-10-29,7.69
2013-02-07,2.56
2014-05-30,6.11
2014-08-07,8.87
2014-11-11,9.02
2015-02-14,7.9
2015-11-02,10.77
2016-05-27,11.11
2016-11-25,12.51
2017-02-11,10.21
2017-08-11,12.89
2017-11-11,13.06
2018-02-07,7.2
2018-08-10,13.03
2018-11-03,13.25
2019-02-07,7.48
2019-05-27,9.7
2019-08-13,12.56
2019-11-13,13.02
2020-02-13,11.71
2020-06-30,13.93
2020-08-18,27.21
2020-11-11,30.72
