date,year,K,excluded,passed,excl_raw_vs_n500,pass_raw_vs_n500,universe_vs_n500,half
2012-09-28,2012,19,-0.0076832811898573,0.0035461297799341,-0.0031772931517897,0.0080521178180017,0.0045059880380676,early
2012-10-31,2012,19,0.0239709494685748,-0.0110635151393422,0.0232260013235404,-0.0118084632843766,-0.0007449481450344,early
2012-11-30,2012,19,-0.0097503301045131,0.0045001523559291,-0.0241801825673999,-0.0099297001069576,-0.0144298524628867,early
2012-12-31,2012,19,0.047860681888508,-0.0220895454870037,0.0182859344250191,-0.0516642929504925,-0.0295747474634888,early
2013-01-31,2013,19,-0.0507364329581589,0.0234168152114579,-0.0917869426094096,-0.0176336944397926,-0.0410505096512506,early
2013-02-28,2013,19,-0.1080370248645463,0.0498632422451752,-0.1470214778163406,0.010878789293381,-0.0389844529517942,early
2013-03-28,2013,19,-0.1627562517203891,0.0751182700247949,-0.2041870605728777,0.0336874611723063,-0.0414308088524886,early
2013-04-30,2013,19,0.056928491465309,-0.0262746883686041,0.0192083743775317,-0.0639948054563814,-0.0377201170877773,early
2013-05-31,2013,19,-0.0286719672782008,0.0132332156668619,-0.0544247282212917,-0.012519545276229,-0.0257527609430909,early
2013-06-28,2013,19,-0.0686036295637432,0.0316632136448045,-0.0769468931065062,0.0233199501020415,-0.008343263542763,early
2013-07-31,2013,19,0.0421910355710406,-0.0194727856481726,0.0535472364417967,-0.0081165847774165,0.011356200870756,early
2013-08-30,2013,19,0.0059911261319828,-0.0027651351378382,0.0249061117673929,0.0161498504975718,0.01891498563541,early
2013-09-30,2013,19,0.0044283769493261,-0.0020438662843043,0.0070604696207894,0.000588226387159,0.0026320926714633,early
2013-10-31,2013,19,-0.0374419080194403,0.017280880624357,-0.0276024643996754,0.027120324244122,0.0098394436197649,early
2013-11-29,2013,19,-0.0308652661838004,0.0142455074694463,-0.0194014150136457,0.025709358639601,0.0114638511701546,early
2013-12-31,2013,19,-0.0011488121425952,0.0005302209888901,0.0110783539942328,0.0127573871257183,0.0122271661368281,early
2014-01-31,2014,19,0.2233610811676326,-0.1030897297696765,0.3417302091629267,0.0152793982256176,0.1183691279952941,early
2014-02-28,2014,19,0.0089094568549689,-0.0041120570099856,0.1205866101091888,0.1075650962442341,0.1116771532542198,early
2014-03-31,2014,19,-0.0873275086068106,0.0403050039723741,-0.0379247923702808,0.0897077202089038,0.0494027162365297,early
2014-04-30,2014,19,-0.0815624485841465,0.0376442070388368,-0.0334537874561122,0.0857528681668711,0.0481086611280342,early
2014-05-30,2014,19,0.1322496308829022,-0.0610382911767241,0.1166304711359876,-0.0766574509236387,-0.0156191597469145,early
2014-06-30,2014,19,0.0352431099201786,-0.0162660507323901,0.0109981996347729,-0.0405109610177959,-0.0242449102854057,early
2014-07-31,2014,19,-0.0677541237738716,0.0312711340494792,-0.0859089756547134,0.0131162821686375,-0.0181548518808417,early
2014-08-28,2014,19,-0.0577392834491123,0.0266489000534364,-0.0656919351002942,0.0186962484022545,-0.0079526516511819,early
2014-09-30,2014,19,-0.0396891037880402,0.0183180479021724,-0.0530333682564106,0.0049737834338021,-0.0133442644683703,early
2014-10-31,2014,19,-0.0169062046082225,0.0078028636653335,-0.0239981203986211,0.0007109478749349,-0.0070919157903985,early
2014-11-28,2014,19,-0.0385138333923874,0.0177756154118711,-0.0447039011282499,0.0115855476760087,-0.0061900677358624,early
2014-12-31,2014,19,0.0019131904543964,-0.0008830109789521,-0.013483984499836,-0.0162801859331846,-0.0153971749542324,early
2015-01-30,2015,19,-0.0144189409265221,0.006654895812241,-0.0358580907340093,-0.0147842539952461,-0.0214391498074871,early
2015-02-28,2015,19,0.0522427357321094,-0.0241120318763581,0.0373484982098069,-0.0390062693986606,-0.0148942375223024,early
2015-03-31,2015,19,-0.0582667166235325,0.0268923307493227,-0.0694554349799611,0.0157036123928941,-0.0111887183564285,early
2015-04-30,2015,19,0.0310598780333022,-0.0143353283230625,0.0105736192066823,-0.0348215871496825,-0.0204862588266199,early
2015-05-29,2015,19,-0.0398798661635098,0.018406092075466,-0.0432504328454584,0.0150355253935174,-0.0033705666819486,early
2015-06-30,2015,19,0.0036717045192721,-0.0016946328550486,0.0112198804436434,0.0058535430693226,0.0075481759243713,early
2015-07-31,2015,19,-0.0168218122743273,0.0077639133573818,-0.0060355155700655,0.0185502100616436,0.0107862967042617,early
2015-08-31,2015,19,0.0127908253113286,-0.0059034578359978,0.0336350150154437,0.0149407318681172,0.020844189704115,early
2015-09-30,2015,19,-0.0503848047089504,0.0232545252502848,-0.0544965432736648,0.0191427866855704,-0.0041117385647144,early
2015-10-30,2015,19,-0.0462183223391798,0.0213315333873137,-0.0548953168829888,0.0126545388435047,-0.008676994543809,early
2015-11-30,2015,19,0.0399346211805084,-0.0184313636217731,0.0372837301759052,-0.0210822546263763,-0.0026508910046032,early
2015-12-31,2015,19,-0.0281554533266787,0.0129948246123132,-0.0339791382512357,0.0071711396877562,-0.0058236849245569,early
2016-01-29,2016,19,-0.0192827591407324,0.0088997349880303,0.0009767344946272,0.02915922862339,0.0202594936353596,late
2016-02-29,2016,19,0.0287481545591695,-0.0132683790273089,0.0794351080811894,0.0374185744947109,0.0506869535220199,late
2016-03-31,2016,19,-0.0481408100036459,0.0222188353862981,-0.0102973462581392,0.0600622991318048,0.0378434637455067,late
2016-04-29,2016,19,-0.0443967848167563,0.0204908237615799,-0.0257696170774744,0.0391179915008618,0.0186271677392818,late
2016-05-31,2016,19,-0.0110398346223712,0.0050953082872482,0.0262457094640105,0.04238085237363,0.0372855440863817,late
2016-06-30,2016,19,-0.0353929855835607,0.0163352241154895,-0.0373595853610518,0.0143686243379985,-0.001966599777491,late
2016-07-29,2016,19,-0.0023806088736984,0.0010987425570916,-0.0066592778202884,-0.0031799263894983,-0.0042786689465899,late
2016-08-31,2016,19,-0.030681313104587,0.0141606060482709,-0.0321503241770517,0.0126915949758062,-0.0014690110724646,late
2016-09-30,2016,19,0.0491587702396641,-0.0226886631875372,0.0625538396802,-0.0092935937470014,0.0133950694405358,late
2016-10-30,2016,19,-0.0265796324595664,0.012267522673646,-0.0312862607321088,0.0075608944011035,-0.0047066282725424,late
2016-11-30,2016,19,0.0912196653043189,-0.0421013839866087,0.1185450908206074,-0.0147759584703202,0.0273254255162884,late
2016-12-30,2016,19,-0.0473087431821409,0.0218348045456036,0.001662254107123,0.0708058018348677,0.048970997289264,late
2017-01-31,2017,19,0.0334455839559507,-0.0154364233642849,0.030534610337402,-0.0183473969828335,-0.0029109736185486,late
2017-02-28,2017,19,-0.013263482793039,0.0061216074429411,-0.0131732700169612,0.0062118202190188,9.021277607777768e-05,late
2017-03-31,2017,19,-0.0309701866014582,0.014293932277596,-0.04896957672756,-0.0037054578485057,-0.0179993901261018,late
2017-04-28,2017,19,-0.0106019866813308,0.0048932246221527,-0.0210408837918047,-0.0055456724883211,-0.0104388971104738,late
2017-05-31,2017,19,-0.0459455131234314,0.0212056214415837,-0.0323168656594808,0.0348342689055342,0.0136286474639505,late
2017-06-30,2017,19,-0.0143884018867857,0.0066408008708241,0.0206744506656626,0.0417036534232726,0.0350628525524484,late
2017-07-31,2017,19,0.018890816027211,-0.008718838166405,0.0582691175101435,0.0306594633165274,0.0393783014829325,late
2017-08-31,2017,19,-0.0204990964515144,0.0094611214391604,0.0402273168915331,0.070187534782208,0.0607264133430476,late
2017-09-29,2017,19,-0.0031943084593846,0.0014742962120236,0.027616549543145,0.0322851542145533,0.0308108580025296,late
2017-10-31,2017,19,0.0610948298930409,-0.0281976137967881,0.0529867711973307,-0.0363056724924982,-0.0081080586957101,late
2017-11-30,2017,19,-0.0043217406024722,0.0019946495088333,-0.0227492842818431,-0.0164328941705375,-0.0184275436793709,late
2017-12-29,2017,19,0.0120161433368338,-0.0055459123093079,-0.0380635692323853,-0.055625624878527,-0.0500797125692191,late
2018-01-31,2018,19,0.0007802697311106,-0.0003601244912818,-0.033871814722847,-0.0350122089452394,-0.0346520844539576,late
2018-02-28,2018,19,-0.0136672611085165,0.0063079666654691,-0.0737330678966229,-0.0537578401226372,-0.0600658067881064,late
2018-03-28,2018,19,-0.0149342879226275,0.0068927482719819,-0.0785440551299334,-0.0567170189353238,-0.0636097672073058,late
2018-04-30,2018,20,-0.0071774913665696,0.0030760677285298,-0.0685823292271778,-0.0583287701320782,-0.0614048378606081,late
2018-05-31,2018,20,-0.0125610206311085,0.0053832945561893,-0.0639304639287522,-0.0459861487414543,-0.0513694432976437,late
2018-06-29,2018,20,0.0158348625582026,-0.0067863696678011,-0.0095143917218878,-0.0321356239478916,-0.0253492542800904,late
2018-07-31,2018,20,-0.004890951215202,0.0020961219493722,-0.021975543754038,-0.0149884705894637,-0.017084592538836,late
2018-08-31,2018,20,-0.0359718966382832,0.0154165271306928,-0.0585671664814822,-0.0071787427125062,-0.022595269843199,late
2018-09-28,2018,20,0.0140238274368947,-0.0060102117586691,-0.0052294091747894,-0.0252634483703533,-0.0192532366116841,late
2018-10-31,2018,20,-0.0156160182764273,0.006692579261326,-0.034447326705973,-0.0121387291682196,-0.0188313084295457,late
2018-11-30,2018,20,-0.0246832980190894,0.0105785562938955,-0.033994709253177,0.0012671450598079,-0.0093114112340875,late
2018-12-31,2018,20,-0.0255027848056463,0.0109297649167055,-0.060448462823054,-0.0240159131007021,-0.0349456780174077,late
2019-01-31,2019,20,0.0104928110344354,-0.004496919014758,-0.0046436823854531,-0.0196334124346466,-0.0151364934198885,late
2019-02-28,2019,20,0.0318802415638406,-0.0136629606702174,0.0101242431166745,-0.0354189591173834,-0.021755998447166,late
2019-03-29,2019,20,-0.0240708703605247,0.0103160872973677,-0.0700947228845051,-0.0357077652266126,-0.0460238525239804,late
2019-04-30,2019,20,-0.0075357131374667,0.0032295913446286,-0.0321137347989979,-0.0213484303169026,-0.0245780216615312,late
2019-05-31,2019,20,0.0013007450263057,-0.000557462154131,-0.0527022196412063,-0.0545604268216431,-0.0540029646675121,late
2019-06-28,2019,20,-0.0358335741825091,0.0153572460782181,-0.0966299995223243,-0.045439179261597,-0.0607964253398151,late
2019-07-31,2019,20,0.0376495089452687,-0.0161355038336865,-0.0068768100498714,-0.0606618228288267,-0.0445263189951401,late
2019-08-30,2019,20,0.001213579938708,-0.0005201056880177,-0.019327670410015,-0.0210613560367407,-0.020541250348723,late
2019-09-30,2019,20,0.0256829514240763,-0.011006979181747,0.0274390116330576,-0.0092509189727657,0.0017560602089812,late
2019-10-31,2019,21,0.0216755895491389,-0.0108377947745695,0.0110000103867501,-0.0215133739369582,-0.0106755791623887,late
2019-11-29,2019,21,0.0978222111782708,-0.0489111055891354,0.0636339402235113,-0.0830993765438949,-0.0341882709547595,late
2019-12-31,2019,21,0.0006285529554433,-0.0003142764777218,-0.0313365145903116,-0.0322793440234768,-0.031965067545755,late
2020-01-31,2020,21,-0.0168748909929165,0.0084374454964581,-0.0514142502513889,-0.0261019137620142,-0.0345393592584724,late
2020-02-28,2020,21,-0.0643285341892184,0.0321642670946091,-0.0902054297237685,0.006287371560059,-0.0258768955345501,late
2020-03-31,2020,21,-0.0084092901779267,0.0042046450889635,0.0032617066379166,0.0158756419048069,0.0116709968158434,late
2020-04-30,2020,21,-0.0633265693805482,0.0316632846902741,-0.0115454423331116,0.0834444117377108,0.0517811270474366,late
2020-05-29,2020,21,0.0106542703224514,-0.0053271351612257,0.0191015704302138,0.0031201649465366,0.0084473001077624,late
2020-06-30,2020,21,0.0793121718143172,-0.0396560859071586,0.0509639448649896,-0.0680043128564862,-0.0283482269493276,late
2020-07-31,2020,22,0.0347520510520916,-0.0162176238243095,0.097739913931071,0.0467702390546698,0.0629878628789793,late
2020-08-31,2020,22,-0.0353158488661058,0.0164807294708493,0.0027093985660645,0.0545059769030196,0.0380252474321703,late
2020-09-30,2020,22,0.1745254091890358,-0.0814451909548833,0.2386690892919851,-0.017301510851934,0.0641436801029493,late
2020-10-30,2020,22,-0.0981261293042085,0.0457921936752974,0.0158207083807055,0.1597390313602115,0.113946837684914,late
2020-11-27,2020,22,-0.0206247456079881,0.0096248812837278,0.0346141630421583,0.0648637899338743,0.0552389086501465,late
2020-12-31,2020,22,0.0294846444355388,-0.0137595007365848,0.0950600036439457,0.051815858471822,0.0655753592084068,late
2021-01-29,2021,22,0.0046390569385217,-0.0021648932379768,0.0963755849510972,0.0895716347745986,0.0917365280125754,late
2021-02-26,2021,22,-0.0234806832668488,0.0109576521911961,0.0251732722965645,0.0596116077546095,0.0486539555634134,late
2021-03-31,2021,22,-0.0361706131112086,0.0168796194518973,-0.0048439897254956,0.0482062428376103,0.0313266233857129,late
2021-04-30,2021,22,-0.0328709548792275,0.0153397789436395,-0.0105702670615099,0.0376404667613571,0.0223006878177176,late
2021-05-31,2021,23,0.0350141154701315,-0.0153186755181825,0.0996644373611396,0.0493316463728255,0.0646503218910081,late
2021-06-30,2021,23,-0.0229612394098812,0.010045542241823,0.0236275490716475,0.0566343307233519,0.0465887884815288,late
2021-07-30,2021,23,-0.0316789772763981,0.0138595525584241,-0.0050785104936866,0.0404600193411357,0.0266004667827115,late
2021-08-31,2021,23,0.0814209846175059,-0.0356216807701588,0.124280820852402,0.0072381554647372,0.042859836234896,late
2021-09-30,2021,23,-0.0376934355419323,0.0164908780495954,-0.0317442614651779,0.0224400521263498,0.0059491740767544,late
2021-10-29,2021,23,0.0077208798970938,-0.0033778849549785,0.0029597511417681,-0.0081390137103042,-0.0047611287553257,late
2021-11-30,2021,23,0.0417812842247546,-0.0182793118483301,0.0376363960796558,-0.022424199993429,-0.0041448881450988,late
2021-12-31,2021,23,-0.0315039043462231,0.0137829581514726,-0.0437677478112805,0.0015191146864153,-0.0122638434650573,late
2022-01-31,2022,23,0.0037465653632724,-0.0016391223464317,-0.0191349413809206,-0.0245206290906248,-0.0228815067441931,late
2022-02-28,2022,23,-0.025692708772722,0.0112405600880658,-0.0283073231703127,0.0086259456904752,-0.0026146143975906,late
2022-03-31,2022,23,0.0564277635998191,-0.0246871465749208,0.0537940026576637,-0.0273209075170763,-0.0026337609421554,late
2022-04-29,2022,23,-0.0238543393626916,0.0104362734711775,-0.0127863012465704,0.0215043115872987,0.0110680381161211,late
2022-05-31,2022,23,-0.0022337648860028,0.0009772721376262,0.0210569516815224,0.0242679887051516,0.0232907165675253,late
2022-06-30,2022,23,-0.002953685793927,0.001292237534843,0.0233041917939086,0.0275501151226787,0.0262578775878356,late
2022-07-29,2022,23,-0.0662652767544229,0.02899105858006,-0.0478304736979866,0.0474258616364962,0.0184348030564362,late
2022-08-30,2022,23,-0.0283570565811502,0.0124062122542532,-0.0169093456076039,0.0238539232277995,0.0114477109735463,late
2022-09-30,2022,23,-0.0164022291472852,0.0071759752519373,-0.0332231116974788,-0.0096449072982561,-0.0168208825501935,late
2022-10-31,2022,23,-0.0211558829483535,0.0092556987899046,-0.0318924457022333,-0.001480863963975,-0.0107365627538797,late
2022-11-30,2022,23,-0.0075503661754775,0.0033032852017713,-0.0231716526087859,-0.012318001231537,-0.0156212864333084,late
2022-12-30,2022,23,-0.04008933485219,0.0175390839978331,-0.0540655778443199,0.0035628410057032,-0.0139762429921298,late
2023-01-31,2023,23,-0.0151441622141126,0.0066255709686742,-0.0007624048700205,0.0210073283127664,0.0143817573440921,late
2023-02-28,2023,23,-0.0150035883831116,0.0065640699176114,0.0232364427490879,0.044804101049811,0.0382400311321996,late
2023-03-31,2023,23,0.0402313344028069,-0.017601208801228,0.0998875557644969,0.0420550125604618,0.0596562213616899,late
2023-04-28,2023,23,0.0152480726094219,-0.0066710317666221,0.0917043720527124,0.0697852676766683,0.0764562994432904,late
2023-05-31,2023,23,0.0274454948333269,-0.0120074039895805,0.0883738401663125,0.048920941343405,0.0609283453329855,late
2023-06-30,2023,23,-0.0161575930593531,0.0070689469634669,0.0403562997109905,0.0635828397338106,0.0565138927703437,late
2023-07-31,2023,23,-0.0444098194552274,0.0194292960116619,-0.0010727967838186,0.0627663186830707,0.0433370226714087,late
2023-08-31,2023,23,-0.0145155283492996,0.0063505436528185,0.0230080934232367,0.0438741654253549,0.0375236217725363,late
2023-09-29,2023,23,-0.1135135421692818,0.0496621746990608,-0.0605064008788676,0.1026693159894751,0.0530071412904142,late
2023-10-31,2023,23,0.0602218739228155,-0.0263470698412319,0.1061039110233263,0.0195349672592788,0.0458820371005108,late
2023-11-30,2023,23,-0.0771180935367688,0.0337391659223363,-0.0397355705761537,0.0711216888829514,0.037382522960615,late
2023-12-29,2023,23,-0.0603748243001468,0.0264139856313142,-0.0254569377781696,0.0613318721532914,0.0349178865219771,late
2024-01-31,2024,23,-0.0382492962250119,0.0167340670984427,-0.013300443361467,0.0416829199619876,0.0249488528635448,late
2024-02-29,2024,23,-0.0135860037682776,0.0059438766486214,-0.0071143278952935,0.0124155525216056,0.0064716758729841,late
2024-03-28,2024,23,-0.0149049143856053,0.0065209000437023,0.0008892852343041,0.0223150996636118,0.0157941996199094,late
2024-04-30,2024,23,0.0488735077177405,-0.0213821596265115,0.0462484675421219,-0.0240071998021301,-0.0026250401756185,late
